// Initial random seed:
5546231254086

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1 	  0.00 	  0.00	  0.00	  0.00       10     1000  1.00  0.40 
    2 	  0.00 	  0.00	  0.00	  0.00        8     1001  1.00  0.40 
    3 	  0.00 	  0.00	  0.00	  0.00        8      996  1.00  0.40 
    4 	  0.00 	  0.00	  0.00	  0.00       14      991  1.00  0.40 
    5 	  0.00 	 -0.00	  0.00	  0.00       10      974  1.00  0.40 
    6 	  0.00 	  0.00	  0.00	  0.01        9     1004  1.00  0.40 
    7 	  0.00 	  0.00	  0.00	  0.01        9     1002  1.00  0.40 
    8 	  0.00 	  0.00	  0.00	  0.01        9     1022  1.00  0.40 
    9 	  0.00 	  0.00	  0.00	  0.01       11     1022  1.00  0.40 
   10 	  0.00 	  0.01	  0.00	  0.02        6     1009  1.00  0.40 
   11 	  0.00 	  0.00	  0.00	  0.01       10     1019  1.00  0.40 
   12 	  0.00 	  0.00	  0.00	  0.01       15     1053  1.00  0.40 
   13 	  0.00 	  0.00	  0.00	  0.01        8      999  1.00  0.40 
   14 	  0.00 	  0.00	  0.00	  0.01       11      993  1.00  0.40 
   15 	  0.00 	  0.01	  0.00	  0.01        5     1022  1.00  0.40 
   16 	  0.00 	  0.01	  0.00	  0.01        9     1029  1.00  0.40 
   17 	  0.00 	  0.01	  0.00	  0.01       12      988  1.00  0.40 
   18 	  0.17 	  0.00	  0.15	  0.02        6      989  1.00  0.40 
   19 	  1.00 	  0.00	  0.50	  0.02        3      967  1.00  0.40 
   20 	  1.00 	  0.01	  0.50	  0.02        9      997  1.00  0.40 
   21 	  1.00 	  0.01	  0.50	  0.02        9      984  1.00  0.40 
   22 	  1.00 	  0.01	  0.50	  0.03       11      988  1.00  0.40 
   23 	  1.00 	  0.02	  0.50	  0.03        7     1004  1.00  0.40 
   24 	  1.00 	  0.02	  0.50	  0.04       10      978  1.00  0.40 
   25 	  1.00 	  0.03	  0.50	  0.05        7     1025  1.00  0.40 
   26 	  1.00 	  0.04	  0.50	  0.06       10      974  1.00  0.40 
   27 	  1.04 	  0.04	  0.57	  0.08       13      989  1.00  0.40 
   28 	  1.05 	  0.05	  0.59	  0.09       11     1030  1.00  0.40 
   29 	  1.00 	  0.06	  0.50	  0.11       12     1013  1.00  0.40 
   30 	  1.00 	  0.06	  0.50	  0.12        9     1000  1.00  0.40 
   31 	  1.00 	  0.08	  0.50	  0.14        9     1033  1.00  0.40 
   32 	  1.00 	  0.10	  0.50	  0.17        9     1034  1.00  0.40 
   33 	  1.00 	  0.13	  0.50	  0.21       11     1009  1.00  0.40 
   34 	  1.00 	  0.16	  0.50	  0.26       12     1009  1.00  0.40 
   35 	  1.02 	  0.18	  0.56	  0.29       15     1036  1.00  0.40 
   36 	  1.00 	  0.22	  0.50	  0.33        9     1012  1.00  0.40 
   37 	  1.00 	  0.23	  0.50	  0.35        8      965  1.00  0.40 
   38 	  1.00 	  0.26	  0.50	  0.38        9     1017  1.00  0.40 
   39 	  1.12 	  0.28	  0.59	  0.41       11     1021  1.00  0.40 
   40 	  1.32 	  0.30	  0.72	  0.43       13      998  1.00  0.40 
   41 	  2.10 	  0.33	  1.09	  0.48        4     1030  1.00  0.40 
   42 	  2.32 	  0.37	  1.18	  0.51       10      979  1.00  0.40 
   43 	  2.48 	  0.42	  1.20	  0.56       11     1014  1.00  0.40 
   44 	  2.50 	  0.48	  1.16	  0.60        5      946  1.00  0.40 
   45 	  2.49 	  0.55	  1.19	  0.64        8      975  1.00  0.40 
   46 	  2.51 	  0.63	  1.15	  0.68       11     1015  1.00  0.40 
   47 	  2.51 	  0.71	  1.25	  0.71       13     1001  1.00  0.40 
   48 	  2.52 	  0.78	  1.26	  0.73       10     1024  1.00  0.40 
   49 	  2.41 	  0.86	  1.42	  0.76       12     1001  1.00  0.40 
   50 	  2.53 	  0.92	  1.30	  0.80       14      963  1.00  0.40 
   51 	  2.54 	  1.04	  1.37	  0.85        9      997  1.00  0.40 
   52 	  2.53 	  1.16	  1.50	  0.91        6      998  1.00  0.40 
   53 	  2.63 	  1.25	  1.47	  0.96       10      994  1.00  0.40 
   54 	  2.62 	  1.41	  1.50	  1.05       14      989  1.00  0.40 
   55 	  2.64 	  1.55	  1.58	  1.11        6     1002  1.00  0.40 
   56 	  2.64 	  1.66	  1.62	  1.17       10      991  1.00  0.40 
   57 	  2.76 	  1.84	  1.50	  1.24        6      999  1.00  0.40 
   58 	  2.76 	  1.97	  1.50	  1.28       10     1001  1.00  0.40 
   59 	  2.76 	  2.08	  1.50	  1.31        8      951  1.00  0.40 
   60 	  2.76 	  2.20	  1.50	  1.31       15      999  1.00  0.40 
   61 	  2.76 	  2.27	  1.50	  1.34        8     1036  1.00  0.40 
   62 	  2.64 	  2.33	  1.58	  1.35       12     1010  1.00  0.40 
   63 	  2.60 	  2.42	  1.60	  1.35        9     1004  1.00  0.40 
