// Initial random seed:
5491729251147

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1 	  0.00 	  0.00	  0.00	  0.00     1000       10  1.00  0.40 
    2 	  0.00 	  0.00	  0.00	  0.00     1032       10  1.00  0.40 
    3 	 -0.00 	  0.00	  0.01	  0.00     1023       14  1.00  0.40 
    4 	 -0.00 	  0.00	  0.02	  0.00     1008        8  1.00  0.40 
    5 	 -0.00 	  0.00	  0.02	  0.00      969       11  1.00  0.40 
    6 	 -0.01 	  0.00	  0.03	  0.00      960        9  1.00  0.40 
    7 	 -0.01 	  0.00	  0.04	  0.00     1014        9  1.00  0.40 
    8 	 -0.01 	  0.00	  0.04	  0.00      972        7  1.00  0.40 
    9 	 -0.02 	  0.00	  0.05	  0.00      955       11  1.00  0.40 
   10 	 -0.02 	  0.00	  0.06	  0.00     1056        9  1.00  0.40 
   11 	 -0.02 	  0.00	  0.06	  0.00     1005       10  1.00  0.40 
   12 	 -0.02 	  0.00	  0.06	  0.00     1021       13  1.00  0.40 
   13 	 -0.03 	  0.00	  0.08	  0.00      988       11  1.00  0.40 
   14 	 -0.02 	  0.00	  0.08	  0.00     1028       13  1.00  0.40 
   15 	 -0.02 	  0.00	  0.09	  0.00      975        9  1.00  0.40 
   16 	 -0.02 	  0.00	  0.10	  0.00      988        7  1.00  0.40 
   17 	 -0.01 	  0.00	  0.10	  0.00      988       11  1.00  0.40 
   18 	 -0.03 	  0.00	  0.12	  0.00      991       10  1.00  0.40 
   19 	 -0.03 	  0.00	  0.14	  0.00      970       10  1.00  0.40 
   20 	 -0.04 	  0.00	  0.16	  0.00      997       10  1.00  0.40 
   21 	 -0.05 	  0.00	  0.17	  0.00     1022       13  1.00  0.40 
   22 	 -0.06 	  0.00	  0.17	  0.00      984        7  1.00  0.40 
   23 	 -0.04 	  0.00	  0.16	  0.00      963        9  1.00  0.40 
   24 	 -0.06 	  0.00	  0.17	  0.00     1057        9  1.00  0.40 
   25 	 -0.03 	  0.00	  0.18	  0.00      982        9  1.00  0.40 
   26 	 -0.02 	  0.00	  0.18	  0.00     1028       10  1.00  0.40 
   27 	 -0.03 	  0.00	  0.20	  0.00      963       12  1.00  0.40 
   28 	 -0.02 	  0.00	  0.21	  0.00      988        7  1.00  0.40 
   29 	  0.02 	  0.00	  0.24	  0.00     1023        7  1.00  0.40 
   30 	  0.01 	  0.00	  0.23	  0.00      983       10  1.00  0.40 
   31 	 -0.01 	  0.00	  0.24	  0.00      978        8  1.00  0.40 
   32 	 -0.03 	  0.00	  0.25	  0.00     1040       12  1.00  0.40 
   33 	 -0.03 	  0.00	  0.27	  0.00     1012        8  1.00  0.40 
   34 	 -0.03 	  0.00	  0.28	  0.00     1023       11  1.00  0.40 
   35 	 -0.04 	  0.00	  0.28	  0.00      959        8  1.00  0.40 
   36 	 -0.07 	  0.00	  0.28	  0.00     1022       10  1.00  0.40 
   37 	 -0.07 	  0.00	  0.28	  0.00     1025       14  1.00  0.40 
   38 	 -0.09 	  0.00	  0.26	  0.00     1042        9  1.00  0.40 
   39 	 -0.07 	  0.00	  0.26	  0.00     1001       11  1.00  0.40 
   40 	 -0.05 	  0.00	  0.26	  0.00      992        9  1.00  0.40 
   41 	 -0.07 	  0.00	  0.25	  0.00      987        8  1.00  0.40 
   42 	 -0.04 	  0.00	  0.26	  0.00     1003       11  1.00  0.40 
   43 	 -0.06 	  0.00	  0.29	  0.00     1027        9  1.00  0.40 
   44 	 -0.09 	  0.00	  0.31	  0.00      990        9  1.00  0.40 
   45 	 -0.06 	  0.00	  0.30	  0.00      970       10  1.00  0.40 
   46 	 -0.10 	  0.00	  0.34	  0.00     1004       11  1.00  0.40 
   47 	 -0.10 	  0.00	  0.34	  0.00      988        8  1.00  0.40 
   48 	 -0.13 	  0.00	  0.36	  0.00     1037       11  1.00  0.40 
   49 	 -0.13 	  0.00	  0.37	  0.00      981       11  1.00  0.40 
   50 	 -0.16 	  0.00	  0.40	  0.00      988       11  1.00  0.40 
   51 	 -0.16 	  0.00	  0.42	  0.00     1011       11  1.00  0.40 
   52 	 -0.18 	  0.00	  0.42	  0.00      978        7  1.00  0.40 
   53 	 -0.17 	  0.00	  0.42	  0.00     1025       10  1.00  0.40 
   54 	 -0.20 	  0.00	  0.44	  0.00      955        6  1.00  0.40 
   55 	 -0.17 	  0.00	  0.46	  0.00      995       10  1.00  0.40 
   56 	 -0.19 	  0.00	  0.43	  0.00     1010       10  1.00  0.40 
   57 	 -0.22 	  0.00	  0.42	  0.00     1002       12  1.00  0.40 
   58 	 -0.19 	  0.00	  0.47	  0.00     1016       12  1.00  0.40 
   59 	 -0.21 	  0.00	  0.50	  0.00      990       11  1.00  0.40 
   60 	 -0.22 	  0.00	  0.52	  0.00      984        9  1.00  0.40 
   61 	 -0.20 	  0.00	  0.55	  0.00     1033       12  1.00  0.40 
   62 	 -0.23 	  0.00	  0.57	  0.00      940        7  1.00  0.40 
   63 	 -0.19 	  0.00	  0.60	  0.00     1015        7  1.00  0.40 
   64 	 -0.22 	  0.00	  0.60	  0.00     1041       10  1.00  0.40 
   65 	 -0.25 	  0.00	  0.61	  0.00      977       11  1.00  0.40 
   66 	 -0.24 	  0.00	  0.62	  0.00      996       14  1.00  0.40 
   67 	 -0.23 	  0.00	  0.63	  0.00      981       13  1.00  0.40 
   68 	 -0.23 	  0.00	  0.62	  0.00      980        7  1.00  0.40 
   69 	 -0.22 	  0.00	  0.62	  0.00      976        8  1.00  0.40 
   70 	 -0.22 	  0.00	  0.61	  0.00     1052       11  1.00  0.40 
   71 	 -0.21 	  0.00	  0.59	  0.00      966        9  1.00  0.40 
   72 	 -0.23 	  0.00	  0.58	  0.00     1047       10  1.00  0.40 
   73 	 -0.24 	  0.00	  0.58	  0.00      994       10  1.00  0.40 
   74 	 -0.22 	  0.00	  0.59	  0.00     1000       13  1.00  0.40 
   75 	 -0.25 	  0.00	  0.60	  0.00      955        9  1.00  0.40 
   76 	 -0.30 	  0.00	  0.62	  0.00     1018       11  1.00  0.40 
   77 	 -0.29 	  0.00	  0.64	  0.00     1054       11  1.00  0.40 
   78 	 -0.26 	  0.00	  0.64	  0.00     1025       11  1.00  0.40 
   79 	 -0.22 	  0.00	  0.63	  0.00     1019       12  1.00  0.40 
   80 	 -0.24 	  0.00	  0.68	  0.00      980        6  1.00  0.40 
   81 	 -0.22 	  0.00	  0.68	  0.00     1001       11  1.00  0.40 
   82 	 -0.25 	  0.00	  0.67	  0.00     1027       10  1.00  0.40 
   83 	 -0.29 	  0.00	  0.69	  0.00     1031       12  1.00  0.40 
   84 	 -0.31 	  0.00	  0.70	  0.00      982       10  1.00  0.40 
   85 	 -0.33 	  0.00	  0.71	  0.00     1031       11  1.00  0.40 
   86 	 -0.30 	  0.00	  0.70	  0.00     1040        9  1.00  0.40 
   87 	 -0.27 	  0.00	  0.70	  0.00      982        8  1.00  0.40 
   88 	 -0.34 	  0.00	  0.71	  0.00     1014       11  1.00  0.40 
