// Initial random seed:
5487889095063

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1 	  0.00 	  0.00	  0.00	  0.00       10      100  1.00  0.40 
    2 	  0.00 	  0.00	  0.00	  0.00       11      102  1.00  0.40 
    3 	  0.00 	  0.00	  0.00	  0.00        9       94  1.00  0.40 
    4 	  0.00 	  0.00	  0.00	  0.00       12      105  1.00  0.40 
    5 	  0.00 	  0.00	  0.00	  0.00        6       92  1.00  0.40 
    6 	 -0.06 	  0.00	  0.08	  0.00       12      103  1.00  0.40 
    7 	 -0.15 	  0.00	  0.18	  0.00       10       95  1.00  0.40 
    8 	 -0.39 	  0.00	  0.54	  0.00        7      101  1.00  0.40 
    9 	 -0.52 	  0.00	  0.68	  0.00       13      100  1.00  0.40 
   10 	 -0.50 	  0.00	  0.59	  0.00        7       99  1.00  0.40 
   11 	 -0.53 	  0.00	  0.59	  0.00        8       93  1.00  0.40 
   12 	 -0.71 	  0.00	  0.65	  0.00        6      112  1.00  0.40 
   13 	 -0.75 	  0.00	  0.50	  0.00        7      103  1.00  0.40 
   14 	 -0.75 	  0.00	  0.50	  0.00        9       99  1.00  0.40 
   15 	 -0.75 	  0.00	  0.50	  0.00       12       98  1.00  0.40 
   16 	 -0.75 	  0.00	  0.50	  0.00        9      104  1.00  0.40 
   17 	 -0.75 	  0.00	  0.50	  0.00       10       98  1.00  0.40 
   18 	 -0.75 	  0.00	  0.50	  0.00        8       95  1.00  0.40 
   19 	 -0.75 	  0.00	  0.50	  0.00       11      105  1.00  0.40 
   20 	 -0.75 	  0.00	  0.50	  0.00       12       95  1.00  0.40 
   21 	 -0.75 	  0.00	  0.50	  0.00       14      102  1.00  0.40 
   22 	 -0.75 	  0.00	  0.50	  0.00       13       95  1.00  0.40 
   23 	 -0.75 	  0.00	  0.50	  0.00        8      100  1.00  0.40 
   24 	 -0.75 	  0.00	  0.50	  0.00       11      107  1.00  0.40 
   25 	 -0.75 	  0.00	  0.50	  0.00       12      108  1.00  0.40 
   26 	 -0.75 	  0.00	  0.50	  0.00       10      114  1.00  0.40 
   27 	 -0.75 	  0.00	  0.50	  0.00        9       98  1.00  0.40 
   28 	 -0.75 	  0.00	  0.50	  0.00        8      103  1.00  0.40 
   29 	 -0.75 	  0.00	  0.50	  0.00       10       98  1.00  0.40 
   30 	 -0.75 	  0.00	  0.50	  0.00        9      104  1.00  0.40 
   31 	 -0.75 	  0.00	  0.50	  0.00       15       96  1.00  0.40 
   32 	 -0.75 	  0.00	  0.50	  0.00       12       95  1.00  0.40 
   33 	 -0.75 	  0.00	  0.50	  0.00       14       95  1.00  0.40 
   34 	 -0.75 	  0.00	  0.50	  0.00        9      113  1.00  0.40 
   35 	 -0.75 	  0.00	  0.50	  0.00       10       95  1.00  0.40 
   36 	 -0.75 	  0.00	  0.50	  0.01       13       93  1.00  0.40 
   37 	 -0.75 	  0.00	  0.50	  0.00        7      100  1.00  0.40 
   38 	 -0.75 	  0.00	  0.50	  0.00        2       97  1.00  0.40 
   39 	 -0.75 	  0.00	  0.50	  0.00        6       80  1.00  0.40 
   40 	 -0.75 	 -0.00	  0.50	  0.01        7      101  1.00  0.40 
   41 	 -0.75 	 -0.00	  0.50	  0.01        9       89  1.00  0.40 
   42 	 -0.75 	 -0.00	  0.50	  0.01        9       94  1.00  0.40 
   43 	 -0.75 	 -0.00	  0.50	  0.01       10      114  1.00  0.40 
   44 	 -0.75 	 -0.00	  0.50	  0.03       14       96  1.00  0.40 
   45 	 -0.75 	 -0.00	  0.50	  0.04       13       95  1.00  0.40 
   46 	 -0.75 	  0.00	  0.50	  0.00        6       91  1.00  0.40 
   47 	 -0.75 	  0.00	  0.50	  0.00        9       96  1.00  0.40 
   48 	 -0.75 	  0.00	  0.50	  0.00       11       93  1.00  0.40 
   49 	 -0.75 	  0.00	  0.50	  0.00        9       90  1.00  0.40 
   50 	 -0.75 	  0.00	  0.50	  0.00       10      108  1.00  0.40 
   51 	 -0.75 	  0.00	  0.50	  0.00        9       97  1.00  0.40 
