// Initial random seed:
5489279169891

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1 	  0.00 	  0.00	  0.00	  0.00       10       10  1.00  0.40 
    2 	  0.00 	  0.00	  0.00	  0.00        9        9  1.00  0.40 
    3 	  0.00 	  0.00	  0.00	  0.00       10       11  1.00  0.40 
    4 	  0.00 	  0.00	  0.00	  0.00        9       10  1.00  0.40 
    5 	 -0.00 	  0.00	  0.10	  0.00       10       10  1.00  0.40 
    6 	 -0.00 	  0.00	  0.15	  0.00        6       12  1.00  0.40 
    7 	 -0.00 	  0.00	  0.12	  0.00        8       14  1.00  0.40 
    8 	 -0.00 	  0.00	  0.11	  0.00       17       10  1.00  0.40 
    9 	 -0.00 	  0.00	  0.15	  0.00       12       11  1.00  0.40 
   10 	 -0.00 	  0.00	  0.12	  0.00        8       13  1.00  0.40 
   11 	  0.00 	  0.00	  0.00	  0.00       12       12  1.00  0.40 
   12 	  0.00 	  0.00	  0.00	  0.00        8       10  1.00  0.40 
   13 	  0.00 	  0.00	  0.00	  0.00        8       10  1.00  0.40 
   14 	  0.00 	  0.00	  0.00	  0.00        7        8  1.00  0.40 
   15 	  0.00 	  0.00	  0.00	  0.00        9        9  1.00  0.40 
   16 	  0.00 	  0.00	  0.00	  0.00        9        8  1.00  0.40 
   17 	  0.00 	  0.00	  0.00	  0.00        6       11  1.00  0.40 
   18 	  0.00 	  0.00	  0.00	  0.00       12       12  1.00  0.40 
   19 	  0.00 	  0.00	  0.00	  0.00       10       11  1.00  0.40 
   20 	  0.00 	  0.00	  0.00	  0.00        7        5  1.00  0.40 
   21 	  0.00 	  0.00	  0.10	  0.00       10       10  1.00  0.40 
   22 	  0.00 	  0.00	  0.00	  0.00        9        8  1.00  0.40 
   23 	  0.00 	  0.00	  0.00	  0.00       10       13  1.00  0.40 
   24 	  0.00 	  0.00	  0.00	  0.00        6       10  1.00  0.40 
   25 	 -0.01 	  0.00	  0.10	  0.00       10       12  1.00  0.40 
   26 	  0.00 	  0.00	  0.00	  0.00       13       11  1.00  0.40 
   27 	  0.00 	  0.00	  0.00	  0.00       11        9  1.00  0.40 
   28 	  0.00 	  0.00	  0.00	  0.00        7       10  1.00  0.40 
   29 	  0.00 	  0.00	  0.00	  0.00        8       11  1.00  0.40 
   30 	  0.00 	  0.00	  0.00	  0.00        8       12  1.00  0.40 
   31 	  0.17 	  0.00	  0.12	  0.00        8        7  1.00  0.40 
   32 	  0.15 	  0.00	  0.10	  0.00        9        9  1.00  0.40 
   33 	  0.00 	  0.00	  0.00	  0.00        9       10  1.00  0.40 
   34 	  0.00 	  0.00	  0.00	  0.00        7       12  1.00  0.40 
   35 	  0.00 	  0.00	  0.00	  0.00       10        9  1.00  0.40 
   36 	 -0.03 	  0.00	  0.07	  0.00       13        9  1.00  0.40 
   37 	 -0.10 	  0.00	  0.22	  0.00        4       14  1.00  0.40 
   38 	 -0.11 	  0.00	  0.24	  0.00       11       10  1.00  0.40 
   39 	 -0.15 	  0.00	  0.30	  0.00       16       12  1.00  0.40 
   40 	 -0.20 	  0.00	  0.38	  0.00        8       10  1.00  0.40 
   41 	 -0.35 	  0.00	  0.49	  0.00        7        8  1.00  0.40 
   42 	 -0.34 	  0.00	  0.49	  0.00       13        4  1.00  0.40 
   43 	 -0.36 	  0.00	  0.49	  0.00       16        8  1.00  0.40 
   44 	 -0.27 	  0.00	  0.44	  0.00        9       11  1.00  0.40 
   45 	 -0.23 	  0.00	  0.41	  0.00        7       10  1.00  0.40 
   46 	 -0.16 	  0.00	  0.31	  0.00       13       10  1.00  0.40 
   47 	 -0.14 	  0.00	  0.38	  0.00        9       10  1.00  0.40 
   48 	 -0.04 	  0.00	  0.19	  0.00       10        8  1.00  0.40 
   49 	 -0.05 	  0.00	  0.10	  0.00        9        6  1.00  0.40 
   50 	 -0.08 	  0.00	  0.18	  0.00        5       11  1.00  0.40 
   51 	 -0.09 	  0.00	  0.20	  0.00        9       11  1.00  0.40 
   52 	 -0.05 	  0.00	  0.12	  0.00        8       10  1.00  0.40 
   53 	 -0.04 	  0.00	  0.10	  0.00       10        8  1.00  0.40 
   54 	 -0.03 	  0.00	  0.08	  0.00       12       12  1.00  0.40 
   55 	 -0.10 	  0.00	  0.22	  0.00        8        6  1.00  0.40 
   56 	 -0.12 	  0.00	  0.26	  0.00       10       10  1.00  0.40 
   57 	 -0.26 	  0.00	  0.43	  0.00       11       10  1.00  0.40 
   58 	 -0.23 	  0.00	  0.41	  0.00        7       11  1.00  0.40 
   59 	 -0.25 	  0.00	  0.43	  0.00       13       12  1.00  0.40 
   60 	 -0.35 	  0.00	  0.49	  0.00        7        9  1.00  0.40 
   61 	 -0.34 	  0.00	  0.49	  0.00       13       11  1.00  0.40 
   62 	 -0.37 	  0.00	  0.50	  0.00       11       11  1.00  0.40 
   63 	 -0.37 	  0.00	  0.50	  0.00       11        7  1.00  0.40 
   64 	 -0.35 	  0.00	  0.49	  0.00        7        8  1.00  0.40 
   65 	 -0.32 	  0.00	  0.48	  0.00        9        9  1.00  0.40 
   66 	 -0.33 	  0.00	  0.48	  0.00       10        7  1.00  0.40 
   67 	 -0.27 	  0.00	  0.44	  0.00       12       12  1.00  0.40 
   68 	 -0.24 	  0.00	  0.42	  0.00       10       15  1.00  0.40 
   69 	 -0.29 	  0.00	  0.46	  0.00        7        7  1.00  0.40 
   70 	 -0.41 	  0.00	  0.50	  0.00        8        7  1.00  0.40 
   71 	 -0.41 	  0.00	  0.50	  0.00       12       12  1.00  0.40 
   72 	 -0.41 	  0.00	  0.50	  0.00        8        6  1.00  0.40 
   73 	 -0.41 	  0.00	  0.50	  0.00       11       12  1.00  0.40 
   74 	 -0.41 	  0.00	  0.50	  0.00       11        9  1.00  0.40 
   75 	 -0.41 	  0.00	  0.50	  0.00        7       10  1.00  0.40 
   76 	 -0.41 	  0.00	  0.50	  0.00       11        9  1.00  0.40 
   77 	 -0.41 	  0.00	  0.50	  0.00        8        9  1.00  0.40 
   78 	 -0.41 	  0.00	  0.50	  0.00       10       10  1.00  0.40 
   79 	 -0.41 	  0.00	  0.50	  0.00        9       12  1.00  0.40 
   80 	 -0.41 	  0.00	  0.50	  0.00       10        4  1.00  0.40 
   81 	 -0.41 	  0.02	  0.50	  0.12       11        8  1.00  0.40 
   82 	 -0.41 	  0.01	  0.50	  0.07       10       13  1.00  0.40 
   83 	 -0.41 	  0.00	  0.50	  0.00       10        9  1.00  0.40 
   84 	 -0.41 	  0.00	  0.50	  0.00        3        8  1.00  0.40 
   85 	 -0.41 	  0.00	  0.50	  0.00        9       13  1.00  0.40 
   86 	 -0.41 	  0.00	  0.50	  0.00       12       10  1.00  0.40 
   87 	 -0.31 	  0.00	  0.58	  0.00       12       12  1.00  0.40 
   88 	 -0.32 	  0.00	  0.57	  0.00       13       12  1.00  0.40 
   89 	 -0.41 	  0.00	  0.50	  0.00        9       14  1.00  0.40 
   90 	 -0.41 	  0.00	  0.50	  0.00       10       13  1.00  0.40 
   91 	 -0.41 	  0.00	  0.50	  0.00       11        8  1.00  0.40 
   92 	 -0.41 	  0.00	  0.50	  0.00        9       11  1.00  0.40 
   93 	 -0.41 	  0.00	  0.50	  0.00       10        8  1.00  0.40 
   94 	 -0.41 	  0.00	  0.50	  0.00        6       14  1.00  0.40 
   95 	 -0.23 	  0.00	  0.60	  0.00        9       12  1.00  0.40 
   96 	 -0.41 	  0.00	  0.50	  0.00       10        7  1.00  0.40 
   97 	 -0.41 	  0.00	  0.50	  0.00       11        9  1.00  0.40 
   98 	 -0.41 	  0.00	  0.50	  0.00        9       10  1.00  0.40 
   99 	 -0.41 	  0.00	  0.50	  0.00        9       10  1.00  0.40 
  100 	 -0.44 	  0.00	  0.62	  0.00        8       11  1.00  0.40 
  101 	 -0.46 	  0.00	  0.70	  0.00        9       13  1.00  0.40 
  102 	 -0.51 	  0.00	  0.84	  0.00        7        7  1.00  0.40 
