// Initial random seed:
5247913563448

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100     1000  1.00  0.40 
    2       0.01       0.00      0.04      0.00       93     1016  1.00  0.40 
    3       0.03      -0.00      0.15      0.00       93      992  1.00  0.40 
    4       0.11      -0.00      0.49      0.00       85     1011  1.00  0.40 
    5       0.44      -0.00      1.10      0.00       74      996  1.00  0.40 
    6       0.74      -0.00      1.43      0.00       95      971  1.00  0.40 
    7       0.92      -0.00      1.47      0.00       98     1051  1.00  0.40 
    8       1.01      -0.00      1.48      0.00      104     1019  1.00  0.40 
    9       1.09       0.00      1.49      0.00      100      990  1.00  0.40 
   10       1.15       0.00      1.36      0.00       98      992  1.00  0.40 
   11       1.16       0.01      1.39      0.01       96      989  1.00  0.40 
   12       1.21       0.01      1.40      0.01      113     1013  1.00  0.40 
   13       1.23       0.01      1.40      0.01       91      977  1.00  0.40 
   14       1.24       0.01      1.44      0.01       98     1010  1.00  0.40 
   15       1.24       0.01      1.46      0.01       95     1007  1.00  0.40 
   16       1.25       0.02      1.54      0.02      110      971  1.00  0.40 
   17       1.29       0.02      1.47      0.02      100     1004  1.00  0.40 
   18       1.32       0.03      1.60      0.03      102     1058  1.00  0.40 
   19       1.34       0.04      1.56      0.03       84     1032  1.00  0.40 
   20       1.36       0.05      1.54      0.04      108     1038  1.00  0.40 
   21       1.36       0.07      1.42      0.06      106      960  1.00  0.40 
   22       1.45       0.09      1.55      0.08       89      972  1.00  0.40 
   23       1.57       0.11      1.69      0.09       83      968  1.00  0.40 
   24       1.72       0.14      1.81      0.12      102     1011  1.00  0.40 
   25       1.81       0.19      1.94      0.15       90      990  1.00  0.40 
   26       2.06       0.22      2.06      0.18      111      994  1.00  0.40 
   27       2.19       0.26      2.14      0.21       91      988  1.00  0.40 
   28       2.53       0.29      2.23      0.23      106     1015  1.00  0.40 
   29       2.71       0.36      2.20      0.28       98     1010  1.00  0.40 
   30       2.83       0.45      2.19      0.34       98      989  1.00  0.40 
   31       2.89       0.56      2.16      0.41       94     1007  1.00  0.40 
   32       2.93       0.68      2.17      0.48       97      996  1.00  0.40 
   33       3.01       0.80      2.25      0.55       92      978  1.00  0.40 
   34       3.00       0.93      2.24      0.61      105     1050  1.00  0.40 
   35       3.01       1.10      2.23      0.68       98     1005  1.00  0.40 
   36       3.06       1.33      2.29      0.76       91      965  1.00  0.40 
   37       3.05       1.50      2.28      0.81      104     1005  1.00  0.40 
   38       3.02       1.68      2.25      0.86      114     1007  1.00  0.40 
   39       3.10       1.87      2.35      0.90       98      982  1.00  0.40 
   40       3.30       1.98      2.48      0.92      100     1030  1.00  0.40 
   41       3.71       2.10      2.89      0.97       98      994  1.00  0.40 
   42       4.21       2.19      3.17      1.00       99      988  1.00  0.40 
   43       4.76       2.26      3.26      1.02      110     1031  1.00  0.40 
   44       5.56       2.28      3.36      1.02       86     1007  1.00  0.40 
   45       5.80       2.29      3.29      1.03       99     1041  1.00  0.40 
