// Initial random seed:
5271594409434

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000      100  1.00  0.40 
    2       0.00       0.00      0.01      0.00     1024       97  1.00  0.40 
    3      -0.00       0.00      0.03      0.00     1001       88  1.00  0.40 
    4      -0.00       0.00      0.04      0.00      985      109  1.00  0.40 
    5       0.00       0.00      0.04      0.00      967      101  1.00  0.40 
    6      -0.00       0.00      0.06      0.00     1004      108  1.00  0.40 
    7      -0.00       0.00      0.08      0.00     1004      105  1.00  0.40 
    8      -0.01       0.00      0.09      0.00      990       88  1.00  0.40 
    9      -0.00       0.00      0.12      0.00      987      108  1.00  0.40 
   10       0.01       0.00      0.13      0.00     1001       97  1.00  0.40 
   11       0.00       0.00      0.14      0.00      998       95  1.00  0.40 
   12       0.00       0.00      0.15      0.00     1006      111  1.00  0.40 
   13      -0.01       0.00      0.14      0.00      990       95  1.00  0.40 
   14       0.00       0.00      0.18      0.00      990       98  1.00  0.40 
   15      -0.00       0.00      0.20      0.00      977      110  1.00  0.40 
   16      -0.01       0.00      0.20      0.00     1049      114  1.00  0.40 
   17      -0.01       0.00      0.22      0.00     1002      106  1.00  0.40 
   18       0.01      -0.01      0.25      0.01      959       96  1.00  0.40 
   19       0.01       0.00      0.29      0.00     1011       95  1.00  0.40 
   20       0.02       0.00      0.31      0.00      982       99  1.00  0.40 
   21       0.03      -0.01      0.32      0.01      984      103  1.00  0.40 
   22       0.02      -0.02      0.35      0.02     1027      112  1.00  0.40 
   23       0.01      -0.01      0.38      0.01      967      103  1.00  0.40 
   24       0.02       0.00      0.39      0.00      971      103  1.00  0.40 
   25       0.01       0.00      0.40      0.00     1022      109  1.00  0.40 
   26      -0.00       0.00      0.43      0.00      984       90  1.00  0.40 
   27       0.01       0.00      0.44      0.00     1001      101  1.00  0.40 
   28       0.02       0.00      0.48      0.00     1014      102  1.00  0.40 
   29       0.05       0.00      0.55      0.00     1034       99  1.00  0.40 
   30       0.08       0.00      0.58      0.00      961       90  1.00  0.40 
   31       0.10       0.00      0.59      0.00      976      101  1.00  0.40 
   32       0.13       0.00      0.58      0.00      992      105  1.00  0.40 
   33       0.12       0.00      0.62      0.00     1051      108  1.00  0.40 
   34       0.13       0.00      0.66      0.00      986      114  1.00  0.40 
   35       0.16      -0.01      0.71      0.01     1001      105  1.00  0.40 
   36       0.17       0.00      0.76      0.00     1040      102  1.00  0.40 
   37       0.18       0.00      0.78      0.00      999      109  1.00  0.40 
   38       0.14       0.00      0.81      0.00      971       94  1.00  0.40 
   39       0.13       0.00      0.86      0.01      966      111  1.00  0.40 
   40       0.15       0.00      0.87      0.01      990      118  1.00  0.40 
   41       0.12       0.00      0.90      0.02     1005      118  1.00  0.40 
   42       0.13       0.01      0.99      0.02     1031       94  1.00  0.40 
   43       0.16       0.00      1.00      0.01      975       99  1.00  0.40 
   44       0.19       0.00      1.06      0.01      967       79  1.00  0.40 
   45       0.20       0.01      1.06      0.03     1031       96  1.00  0.40 
   46       0.20       0.00      1.10      0.01     1004       89  1.00  0.40 
   47       0.20       0.00      1.16      0.01     1035      110  1.00  0.40 
   48       0.19       0.00      1.16      0.00     1018       94  1.00  0.40 
   49       0.22       0.00      1.22      0.00      966       98  1.00  0.40 
   50       0.26      -0.00      1.29      0.01     1050      102  1.00  0.40 
   51       0.27      -0.00      1.33      0.01     1021      111  1.00  0.40 
   52       0.34      -0.00      1.37      0.01     1004      102  1.00  0.40 
   53       0.38      -0.00      1.44      0.01     1015      101  1.00  0.40 
   54       0.39       0.00      1.53      0.00      999       95  1.00  0.40 
   55       0.41       0.00      1.58      0.00     1016      102  1.00  0.40 
   56       0.41       0.00      1.64      0.00      994      102  1.00  0.40 
   57       0.39       0.00      1.63      0.00     1003       88  1.00  0.40 
   58       0.42       0.00      1.69      0.00     1004       96  1.00  0.40 
   59       0.44       0.00      1.76      0.00      992      111  1.00  0.40 
   60       0.45       0.00      1.79      0.00      981       95  1.00  0.40 
   61       0.46       0.00      1.83      0.00     1012      105  1.00  0.40 
   62       0.51       0.00      1.93      0.00      991       85  1.00  0.40 
   63       0.51       0.00      1.94      0.00      994      101  1.00  0.40 
   64       0.48       0.01      1.95      0.01      986      112  1.00  0.40 
   65       0.53       0.01      1.98      0.01     1000       94  1.00  0.40 
   66       0.53       0.02      2.07      0.02      962      105  1.00  0.40 
   67       0.62       0.01      2.10      0.01      961      111  1.00  0.40 
   68       0.65       0.00      2.15      0.00      977       95  1.00  0.40 
   69       0.58       0.00      2.22      0.00     1014       99  1.00  0.40 
   70       0.64       0.00      2.29      0.00      990      100  1.00  0.40 
   71       0.64       0.00      2.29      0.00     1012      103  1.00  0.40 
   72       0.66       0.00      2.33      0.01      966      104  1.00  0.40 
   73       0.72       0.01      2.44      0.01     1036       92  1.00  0.40 
   74       0.71       0.01      2.42      0.01     1005      105  1.00  0.40 
   75       0.65      -0.01      2.39      0.01      990       95  1.00  0.40 
   76       0.63      -0.01      2.42      0.01      989       94  1.00  0.40 
   77       0.55       0.00      2.46      0.00      986      104  1.00  0.40 
   78       0.57       0.00      2.52      0.00     1001       97  1.00  0.40 
   79       0.51       0.00      2.57      0.00     1038       84  1.00  0.40 
   80       0.60       0.00      2.63      0.00     1000       98  1.00  0.40 
   81       0.60       0.00      2.58      0.00      979      104  1.00  0.40 
   82       0.56       0.00      2.64      0.00     1014      102  1.00  0.40 
   83       0.60       0.00      2.66      0.00      992      105  1.00  0.40 
   84       0.58       0.00      2.63      0.00      957      103  1.00  0.40 
   85       0.52       0.00      2.63      0.00      986      105  1.00  0.40 
   86       0.44       0.00      2.68      0.01      959      103  1.00  0.40 
   87       0.54       0.00      2.63      0.01      991       93  1.00  0.40 
   88       0.55       0.00      2.67      0.01      982      104  1.00  0.40 
   89       0.46       0.00      2.73      0.01      981      100  1.00  0.40 
   90       0.51       0.00      2.79      0.00      998      112  1.00  0.40 
   91       0.56       0.00      2.82      0.00     1010      105  1.00  0.40 
   92       0.68       0.00      2.81      0.01      976       94  1.00  0.40 
   93       0.75       0.00      2.84      0.01     1028      103  1.00  0.40 
   94       0.79       0.00      2.90      0.01      994       96  1.00  0.40 
   95       0.79      -0.00      2.94      0.01      989       95  1.00  0.40 
   96       0.87      -0.00      2.94      0.01     1040       93  1.00  0.40 
   97       0.83      -0.00      2.91      0.01     1013      112  1.00  0.40 
   98       0.89      -0.00      2.97      0.01     1006      109  1.00  0.40 
   99       0.88      -0.00      3.03      0.01      956       93  1.00  0.40 
  100       0.90       0.00      3.08      0.00     1024      108  1.00  0.40 
  101       0.98       0.00      3.11      0.00      982       94  1.00  0.40 
  102       1.04       0.00      3.07      0.00     1000      104  1.00  0.40 
  103       1.02       0.00      3.10      0.00     1028       96  1.00  0.40 
  104       0.99       0.00      3.16      0.00     1025       96  1.00  0.40 
  105       1.03       0.00      3.18      0.00      982       91  1.00  0.40 
  106       1.00       0.00      3.20      0.00      991       94  1.00  0.40 
  107       1.07       0.00      3.16      0.00      990      101  1.00  0.40 
  108       1.14       0.00      3.17      0.00     1025      109  1.00  0.40 
  109       1.14       0.00      3.18      0.00     1019      105  1.00  0.40 
  110       1.22       0.00      3.14      0.00      962      101  1.00  0.40 
  111       1.32       0.00      3.12      0.00     1021       88  1.00  0.40 
  112       1.37       0.00      3.10      0.00     1001       97  1.00  0.40 
  113       1.43       0.00      3.10      0.00      996      103  1.00  0.40 
  114       1.44       0.00      3.19      0.00      997       97  1.00  0.40 
  115       1.52       0.00      3.17      0.00     1038      101  1.00  0.40 
  116       1.54       0.00      3.22      0.01      985      107  1.00  0.40 
  117       1.50       0.00      3.17      0.01      972       91  1.00  0.40 
  118       1.55       0.00      3.23      0.02     1011      109  1.00  0.40 
  119       1.46       0.00      3.30      0.03      969      102  1.00  0.40 
  120       1.49       0.00      3.38      0.04     1012       96  1.00  0.40 
  121       1.55       0.00      3.37      0.02      981      102  1.00  0.40 
  122       1.54       0.00      3.40      0.03     1048       93  1.00  0.40 
  123       1.61       0.00      3.39      0.02      969       95  1.00  0.40 
  124       1.59       0.00      3.40      0.01      985       98  1.00  0.40 
  125       1.63       0.00      3.45      0.01     1016       93  1.00  0.40 
  126       1.64       0.00      3.42      0.01      984       88  1.00  0.40 
  127       1.72       0.00      3.41      0.02      946       97  1.00  0.40 
  128       1.75       0.00      3.39      0.01     1029      104  1.00  0.40 
  129       1.78       0.00      3.38      0.01     1015      110  1.00  0.40 
  130       1.89       0.00      3.36      0.01      968       90  1.00  0.40 
  131       1.91       0.00      3.33      0.03     1041       97  1.00  0.40 
  132       1.94       0.00      3.27      0.03      964       95  1.00  0.40 
  133       1.93       0.00      3.23      0.02     1049      117  1.00  0.40 
  134       1.94       0.00      3.23      0.00     1011       99  1.00  0.40 
  135       1.99       0.00      3.29      0.00      971       98  1.00  0.40 
  136       1.98       0.00      3.29      0.00      981      103  1.00  0.40 
  137       2.02      -0.00      3.22      0.01      990       87  1.00  0.40 
  138       1.98      -0.01      3.20      0.02     1023      107  1.00  0.40 
  139       1.96      -0.01      3.20      0.02      963      107  1.00  0.40 
  140       2.06      -0.01      3.13      0.02      990      100  1.00  0.40 
  141       2.07      -0.01      3.21      0.02      993       98  1.00  0.40 
  142       2.10      -0.01      3.19      0.02     1039       88  1.00  0.40 
  143       2.07      -0.01      3.25      0.02      977      103  1.00  0.40 
  144       2.07      -0.01      3.26      0.03      981       94  1.00  0.40 
  145       2.18      -0.02      3.34      0.04     1039      111  1.00  0.40 
  146       2.19      -0.02      3.34      0.04     1011      100  1.00  0.40 
  147       2.14      -0.01      3.31      0.03     1022      100  1.00  0.40 
  148       2.08      -0.01      3.35      0.04     1036      105  1.00  0.40 
  149       2.10      -0.01      3.33      0.04     1013      101  1.00  0.40 
  150       2.14      -0.01      3.35      0.03     1015       99  1.00  0.40 
  151       2.19      -0.01      3.37      0.03     1016      101  1.00  0.40 
  152       2.23      -0.00      3.47      0.01      995       92  1.00  0.40 
  153       2.25      -0.00      3.49      0.01     1000      111  1.00  0.40 
  154       2.26      -0.00      3.41      0.01     1037       96  1.00  0.40 
  155       2.25      -0.01      3.47      0.02      992       98  1.00  0.40 
  156       2.27      -0.00      3.47      0.01     1000       95  1.00  0.40 
  157       2.28      -0.00      3.49      0.01      946      103  1.00  0.40 
  158       2.29      -0.01      3.52      0.02     1035       98  1.00  0.40 
  159       2.31      -0.01      3.52      0.03     1012       90  1.00  0.40 
  160       2.33      -0.01      3.64      0.03      983       93  1.00  0.40 
