// Initial random seed:
5180790999096

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10      100  1.00  0.40 
    2       0.00       0.00      0.00      0.00       13       99  1.00  0.40 
    3       0.00       0.00      0.00      0.00       16      105  1.00  0.40 
    4       0.00       0.00      0.00      0.00       11       97  1.00  0.40 
    5       0.20       0.00      0.17      0.00       11       97  1.00  0.40 
    6       0.73       0.00      0.56      0.00        9       98  1.00  0.40 
    7       1.94       0.00      0.99      0.00        9       95  1.00  0.40 
    8       2.18       0.00      1.00      0.00       13       96  1.00  0.40 
    9       2.18       0.00      1.00      0.00        8       90  1.00  0.40 
   10       2.18       0.00      1.00      0.00       10      100  1.00  0.40 
   11       2.18       0.00      1.00      0.00       11      110  1.00  0.40 
   12       2.18       0.00      1.00      0.00       14      109  1.00  0.40 
   13       2.18       0.00      1.00      0.00        7      102  1.00  0.40 
   14       2.18       0.00      1.00      0.00       12       98  1.00  0.40 
   15       2.18       0.00      1.00      0.00        8       87  1.00  0.40 
   16       2.18       0.00      1.00      0.00        8       97  1.00  0.40 
   17       2.18       0.00      1.00      0.00       10       91  1.00  0.40 
   18       2.18       0.00      1.00      0.00       16      103  1.00  0.40 
   19       2.18       0.00      1.00      0.00        7       95  1.00  0.40 
   20       2.18       0.00      1.00      0.00       14      111  1.00  0.40 
   21       2.18       0.00      1.00      0.00        9       96  1.00  0.40 
   22       2.18       0.00      1.00      0.00       11       99  1.00  0.40 
   23       2.18       0.00      1.00      0.00       12      102  1.00  0.40 
   24       2.18       0.00      1.00      0.00       10       94  1.00  0.40 
   25       2.18       0.00      1.00      0.00       10       98  1.00  0.40 
   26       2.18       0.00      1.00      0.01        6      104  1.00  0.40 
   27       2.18       0.00      1.00      0.01       13      108  1.00  0.40 
   28       2.18       0.00      1.00      0.00       14       89  1.00  0.40 
   29       2.18       0.00      1.00      0.01       11      106  1.00  0.40 
   30       2.18       0.00      1.00      0.01        7       88  1.00  0.40 
   31       2.18       0.00      1.00      0.01       10      107  1.00  0.40 
   32       2.18       0.00      1.00      0.00        7       85  1.00  0.40 
   33       2.18       0.00      1.00      0.00       10       95  1.00  0.40 
   34       2.18       0.00      1.00      0.00       10      107  1.00  0.40 
   35       2.18       0.00      1.00      0.00        9      100  1.00  0.40 
   36       2.18       0.00      1.00      0.00        9      107  1.00  0.40 
   37       2.18       0.00      1.00      0.00        8      109  1.00  0.40 
   38       2.18       0.02      1.00      0.01       12      103  1.00  0.40 
   39       2.18       0.07      1.00      0.03       10       98  1.00  0.40 
   40       2.18       0.07      1.00      0.03        9       91  1.00  0.40 
   41       2.18       0.14      1.00      0.06        8       93  1.00  0.40 
   42       2.18       0.21      1.00      0.09        7       92  1.00  0.40 
   43       2.18       0.38      1.00      0.16        7       96  1.00  0.40 
   44       2.18       0.70      1.00      0.27       12       92  1.00  0.40 
   45       2.18       1.00      1.00      0.36       11       95  1.00  0.40 
   46       2.18       1.33      1.00      0.45       11      102  1.00  0.40 
