// Initial random seed:
5298015429192

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000      100  1.00  0.40 
    2      -0.00       0.00      0.01      0.00      993      101  1.00  0.40 
    3      -0.01       0.00      0.04      0.00     1020      100  1.00  0.40 
    4      -0.00       0.00      0.04      0.00     1019       93  1.00  0.40 
    5      -0.00       0.00      0.06      0.00      995      111  1.00  0.40 
    6      -0.00       0.00      0.07      0.00     1023      101  1.00  0.40 
    7       0.01       0.00      0.08      0.00      992      110  1.00  0.40 
    8       0.00       0.00      0.11      0.00     1027      113  1.00  0.40 
    9       0.00       0.00      0.12      0.00      965       92  1.00  0.40 
   10       0.00      -0.00      0.15      0.01     1027      104  1.00  0.40 
   11      -0.00      -0.00      0.16      0.01      988      104  1.00  0.40 
   12       0.00      -0.00      0.16      0.01     1010      103  1.00  0.40 
   13      -0.00      -0.00      0.18      0.01      966      100  1.00  0.40 
   14      -0.02      -0.00      0.22      0.02     1010       97  1.00  0.40 
   15      -0.01      -0.00      0.24      0.01     1029      107  1.00  0.40 
   16       0.00      -0.00      0.25      0.02     1020       94  1.00  0.40 
   17      -0.00      -0.00      0.24      0.02      997       94  1.00  0.40 
   18       0.01      -0.00      0.25      0.02     1002       95  1.00  0.40 
   19       0.01      -0.00      0.26      0.02     1055      101  1.00  0.40 
   20       0.01      -0.00      0.26      0.02     1019      103  1.00  0.40 
   21       0.02      -0.00      0.30      0.02     1026       98  1.00  0.40 
   22       0.01       0.00      0.34      0.00     1004      106  1.00  0.40 
   23       0.01       0.00      0.35      0.00     1011      110  1.00  0.40 
   24       0.00       0.00      0.38      0.00      969      105  1.00  0.40 
   25      -0.01       0.00      0.39      0.00      997      107  1.00  0.40 
   26      -0.04       0.00      0.38      0.00     1015       92  1.00  0.40 
   27      -0.06       0.00      0.41      0.00      976      109  1.00  0.40 
   28      -0.07       0.00      0.44      0.00      989       97  1.00  0.40 
   29      -0.08       0.00      0.48      0.00     1036      100  1.00  0.40 
   30      -0.06       0.00      0.48      0.00      971      111  1.00  0.40 
   31      -0.06       0.00      0.50      0.00      970      100  1.00  0.40 
   32      -0.08       0.00      0.55      0.00     1014      101  1.00  0.40 
   33      -0.10       0.00      0.61      0.00     1031      101  1.00  0.40 
   34      -0.12       0.00      0.62      0.00     1008      106  1.00  0.40 
   35      -0.16       0.01      0.67      0.01      984      100  1.00  0.40 
   36      -0.14       0.02      0.68      0.02      990      104  1.00  0.40 
   37      -0.14       0.02      0.72      0.02      991      102  1.00  0.40 
   38      -0.14       0.02      0.75      0.02     1023       88  1.00  0.40 
   39      -0.16       0.02      0.82      0.02      984      101  1.00  0.40 
   40      -0.18       0.03      0.84      0.03     1011      105  1.00  0.40 
   41      -0.18       0.03      0.87      0.03      962      107  1.00  0.40 
   42      -0.20       0.02      0.93      0.02      992      116  1.00  0.40 
   43      -0.24       0.00      0.95      0.00      958       87  1.00  0.40 
   44      -0.23       0.00      0.97      0.00      987      105  1.00  0.40 
   45      -0.25       0.00      1.03      0.00     1028       88  1.00  0.40 
   46      -0.22       0.00      1.01      0.00     1013       98  1.00  0.40 
   47      -0.25       0.02      1.05      0.01     1042       92  1.00  0.40 
   48      -0.23       0.00      1.06      0.00     1017       95  1.00  0.40 
   49      -0.21       0.00      1.08      0.00      997      109  1.00  0.40 
   50      -0.22       0.00      1.17      0.00     1003       97  1.00  0.40 
   51      -0.25       0.00      1.28      0.00     1023       94  1.00  0.40 
   52      -0.32       0.00      1.38      0.00     1015       96  1.00  0.40 
   53      -0.32       0.00      1.47      0.00     1055      104  1.00  0.40 
   54      -0.40       0.00      1.57      0.00      997       83  1.00  0.40 
   55      -0.38       0.00      1.57      0.00     1008       94  1.00  0.40 
   56      -0.40       0.00      1.60      0.00     1030       95  1.00  0.40 
