// Initial random seed:
5242133344294

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100     1000  1.00  0.40 
    2       0.01      -0.00      0.02      0.00      104     1013  1.00  0.40 
    3       0.01       0.00      0.10      0.00       95      979  1.00  0.40 
    4       0.02       0.00      0.40      0.00       88     1043  1.00  0.40 
    5       0.09       0.00      0.90      0.01       89      990  1.00  0.40 
    6       0.13      -0.00      1.56      0.01       97      976  1.00  0.40 
    7       0.14      -0.00      1.81      0.01      101     1003  1.00  0.40 
    8       0.18       0.00      1.86      0.01      101      976  1.00  0.40 
    9       0.05      -0.00      1.94      0.01       97     1034  1.00  0.40 
   10      -0.11      -0.00      1.97      0.01       94      983  1.00  0.40 
   11      -0.51      -0.00      1.94      0.01      103      983  1.00  0.40 
   12      -0.76      -0.01      1.95      0.01      113      997  1.00  0.40 
   13      -0.94      -0.00      1.95      0.01      108      974  1.00  0.40 
   14      -0.93      -0.01      2.01      0.01      103     1011  1.00  0.40 
   15      -1.09      -0.01      1.94      0.01       97      990  1.00  0.40 
   16      -1.24      -0.01      1.83      0.02       92      984  1.00  0.40 
   17      -1.40      -0.02      1.72      0.02      102      997  1.00  0.40 
   18      -1.36      -0.03      1.71      0.03      107     1009  1.00  0.40 
   19      -1.55      -0.04      1.60      0.04      116      975  1.00  0.40 
   20      -1.45      -0.05      1.64      0.05      110     1011  1.00  0.40 
   21      -1.33      -0.07      1.75      0.07       86     1001  1.00  0.40 
   22      -1.28      -0.07      1.76      0.08      112     1026  1.00  0.40 
   23      -1.31      -0.09      1.72      0.10       90     1024  1.00  0.40 
   24      -1.49      -0.12      1.59      0.12       91      964  1.00  0.40 
   25      -1.68      -0.17      1.38      0.17      111      989  1.00  0.40 
   26      -1.62      -0.23      1.42      0.21       81      965  1.00  0.40 
   27      -1.51      -0.29      1.48      0.26      108     1007  1.00  0.40 
   28      -1.45      -0.36      1.60      0.31       84      974  1.00  0.40 
   29      -1.30      -0.44      1.84      0.36       98     1006  1.00  0.40 
   30      -1.15      -0.53      2.13      0.40       94      990  1.00  0.40 
   31      -1.04      -0.62      2.28      0.44       81      970  1.00  0.40 
   32      -0.59      -0.72      2.62      0.48       84      990  1.00  0.40 
   33      -0.58      -0.77      2.78      0.49       91     1003  1.00  0.40 
   34      -0.59      -0.84      2.93      0.50       90      985  1.00  0.40 
   35      -0.26      -0.87      2.99      0.51       97     1058  1.00  0.40 
   36      -0.12      -0.95      3.00      0.52      111      976  1.00  0.40 
   37       0.24      -0.98      2.91      0.52       93     1004  1.00  0.40 
   38       0.63      -1.01      2.80      0.52       99     1010  1.00  0.40 
   39       1.18      -1.02      2.57      0.52      106     1048  1.00  0.40 
   40       1.34      -1.05      2.47      0.51      104      989  1.00  0.40 
   41       1.43      -1.03      2.45      0.52      104      999  1.00  0.40 
   42       1.60      -0.98      2.31      0.52      102     1027  1.00  0.40 
   43       1.74      -0.97      2.22      0.52      104     1006  1.00  0.40 
   44       1.81      -0.96      2.19      0.52      102     1007  1.00  0.40 
   45       1.91      -0.91      2.09      0.52      106     1035  1.00  0.40 
   46       1.90      -0.87      2.14      0.52      110     1030  1.00  0.40 
   47       1.96      -0.83      2.07      0.51      113     1025  1.00  0.40 
   48       1.96      -0.81      2.13      0.51       92      987  1.00  0.40 
   49       1.95      -0.77      2.19      0.50       92     1003  1.00  0.40 
   50       1.99      -0.69      2.18      0.48      106     1013  1.00  0.40 
   51       1.98      -0.66      2.14      0.47      101      989  1.00  0.40 
   52       1.98      -0.65      2.14      0.46      111      980  1.00  0.40 
   53       1.95      -0.60      2.13      0.44      104     1031  1.00  0.40 
   54       1.99      -0.56      2.08      0.43      101     1013  1.00  0.40 
   55       1.95      -0.54      2.09      0.43       90      965  1.00  0.40 
   56       1.97      -0.51      2.04      0.42      106      993  1.00  0.40 
   57       1.97      -0.46      2.04      0.40       91     1001  1.00  0.40 
   58       1.98      -0.41      2.02      0.38       94     1016  1.00  0.40 
   59       1.99      -0.37      2.00      0.38       99      981  1.00  0.40 
   60       1.99      -0.31      2.00      0.37      101      974  1.00  0.40 
   61       1.99      -0.22      2.00      0.36       96      950  1.00  0.40 
   62       1.99      -0.11      2.06      0.37      106     1011  1.00  0.40 
   63       2.03       0.05      2.10      0.40       99     1004  1.00  0.40 
   64       2.03       0.21      2.14      0.45       98     1009  1.00  0.40 
   65       2.03       0.43      2.14      0.51       99     1001  1.00  0.40 
   66       2.03       0.67      2.13      0.57      105      982  1.00  0.40 
   67       2.06       0.96      2.18      0.63      107      989  1.00  0.40 
   68       2.10       1.22      2.20      0.65       95     1008  1.00  0.40 
   69       2.15       1.39      2.28      0.65      103      979  1.00  0.40 
   70       2.29       1.53      2.51      0.65       96     1032  1.00  0.40 
   71       2.48       1.60      2.74      0.65      106      966  1.00  0.40 
   72       2.72       1.75      2.99      0.66      101     1016  1.00  0.40 
   73       2.87       1.90      3.12      0.67       89      993  1.00  0.40 
   74       3.06       2.04      3.18      0.67       96     1020  1.00  0.40 
   75       3.22       2.29      3.15      0.64       94     1000  1.00  0.40 
   76       3.34       2.53      3.16      0.59       85      966  1.00  0.40 
   77       3.40       2.70      3.15      0.55      109     1010  1.00  0.40 
   78       3.34       2.90      3.16      0.51       99     1024  1.00  0.40 
   79       3.24       3.11      3.20      0.43      111      995  1.00  0.40 
   80       3.03       3.24      3.22      0.38      101     1010  1.00  0.40 
   81       2.88       3.29      3.08      0.37       99      974  1.00  0.40 
   82       2.75       3.33      2.93      0.37      102     1023  1.00  0.40 
   83       2.52       3.30      2.77      0.39       99      995  1.00  0.40 
   84       2.33       3.24      2.58      0.43      104      992  1.00  0.40 
   85       2.25       3.15      2.37      0.46      102      992  1.00  0.40 
   86       2.26       3.05      2.35      0.50       98      957  1.00  0.40 
   87       2.18       2.92      2.32      0.55       91     1015  1.00  0.40 
   88       2.11       2.71      2.31      0.63      102      946  1.00  0.40 
   89       2.05       2.63      2.39      0.66       95      976  1.00  0.40 
   90       2.00       2.51      2.53      0.70       87      997  1.00  0.40 
   91       2.17       2.42      2.82      0.74       87      986  1.00  0.40 
   92       2.16       2.30      3.07      0.76      101     1013  1.00  0.40 
   93       2.28       2.24      3.29      0.77       94     1009  1.00  0.40 
   94       2.39       2.14      3.34      0.76       97      983  1.00  0.40 
   95       2.62       2.02      3.48      0.76       94      996  1.00  0.40 
   96       2.90       1.97      3.60      0.77       93      973  1.00  0.40 
   97       3.05       1.90      3.63      0.76       89     1010  1.00  0.40 
   98       3.44       1.90      3.61      0.78       91     1022  1.00  0.40 
   99       3.85       1.86      3.64      0.77      112     1006  1.00  0.40 
  100       3.96       1.89      3.65      0.78       87      976  1.00  0.40 
