// Initial random seed:
5962680700182

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000    10000  1.00  0.40 
    2       0.00      -0.00      0.02      0.00    10025    10006  1.00  0.40 
    3       0.00       0.00      0.03      0.00     9972    10051  1.00  0.40 
    4       0.00       0.00      0.05      0.00     9976     9850  1.00  0.40 
    5       0.00      -0.00      0.08      0.00    10055    10007  1.00  0.40 
    6       0.00      -0.00      0.12      0.00    10136     9886  1.00  0.40 
    7       0.01      -0.00      0.17      0.00     9973     9882  1.00  0.40 
    8       0.01      -0.00      0.24      0.01     9828    10063  1.00  0.40 
    9       0.01       0.00      0.31      0.01    10122     9945  1.00  0.40 
   10       0.02      -0.00      0.42      0.01     9973     9967  1.00  0.40 
   11       0.01       0.00      0.57      0.01    10105     9892  1.00  0.40 
   12       0.02       0.00      0.73      0.01     9878     9940  1.00  0.40 
   13       0.04       0.00      0.94      0.01    10035    10013  1.00  0.40 
   14       0.03       0.00      1.15      0.01    10199     9950  1.00  0.40 
   15       0.03       0.00      1.37      0.01    10054     9997  1.00  0.40 
   16       0.03      -0.00      1.57      0.01    10058    10005  1.00  0.40 
   17       0.03      -0.00      1.76      0.01     9868    10005  1.00  0.40 
   18       0.00      -0.00      1.89      0.01    10030     9920  1.00  0.40 
   19       0.00      -0.00      2.01      0.02    10144    10030  1.00  0.40 
   20      -0.01      -0.00      2.09      0.02     9890     9847  1.00  0.40 
   21      -0.01      -0.00      2.16      0.02     9954     9937  1.00  0.40 
   22      -0.04      -0.00      2.20      0.02     9887    10155  1.00  0.40 
   23      -0.02      -0.00      2.24      0.02    10125    10078  1.00  0.40 
   24      -0.01      -0.00      2.27      0.03    10085    10007  1.00  0.40 
   25      -0.01      -0.00      2.30      0.03     9988     9999  1.00  0.40 
   26      -0.00      -0.00      2.32      0.03     9903    10028  1.00  0.40 
   27      -0.04      -0.00      2.34      0.03     9885    10055  1.00  0.40 
   28      -0.04      -0.00      2.37      0.03    10183     9930  1.00  0.40 
   29      -0.05      -0.00      2.38      0.03    10017     9918  1.00  0.40 
   30      -0.06      -0.00      2.40      0.04    10046     9900  1.00  0.40 
   31      -0.04      -0.00      2.40      0.04    10044     9947  1.00  0.40 
   32      -0.05      -0.01      2.43      0.05    10009     9956  1.00  0.40 
   33      -0.06      -0.01      2.44      0.05     9930     9947  1.00  0.40 
   34      -0.05      -0.01      2.47      0.06    10053    10018  1.00  0.40 
   35      -0.03      -0.01      2.48      0.06    10026     9943  1.00  0.40 
   36      -0.04      -0.01      2.50      0.07     9861    10054  1.00  0.40 
   37      -0.06      -0.01      2.52      0.08     9981    10094  1.00  0.40 
   38      -0.08      -0.01      2.54      0.09    10149    10042  1.00  0.40 
   39      -0.09      -0.02      2.56      0.10    10132    10091  1.00  0.40 
   40      -0.10      -0.02      2.57      0.11    10036     9933  1.00  0.40 
   41      -0.13      -0.02      2.59      0.12    10057     9940  1.00  0.40 
   42      -0.13      -0.03      2.61      0.14     9931     9916  1.00  0.40 
   43      -0.17      -0.03      2.63      0.15    10155     9983  1.00  0.40 
   44      -0.17      -0.04      2.65      0.17    10003    10046  1.00  0.40 
   45      -0.15      -0.05      2.68      0.19     9907     9937  1.00  0.40 
   46      -0.15      -0.05      2.72      0.21    10000     9905  1.00  0.40 
   47      -0.18      -0.05      2.74      0.24     9848     9877  1.00  0.40 
   48      -0.21      -0.05      2.75      0.27     9940     9956  1.00  0.40 
   49      -0.26      -0.05      2.76      0.29     9892    10120  1.00  0.40 
   50      -0.29      -0.05      2.78      0.32     9869    10030  1.00  0.40 
   51      -0.26      -0.06      2.80      0.35     9998     9969  1.00  0.40 
   52      -0.25      -0.05      2.83      0.38     9895    10148  1.00  0.40 
   53      -0.28      -0.06      2.86      0.42    10003     9965  1.00  0.40 
   54      -0.29      -0.07      2.88      0.46     9985    10031  1.00  0.40 
   55      -0.26      -0.07      2.92      0.51     9953     9945  1.00  0.40 
   56      -0.26      -0.05      2.92      0.55    10054    10068  1.00  0.40 
   57      -0.28      -0.06      2.95      0.61    10006    10071  1.00  0.40 
   58      -0.27      -0.02      2.99      0.65    10002     9929  1.00  0.40 
   59      -0.28      -0.01      3.01      0.70     9918    10035  1.00  0.40 
   60      -0.34       0.05      3.02      0.75     9882    10062  1.00  0.40 
   61      -0.40       0.07      3.08      0.79     9940     9973  1.00  0.40 
   62      -0.47       0.10      3.10      0.83    10051     9973  1.00  0.40 
   63      -0.48       0.12      3.12      0.87    10071    10085  1.00  0.40 
   64      -0.51       0.16      3.14      0.92     9966     9879  1.00  0.40 
   65      -0.62       0.20      3.17      0.97     9990     9884  1.00  0.40 
   66      -0.72       0.23      3.18      1.00    10005    10081  1.00  0.40 
   67      -0.84       0.24      3.19      1.06    10167     9877  1.00  0.40 
   68      -0.91       0.25      3.21      1.10     9973    10027  1.00  0.40 
   69      -1.01       0.24      3.21      1.14     9940    10022  1.00  0.40 
   70      -1.12       0.24      3.21      1.18    10015    10033  1.00  0.40 
   71      -1.22       0.23      3.21      1.21    10031     9965  1.00  0.40 
   72      -1.24       0.23      3.22      1.25     9917     9987  1.00  0.40 
   73      -1.28       0.20      3.23      1.28    10038     9927  1.00  0.40 
   74      -1.33       0.14      3.25      1.32    10087    10029  1.00  0.40 
   75      -1.40       0.04      3.26      1.34    10114    10111  1.00  0.40 
   76      -1.46      -0.02      3.25      1.38    10005    10000  1.00  0.40 
   77      -1.48      -0.13      3.27      1.41    10034    10033  1.00  0.40 
   78      -1.56      -0.27      3.30      1.43     9827     9966  1.00  0.40 
   79      -1.55      -0.41      3.33      1.46     9962    10003  1.00  0.40 
   80      -1.53      -0.56      3.36      1.48    10002    10041  1.00  0.40 
   81      -1.43      -0.79      3.45      1.50    10040     9997  1.00  0.40 
   82      -1.42      -1.01      3.49      1.52    10077    10007  1.00  0.40 
   83      -1.28      -1.22      3.55      1.55    10024    10059  1.00  0.40 
   84      -1.15      -1.42      3.62      1.56     9890    10068  1.00  0.40 
   85      -1.03      -1.63      3.68      1.58    10008    10008  1.00  0.40 
   86      -0.85      -1.85      3.75      1.60     9997     9997  1.00  0.40 
   87      -0.64      -2.07      3.81      1.62    10080     9909  1.00  0.40 
   88      -0.43      -2.29      3.87      1.63     9962    10057  1.00  0.40 
   89      -0.16      -2.47      3.95      1.64    10064     9954  1.00  0.40 
   90       0.18      -2.65      4.06      1.65    10040     9914  1.00  0.40 
   91       0.52      -2.79      4.18      1.66    10055     9943  1.00  0.40 
   92       0.83      -2.89      4.27      1.66    10022     9919  1.00  0.40 
   93       1.20      -2.98      4.35      1.67    10105    10038  1.00  0.40 
   94       1.56      -3.00      4.42      1.67     9982    10066  1.00  0.40 
   95       1.87      -3.01      4.48      1.67    10047    10035  1.00  0.40 
   96       2.10      -3.00      4.51      1.67    10142     9970  1.00  0.40 
   97       2.32      -2.97      4.54      1.67     9997     9887  1.00  0.40 
   98       2.55      -2.95      4.58      1.68    10101     9986  1.00  0.40 
   99       2.71      -2.90      4.62      1.69     9888    10144  1.00  0.40 
  100       2.83      -2.83      4.63      1.70     9987     9991  1.00  0.40 
  101       2.94      -2.76      4.65      1.71    10012     9971  1.00  0.40 
  102       3.06      -2.69      4.68      1.73     9973     9958  1.00  0.40 
  103       3.12      -2.59      4.71      1.75     9949     9948  1.00  0.40 
  104       3.21      -2.44      4.73      1.76    10047    10060  1.00  0.40 
  105       3.26      -2.24      4.77      1.79     9987    10038  1.00  0.40 
  106       3.31      -2.00      4.82      1.82    10144    10010  1.00  0.40 
  107       3.34      -1.77      4.84      1.84     9801    10036  1.00  0.40 
  108       3.38      -1.48      4.85      1.87     9994     9902  1.00  0.40 
  109       3.42      -1.15      4.89      1.90    10069    10041  1.00  0.40 
  110       3.42      -0.76      4.91      1.94    10014     9999  1.00  0.40 
  111       3.42      -0.37      4.94      1.97     9857    10080  1.00  0.40 
  112       3.45       0.10      5.01      2.01     9980    10053  1.00  0.40 
  113       3.44       0.56      5.02      2.04     9988    10078  1.00  0.40 
  114       3.44       1.01      5.05      2.08    10001    10176  1.00  0.40 
  115       3.42       1.49      5.10      2.11     9907    10070  1.00  0.40 
  116       3.40       1.93      5.13      2.14     9984     9933  1.00  0.40 
  117       3.35       2.34      5.18      2.16     9831    10086  1.00  0.40 
  118       3.31       2.71      5.22      2.18    10063    10056  1.00  0.40 
  119       3.27       3.02      5.30      2.20     9969    10035  1.00  0.40 
  120       3.17       3.21      5.35      2.20    10051     9977  1.00  0.40 
  121       3.06       3.37      5.43      2.21     9848     9921  1.00  0.40 
  122       2.90       3.50      5.47      2.21     9889    10060  1.00  0.40 
  123       2.67       3.59      5.52      2.21     9974     9932  1.00  0.40 
  124       2.46       3.67      5.60      2.22    10065     9911  1.00  0.40 
