// Initial random seed:
5182041048008

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100       10  1.00  0.40 
    2       0.00       0.00      0.00      0.00       90        8  1.00  0.40 
    3       0.00       0.00      0.00      0.00      102       11  1.00  0.40 
    4       0.00       0.00      0.00      0.00      106       11  1.00  0.40 
    5       0.00       0.00      0.00      0.00      101       11  1.00  0.40 
    6      -0.00       0.00      0.02      0.00       98        9  1.00  0.40 
    7      -0.00       0.00      0.02      0.00      102        9  1.00  0.40 
    8      -0.03       0.00      0.03      0.00      114       13  1.00  0.40 
    9      -0.06       0.00      0.06      0.00      106        9  1.00  0.40 
   10      -0.06       0.00      0.04      0.00       98       11  1.00  0.40 
   11      -0.09       0.00      0.08      0.00      105       13  1.00  0.40 
   12      -0.08       0.00      0.09      0.00      107       10  1.00  0.40 
   13      -0.14       0.00      0.13      0.00      107       12  1.00  0.40 
   14      -0.14       0.00      0.11      0.00       88       13  1.00  0.40 
   15      -0.14       0.00      0.13      0.00      103       11  1.00  0.40 
   16      -0.20       0.00      0.15      0.00      100        7  1.00  0.40 
   17      -0.26       0.00      0.19      0.00       89        9  1.00  0.40 
   18      -0.34       0.00      0.26      0.00      102       11  1.00  0.40 
   19      -0.26       0.00      0.19      0.00      102        8  1.00  0.40 
   20      -0.25       0.00      0.16      0.00      107        7  1.00  0.40 
   21      -0.33       0.00      0.24      0.00      109       10  1.00  0.40 
   22      -0.44       0.00      0.31      0.00      107       14  1.00  0.40 
   23      -0.43       0.00      0.31      0.00      103        8  1.00  0.40 
   24      -0.40       0.00      0.29      0.00       97        9  1.00  0.40 
   25      -0.46       0.00      0.36      0.00      108       10  1.00  0.40 
   26      -0.44       0.00      0.44      0.00      103       12  1.00  0.40 
   27      -0.45       0.00      0.40      0.00      117       10  1.00  0.40 
   28      -0.34       0.00      0.34      0.00      102        7  1.00  0.40 
   29      -0.31       0.00      0.33      0.00      104        8  1.00  0.40 
   30      -0.27       0.00      0.31      0.00       86       13  1.00  0.40 
   31      -0.37       0.00      0.44      0.00       92       10  1.00  0.40 
   32      -0.41       0.00      0.45      0.00      113       10  1.00  0.40 
   33      -0.41       0.00      0.53      0.00       98        8  1.00  0.40 
   34      -0.35       0.00      0.47      0.00       90       13  1.00  0.40 
   35      -0.41       0.00      0.48      0.00      108       12  1.00  0.40 
   36      -0.36       0.00      0.52      0.00       99       10  1.00  0.40 
   37      -0.36       0.00      0.59      0.00       99       10  1.00  0.40 
   38      -0.33       0.00      0.60      0.00      101       12  1.00  0.40 
   39      -0.40       0.00      0.66      0.00       98       13  1.00  0.40 
   40      -0.45       0.00      0.78      0.00      107       12  1.00  0.40 
   41      -0.54       0.00      0.83      0.00      104       11  1.00  0.40 
   42      -0.45       0.00      0.66      0.00      102       12  1.00  0.40 
   43      -0.43       0.00      0.63      0.00      102        9  1.00  0.40 
   44      -0.16       0.00      0.61      0.00       84        8  1.00  0.40 
   45      -0.32       0.00      0.67      0.00       96       13  1.00  0.40 
   46      -0.09       0.00      0.69      0.00       91       10  1.00  0.40 
   47      -0.04       0.00      0.68      0.00      108        8  1.00  0.40 
   48       0.06       0.00      0.77      0.00      102       11  1.00  0.40 
   49      -0.05       0.00      0.83      0.00      117        8  1.00  0.40 
   50       0.05       0.00      0.87      0.00      117        6  1.00  0.40 
   51       0.11       0.00      0.97      0.00      100       12  1.00  0.40 
   52       0.14       0.00      0.97      0.00       90       13  1.00  0.40 
   53       0.23       0.00      0.82      0.00      107       13  1.00  0.40 
   54       0.40       0.00      0.85      0.00       99       12  1.00  0.40 
   55       0.12       0.00      0.83      0.00       99        8  1.00  0.40 
   56       0.11       0.00      0.74      0.00      109       10  1.00  0.40 
   57      -0.02       0.00      0.73      0.00      102       12  1.00  0.40 
   58      -0.05       0.00      0.80      0.00       88       11  1.00  0.40 
   59      -0.23       0.00      1.03      0.00      101       14  1.00  0.40 
   60      -0.15       0.00      1.00      0.00       83       10  1.00  0.40 
   61      -0.15       0.00      1.03      0.00       97       12  1.00  0.40 
   62      -0.25       0.00      1.11      0.00       97       15  1.00  0.40 
   63      -0.35       0.00      1.04      0.00      105       11  1.00  0.40 
   64      -0.29       0.00      1.03      0.00       99        8  1.00  0.40 
   65      -0.20       0.00      1.12      0.00       97       10  1.00  0.40 
   66      -0.39       0.00      1.10      0.00      103        9  1.00  0.40 
   67      -0.40       0.00      1.17      0.00       97       10  1.00  0.40 
   68      -0.34       0.00      1.20      0.00       92        9  1.00  0.40 
