// Initial random seed:
5183861087546

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100      100  1.00  0.40 
    2      -0.00      -0.00      0.02      0.01       97      105  1.00  0.40 
    3      -0.01       0.00      0.08      0.00       95      102  1.00  0.40 
    4      -0.01       0.00      0.09      0.00       91       85  1.00  0.40 
    5      -0.01       0.00      0.12      0.00       81       92  1.00  0.40 
    6      -0.02       0.00      0.11      0.00       90       94  1.00  0.40 
    7      -0.03       0.00      0.10      0.00       96      113  1.00  0.40 
    8      -0.04       0.00      0.15      0.00       94      113  1.00  0.40 
    9      -0.04       0.00      0.17      0.00      116       96  1.00  0.40 
   10      -0.04       0.00      0.22      0.00      114      104  1.00  0.40 
   11      -0.03       0.00      0.27      0.00       86      110  1.00  0.40 
   12      -0.04       0.00      0.29      0.00       89       89  1.00  0.40 
   13      -0.04       0.00      0.33      0.00       94       98  1.00  0.40 
   14      -0.05       0.00      0.44      0.00      100      102  1.00  0.40 
   15      -0.10       0.00      0.63      0.00       92       96  1.00  0.40 
   16      -0.08       0.00      0.64      0.00       92      111  1.00  0.40 
   17      -0.09       0.00      0.70      0.00      106       98  1.00  0.40 
   18      -0.12       0.00      0.80      0.00       96      103  1.00  0.40 
   19      -0.13       0.00      0.87      0.00      106      112  1.00  0.40 
   20      -0.20       0.00      0.96      0.00      105       98  1.00  0.40 
   21      -0.21       0.00      1.07      0.00       97      101  1.00  0.40 
   22      -0.27       0.00      1.25      0.00      110      119  1.00  0.40 
   23      -0.21       0.00      1.36      0.00       97      105  1.00  0.40 
   24      -0.30       0.00      1.44      0.00      106      104  1.00  0.40 
   25      -0.26       0.00      1.44      0.00       89       98  1.00  0.40 
   26      -0.42       0.00      1.41      0.00       95      107  1.00  0.40 
   27      -0.43       0.00      1.40      0.00      103      110  1.00  0.40 
   28      -0.46       0.00      1.41      0.00       97       94  1.00  0.40 
   29      -0.54       0.00      1.37      0.00      106      107  1.00  0.40 
   30      -0.67       0.00      1.32      0.00       93       99  1.00  0.40 
   31      -0.65       0.00      1.39      0.00      102      100  1.00  0.40 
   32      -0.74      -0.01      1.38      0.01      115       97  1.00  0.40 
   33      -0.66       0.00      1.43      0.00      113       98  1.00  0.40 
   34      -0.53       0.00      1.57      0.00       91      109  1.00  0.40 
   35      -0.60       0.00      1.62      0.00      104       95  1.00  0.40 
   36      -0.36       0.00      1.78      0.00       86       99  1.00  0.40 
   37      -0.42       0.00      1.89      0.00      117       92  1.00  0.40 
   38      -0.50       0.00      1.91      0.00       99      102  1.00  0.40 
   39      -0.68       0.00      2.01      0.00      104       93  1.00  0.40 
   40      -0.79       0.00      2.00      0.00       92       99  1.00  0.40 
   41      -0.89       0.00      2.16      0.00       91       98  1.00  0.40 
   42      -0.78       0.00      2.23      0.00      101       97  1.00  0.40 
   43      -0.85       0.00      2.22      0.00       98      107  1.00  0.40 
   44      -0.87       0.00      2.30      0.00       93      108  1.00  0.40 
   45      -1.12       0.00      2.43      0.00       95       97  1.00  0.40 
   46      -1.22       0.00      2.40      0.00      107       88  1.00  0.40 
   47      -1.32       0.00      2.47      0.00      110      105  1.00  0.40 
   48      -1.55       0.00      2.47      0.00       97       96  1.00  0.40 
   49      -1.65       0.00      2.52      0.00       93      104  1.00  0.40 
   50      -1.67       0.00      2.62      0.00       81      106  1.00  0.40 
   51      -1.82      -0.00      2.61      0.01       89       95  1.00  0.40 
   52      -1.69      -0.00      2.63      0.02       98       91  1.00  0.40 
   53      -1.73      -0.00      2.68      0.01       91      111  1.00  0.40 
   54      -1.57       0.00      2.70      0.00      105      102  1.00  0.40 
   55      -1.95       0.00      2.69      0.00       96      103  1.00  0.40 
   56      -2.00       0.00      2.69      0.00      100       93  1.00  0.40 
   57      -1.91      -0.00      2.66      0.01      110      109  1.00  0.40 
   58      -1.87      -0.00      2.58      0.01      113       91  1.00  0.40 
   59      -1.90       0.02      2.63      0.02       98      100  1.00  0.40 
   60      -1.85       0.02      2.67      0.03       94      102  1.00  0.40 
   61      -1.90      -0.00      2.66      0.04       92      101  1.00  0.40 
   62      -1.60      -0.00      2.69      0.03      108      113  1.00  0.40 
   63      -1.49      -0.00      2.59      0.02      105      100  1.00  0.40 
   64      -1.33      -0.00      2.61      0.02      109      110  1.00  0.40 
   65      -1.53      -0.00      2.61      0.01       91      100  1.00  0.40 
   66      -1.57      -0.00      2.67      0.03      101       99  1.00  0.40 
   67      -1.81      -0.00      2.65      0.04      100      112  1.00  0.40 
