// Initial random seed:
3921739705305

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000       10  1.00  0.40 
    2      -0.00       0.00      0.01      0.00     9825       10  1.00  0.40 
    3      -0.00       0.00      0.03      0.00    10023       10  1.00  0.40 
    4      -0.00       0.00      0.04      0.00    10132        8  1.00  0.40 
    5      -0.00       0.00      0.05      0.00     9960        8  1.00  0.40 
    6      -0.00       0.00      0.07      0.00    10024        8  1.00  0.40 
    7      -0.00       0.00      0.08      0.00    10076        9  1.00  0.40 
    8       0.00       0.00      0.09      0.00    10130       12  1.00  0.40 
    9       0.00       0.00      0.09      0.00    10024       10  1.00  0.40 
   10      -0.00       0.00      0.10      0.00    10138       10  1.00  0.40 
   11      -0.00       0.00      0.12      0.00    10049       13  1.00  0.40 
   12      -0.00       0.00      0.14      0.00     9944       11  1.00  0.40 
   13      -0.00       0.00      0.15      0.00    10044       11  1.00  0.40 
   14      -0.00       0.00      0.16      0.00     9841       13  1.00  0.40 
   15      -0.00       0.00      0.17      0.00     9912       11  1.00  0.40 
   16      -0.00       0.00      0.18      0.00     9996       12  1.00  0.40 
   17      -0.00       0.00      0.19      0.00    10140        7  1.00  0.40 
   18      -0.00       0.00      0.20      0.00     9797        8  1.00  0.40 
   19      -0.00       0.00      0.20      0.00    10115        7  1.00  0.40 
   20      -0.00       0.00      0.21      0.00    10111       13  1.00  0.40 
   21      -0.00       0.00      0.23      0.00     9854        6  1.00  0.40 
   22       0.00       0.00      0.25      0.00    10059        9  1.00  0.40 
   23       0.00       0.00      0.26      0.00     9972        9  1.00  0.40 
   24       0.00       0.00      0.27      0.00    10023        9  1.00  0.40 
   25       0.00      -0.01      0.28      0.08    10233       12  1.00  0.40 
   26      -0.00      -0.01      0.30      0.07     9954       13  1.00  0.40 
   27       0.00       0.00      0.32      0.00     9928       12  1.00  0.40 
   28      -0.00       0.00      0.32      0.00     9980        8  1.00  0.40 
   29      -0.00       0.00      0.33      0.00     9863        8  1.00  0.40 
   30      -0.01       0.00      0.34      0.00    10096       12  1.00  0.40 
   31      -0.01       0.00      0.35      0.00    10082        9  1.00  0.40 
   32      -0.01       0.00      0.37      0.00    10030        6  1.00  0.40 
   33      -0.01       0.00      0.37      0.00    10035       10  1.00  0.40 
   34      -0.01       0.00      0.38      0.00    10018       10  1.00  0.40 
   35      -0.02       0.00      0.40      0.00     9918       10  1.00  0.40 
   36      -0.02       0.00      0.41      0.00     9990       10  1.00  0.40 
   37      -0.02       0.00      0.42      0.00    10037       11  1.00  0.40 
   38      -0.02       0.00      0.43      0.00    10016        5  1.00  0.40 
   39      -0.02       0.00      0.44      0.00     9916       10  1.00  0.40 
   40      -0.02       0.00      0.46      0.00    10031       11  1.00  0.40 
   41      -0.02       0.00      0.48      0.00    10071        9  1.00  0.40 
   42      -0.02       0.00      0.50      0.00     9965        6  1.00  0.40 
   43      -0.02       0.00      0.52      0.00     9984        9  1.00  0.40 
   44      -0.02       0.00      0.53      0.00    10070        8  1.00  0.40 
   45      -0.01       0.00      0.55      0.00    10006       11  1.00  0.40 
   46      -0.01       0.00      0.55      0.00     9905       10  1.00  0.40 
   47      -0.01       0.00      0.56      0.00    10085       12  1.00  0.40 
   48      -0.01       0.00      0.57      0.00    10177       12  1.00  0.40 
   49      -0.01       0.00      0.57      0.00    10014        9  1.00  0.40 
   50      -0.03       0.00      0.58      0.00    10126        8  1.00  0.40 
   51      -0.03       0.00      0.59      0.00    10146        6  1.00  0.40 
   52      -0.02       0.00      0.61      0.00     9932        8  1.00  0.40 
   53      -0.02       0.00      0.63      0.00    10052       11  1.00  0.40 
   54      -0.02       0.00      0.64      0.00     9934       10  1.00  0.40 
   55      -0.03       0.00      0.65      0.00     9899       12  1.00  0.40 
   56      -0.03       0.00      0.66      0.00     9892       13  1.00  0.40 
   57      -0.03       0.00      0.66      0.00     9933        9  1.00  0.40 
   58      -0.03       0.00      0.67      0.00     9978        8  1.00  0.40 
   59      -0.03       0.00      0.69      0.00     9943       14  1.00  0.40 
   60      -0.03       0.00      0.69      0.00     9970        9  1.00  0.40 
   61      -0.03       0.00      0.70      0.00    10055       15  1.00  0.40 
   62      -0.03       0.00      0.70      0.00     9920       14  1.00  0.40 
   63      -0.03       0.00      0.71      0.00    10059       11  1.00  0.40 
   64      -0.04       0.00      0.71      0.00     9991        9  1.00  0.40 
   65      -0.04       0.00      0.73      0.00     9979       12  1.00  0.40 
   66      -0.04       0.00      0.73      0.00     9955       12  1.00  0.40 
   67      -0.04       0.00      0.74      0.00    10144       11  1.00  0.40 
   68      -0.03       0.00      0.75      0.00     9951       14  1.00  0.40 
   69      -0.03       0.00      0.76      0.00     9986       12  1.00  0.40 
   70      -0.03       0.00      0.76      0.00     9975        4  1.00  0.40 
   71      -0.03       0.00      0.79      0.00     9912        7  1.00  0.40 
   72      -0.04       0.00      0.82      0.00     9965        6  1.00  0.40 
   73      -0.03       0.00      0.84      0.00    10022       11  1.00  0.40 
   74      -0.03       0.00      0.86      0.00    10117       11  1.00  0.40 
   75      -0.03       0.00      0.89      0.00    10048        9  1.00  0.40 
   76      -0.04       0.00      0.90      0.00     9992        9  1.00  0.40 
   77      -0.04       0.00      0.89      0.00     9995        5  1.00  0.40 
   78      -0.03       0.00      0.92      0.00    10073       10  1.00  0.40 
   79      -0.04       0.00      0.91      0.00    10147       11  1.00  0.40 
   80      -0.04       0.00      0.90      0.00    10040        6  1.00  0.40 
   81      -0.05       0.00      0.91      0.00    10005       10  1.00  0.40 
   82      -0.04       0.00      0.91      0.00     9968       10  1.00  0.40 
   83      -0.04       0.00      0.90      0.00    10103        9  1.00  0.40 
   84      -0.04       0.00      0.92      0.00    10038       10  1.00  0.40 
   85      -0.03       0.00      0.92      0.00    10030        9  1.00  0.40 
   86      -0.04       0.00      0.94      0.00     9945       10  1.00  0.40 
   87      -0.03       0.00      0.93      0.00     9987       12  1.00  0.40 
   88      -0.02       0.00      0.94      0.00    10043        4  1.00  0.40 
   89      -0.01       0.00      0.96      0.00    10089        8  1.00  0.40 
   90      -0.02       0.00      0.99      0.00    10030       10  1.00  0.40 
   91      -0.01       0.00      1.02      0.00    10131        8  1.00  0.40 
   92       0.01       0.00      1.03      0.00    10059       11  1.00  0.40 
   93       0.00       0.00      1.03      0.00     9905        7  1.00  0.40 
   94       0.01       0.00      1.03      0.00     9845        9  1.00  0.40 
   95       0.01       0.00      1.05      0.00     9976       13  1.00  0.40 
   96       0.01       0.00      1.06      0.00    10029       10  1.00  0.40 
   97       0.00       0.00      1.06      0.00     9961        8  1.00  0.40 
   98       0.01       0.00      1.04      0.00    10115       10  1.00  0.40 
   99       0.02       0.00      1.08      0.00     9985       12  1.00  0.40 
  100       0.02       0.00      1.09      0.00     9965       11  1.00  0.40 
  101       0.03       0.00      1.09      0.00    10043       13  1.00  0.40 
  102       0.03       0.00      1.11      0.00     9972       10  1.00  0.40 
  103       0.02       0.00      1.12      0.00     9871        9  1.00  0.40 
  104       0.02       0.00      1.14      0.00    10037        8  1.00  0.40 
  105       0.02       0.00      1.16      0.00     9986        8  1.00  0.40 
  106       0.01       0.00      1.16      0.00    10094       14  1.00  0.40 
  107       0.01       0.00      1.17      0.00    10101       11  1.00  0.40 
  108       0.00       0.00      1.18      0.00     9989        6  1.00  0.40 
  109       0.01       0.00      1.20      0.00    10103       12  1.00  0.40 
  110       0.01       0.00      1.23      0.00     9971       12  1.00  0.40 
  111       0.02       0.00      1.25      0.00     9980        9  1.00  0.40 
  112       0.01       0.00      1.27      0.00    10007        6  1.00  0.40 
  113       0.02       0.00      1.31      0.00    10037        6  1.00  0.40 
  114       0.02       0.00      1.32      0.00    10018       12  1.00  0.40 
  115       0.02       0.00      1.35      0.00     9890       13  1.00  0.40 
  116       0.01       0.00      1.37      0.00    10047        9  1.00  0.40 
  117       0.02       0.00      1.37      0.00     9997       12  1.00  0.40 
  118       0.02       0.00      1.39      0.00    10047       10  1.00  0.40 
  119       0.02       0.00      1.43      0.00     9859       12  1.00  0.40 
  120       0.02       0.00      1.45      0.00    10132        9  1.00  0.40 
  121       0.03       0.00      1.48      0.00    10043       11  1.00  0.40 
  122       0.03       0.00      1.47      0.00     9981       10  1.00  0.40 
  123       0.04       0.00      1.46      0.00     9950       12  1.00  0.40 
  124       0.02       0.00      1.49      0.00    10037       13  1.00  0.40 
  125       0.02       0.00      1.48      0.00     9971        9  1.00  0.40 
  126       0.01       0.00      1.50      0.00    10066       10  1.00  0.40 
  127       0.00       0.00      1.53      0.00     9960       10  1.00  0.40 
  128      -0.01       0.00      1.52      0.00     9974       12  1.00  0.40 
  129      -0.01       0.00      1.53      0.00    10060        9  1.00  0.40 
  130      -0.02       0.00      1.52      0.00    10120       13  1.00  0.40 
  131      -0.02       0.00      1.55      0.00     9996        8  1.00  0.40 
  132      -0.03       0.00      1.57      0.00    10180        7  1.00  0.40 
  133      -0.03       0.00      1.60      0.00     9957       10  1.00  0.40 
  134      -0.03       0.00      1.62      0.00     9905       13  1.00  0.40 
  135      -0.05       0.00      1.64      0.00     9961       11  1.00  0.40 
  136      -0.06       0.00      1.66      0.00     9870       10  1.00  0.40 
  137      -0.06       0.00      1.69      0.00     9853        9  1.00  0.40 
  138      -0.06       0.00      1.68      0.00    10001        8  1.00  0.40 
  139      -0.04       0.00      1.71      0.00     9998       12  1.00  0.40 
  140      -0.05       0.00      1.71      0.00    10043       10  1.00  0.40 
  141      -0.04       0.00      1.73      0.00    10063        9  1.00  0.40 
