// Initial random seed:
5182481069537

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10       10  1.00  0.40 
    2       0.00       0.00      0.00      0.00        9       10  1.00  0.40 
    3       0.00       0.00      0.00      0.00       11       10  1.00  0.40 
    4       0.00       0.00      0.00      0.00        9       12  1.00  0.40 
    5       0.00       0.00      0.00      0.00        7        9  1.00  0.40 
    6       0.00       0.00      0.00      0.00        5        8  1.00  0.40 
    7       0.00       0.00      0.00      0.00       10        8  1.00  0.40 
    8       0.00       0.00      0.00      0.00       13       10  1.00  0.40 
    9       0.00       0.00      0.00      0.00       15       10  1.00  0.40 
   10       0.00       0.00      0.00      0.00       11        8  1.00  0.40 
   11       0.00       0.00      0.00      0.00       11        8  1.00  0.40 
   12       0.00       0.00      0.00      0.00       12        9  1.00  0.40 
   13       0.00       0.00      0.00      0.00       10        9  1.00  0.40 
   14       0.00       0.00      0.00      0.00        8       13  1.00  0.40 
   15       0.00       0.00      0.00      0.00        5       13  1.00  0.40 
   16       0.00       0.00      0.00      0.00        9        6  1.00  0.40 
   17       0.05       0.00      0.15      0.00       13       11  1.00  0.40 
   18       0.06       0.00      0.17      0.00       11       10  1.00  0.40 
   19       0.07       0.00      0.21      0.00        9        8  1.00  0.40 
   20       0.22       0.00      0.56      0.00       13        8  1.00  0.40 
   21       0.17       0.00      0.38      0.00       10        5  1.00  0.40 
   22       0.33       0.00      0.72      0.00        5       10  1.00  0.40 
   23       0.50       0.00      1.02      0.00       10       11  1.00  0.40 
   24       0.45       0.00      0.94      0.00       11        9  1.00  0.40 
   25       0.62       0.00      1.22      0.00        8        8  1.00  0.40 
   26       0.67       0.00      1.30      0.00       11        9  1.00  0.40 
   27       0.83       0.00      1.27      0.00       10        8  1.00  0.40 
   28       0.95       0.00      1.24      0.00        7       10  1.00  0.40 
   29       0.97       0.00      1.17      0.00       11       11  1.00  0.40 
   30       0.98       0.00      1.13      0.00       14       11  1.00  0.40 
   31       1.00       0.00      1.00      0.00       10       11  1.00  0.40 
   32       1.00       0.00      1.00      0.00        9       13  1.00  0.40 
   33       1.00       0.00      1.00      0.00       11       14  1.00  0.40 
   34       1.00       0.00      1.00      0.00       13       13  1.00  0.40 
   35       1.00       0.00      1.00      0.00       10       11  1.00  0.40 
   36       1.00       0.00      1.00      0.00       12       10  1.00  0.40 
   37       1.00       0.00      1.00      0.00       10       13  1.00  0.40 
   38       1.00       0.00      1.00      0.00       10       13  1.00  0.40 
   39       1.00       0.00      1.00      0.00       12        9  1.00  0.40 
   40       1.07       0.00      1.21      0.00        9        8  1.00  0.40 
   41       1.10       0.00      1.28      0.00       13        9  1.00  0.40 
   42       1.21       0.00      1.56      0.00       12       11  1.00  0.40 
   43       1.45       0.00      1.92      0.00        7       10  1.00  0.40 
   44       1.42       0.00      1.89      0.00        9       10  1.00  0.40 
   45       1.42       0.00      1.89      0.00        9       12  1.00  0.40 
   46       1.34       0.00      1.79      0.00       13       10  1.00  0.40 
   47       1.41       0.00      1.87      0.00       14       12  1.00  0.40 
   48       1.53       0.00      1.97      0.00       12       12  1.00  0.40 
   49       1.59       0.00      1.99      0.00       14        7  1.00  0.40 
   50       1.64       0.00      2.00      0.00        7       13  1.00  0.40 
   51       1.64       0.00      2.00      0.00       10       12  1.00  0.40 
   52       1.64       0.00      2.00      0.00        7       12  1.00  0.40 
   53       1.64       0.00      2.00      0.00       10       10  1.00  0.40 
   54       1.64       0.00      2.00      0.00        9        6  1.00  0.40 
   55       1.64       0.00      2.00      0.00       10       10  1.00  0.40 
   56       1.64       0.00      2.00      0.00       10       11  1.00  0.40 
   57       1.64       0.00      2.00      0.00       10       10  1.00  0.40 
   58       1.64       0.00      2.00      0.00       14       13  1.00  0.40 
   59       1.64       0.00      2.00      0.00        8        7  1.00  0.40 
   60       1.64       0.00      2.00      0.00        7       12  1.00  0.40 
   61       1.64       0.00      2.00      0.00        7        6  1.00  0.40 
   62       1.64       0.00      2.00      0.00       11        9  1.00  0.40 
   63       1.64       0.00      2.00      0.00        8       11  1.00  0.40 
   64       1.64       0.00      2.00      0.00        8       13  1.00  0.40 
   65       1.64       0.00      2.00      0.00        8        2  1.00  0.40 
   66       1.64       0.00      2.00      0.00        9        4  1.00  0.40 
   67       1.64       0.00      2.00      0.00       12        8  1.00  0.40 
   68       1.64       0.00      2.00      0.00       16        6  1.00  0.40 
   69       1.64       0.00      2.00      0.00       14       11  1.00  0.40 
   70       1.64       0.00      2.00      0.00       13       11  1.00  0.40 
   71       1.64       0.00      2.00      0.00       15       18  1.00  0.40 
   72       1.64       0.00      2.00      0.00        9        9  1.00  0.40 
   73       1.64       0.00      2.00      0.00       11        8  1.00  0.40 
   74       1.64       0.00      2.00      0.00       12       12  1.00  0.40 
   75       1.64       0.00      2.00      0.00       11        5  1.00  0.40 
   76       1.64       0.00      2.00      0.00        9       10  1.00  0.40 
   77       1.64       0.00      2.00      0.00        8       10  1.00  0.40 
   78       1.64       0.00      2.00      0.00       11       11  1.00  0.40 
   79       1.64       0.00      2.00      0.00       15        8  1.00  0.40 
   80       1.64       0.00      2.00      0.00       15        6  1.00  0.40 
   81       1.53       0.00      2.17      0.00       11       12  1.00  0.40 
   82       1.61       0.00      2.40      0.00       14       11  1.00  0.40 
   83       1.64       0.00      2.00      0.00        9       10  1.00  0.40 
   84       1.64       0.00      2.00      0.00       10       11  1.00  0.40 
   85       1.64       0.00      2.00      0.00       11        8  1.00  0.40 
   86       1.64       0.00      2.00      0.00       13       11  1.00  0.40 
   87       1.64       0.00      2.00      0.00        8       11  1.00  0.40 
   88       1.64       0.00      2.00      0.00       12       11  1.00  0.40 
   89       1.64       0.00      2.00      0.00       12       13  1.00  0.40 
