// Initial random seed:
5241683312778

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100     1000  1.00  0.40 
    2       0.01       0.00      0.02      0.00      108     1023  1.00  0.40 
    3      -0.00      -0.00      0.08      0.00      103     1047  1.00  0.40 
    4      -0.01      -0.00      0.21      0.00      114      963  1.00  0.40 
    5      -0.09      -0.00      0.43      0.00       91     1009  1.00  0.40 
    6      -0.23      -0.00      0.82      0.00      101      977  1.00  0.40 
    7      -0.47      -0.00      1.17      0.00      103     1022  1.00  0.40 
    8      -0.90       0.00      1.38      0.00      103      981  1.00  0.40 
    9      -1.01       0.00      1.40      0.00      107     1004  1.00  0.40 
   10      -1.13      -0.00      1.28      0.00      110      945  1.00  0.40 
   11      -1.15       0.00      1.20      0.01      103     1029  1.00  0.40 
   12      -1.15      -0.00      1.13      0.01      113      973  1.00  0.40 
   13      -1.17       0.00      1.15      0.00      102     1011  1.00  0.40 
   14      -1.09       0.00      1.14      0.01      104      973  1.00  0.40 
   15      -1.06       0.00      1.17      0.00      112     1016  1.00  0.40 
   16      -0.95      -0.00      1.26      0.00       98      961  1.00  0.40 
   17      -0.81      -0.00      1.36      0.00      109      980  1.00  0.40 
   18      -0.64      -0.00      1.46      0.00      105      981  1.00  0.40 
   19      -0.55      -0.00      1.48      0.01       90     1000  1.00  0.40 
   20      -0.60      -0.00      1.48      0.01      105     1010  1.00  0.40 
   21      -0.52      -0.00      1.58      0.01      112     1010  1.00  0.40 
   22      -0.36      -0.00      1.63      0.01       93     1042  1.00  0.40 
   23      -0.27      -0.00      1.76      0.01       92     1003  1.00  0.40 
   24      -0.21      -0.00      1.81      0.01       98     1026  1.00  0.40 
   25      -0.53      -0.01      1.79      0.02       98     1034  1.00  0.40 
   26      -0.55      -0.01      1.91      0.02       89      994  1.00  0.40 
   27      -0.68      -0.01      1.97      0.02       95      982  1.00  0.40 
   28      -0.72      -0.01      2.05      0.02      106      989  1.00  0.40 
   29      -0.87      -0.01      2.20      0.02      108     1017  1.00  0.40 
   30      -0.97      -0.01      2.32      0.02      118      993  1.00  0.40 
   31      -0.97      -0.01      2.30      0.03      108      990  1.00  0.40 
   32      -1.07      -0.01      2.39      0.03       99      973  1.00  0.40 
   33      -1.28      -0.01      2.33      0.03      115      988  1.00  0.40 
   34      -1.30      -0.02      2.43      0.03      102     1006  1.00  0.40 
   35      -1.28      -0.03      2.42      0.03       98     1004  1.00  0.40 
   36      -1.34      -0.04      2.38      0.05       96      970  1.00  0.40 
   37      -1.48      -0.05      2.30      0.06      103      990  1.00  0.40 
   38      -1.35      -0.08      2.44      0.09      101     1014  1.00  0.40 
   39      -1.49      -0.11      2.40      0.11       92      991  1.00  0.40 
   40      -1.58      -0.14      2.34      0.14       96     1026  1.00  0.40 
   41      -1.58      -0.19      2.32      0.18       94      970  1.00  0.40 
   42      -1.56      -0.25      2.32      0.22       94     1017  1.00  0.40 
   43      -1.40      -0.35      2.44      0.29      108      998  1.00  0.40 
   44      -1.34      -0.43      2.46      0.34      116      988  1.00  0.40 
   45      -1.42      -0.53      2.59      0.40      102     1015  1.00  0.40 
   46      -1.36      -0.61      2.72      0.44       98     1020  1.00  0.40 
   47      -1.16      -0.76      2.95      0.49      106      944  1.00  0.40 
   48      -1.06      -0.87      3.07      0.52       94     1016  1.00  0.40 
   49      -0.53      -0.98      3.15      0.53      106     1011  1.00  0.40 
   50      -0.04      -1.05      3.02      0.53       87     1028  1.00  0.40 
   51       0.65      -1.12      2.75      0.53       88     1003  1.00  0.40 
   52       0.87      -1.11      2.71      0.53       99     1023  1.00  0.40 
   53       0.85      -1.10      2.64      0.53       99      998  1.00  0.40 
   54       1.56      -1.09      2.26      0.54      100     1019  1.00  0.40 
   55       1.64      -1.06      2.13      0.54      100      978  1.00  0.40 
   56       1.68      -1.03      2.16      0.54       99      992  1.00  0.40 
   57       1.78      -0.98      2.08      0.54       99      959  1.00  0.40 
   58       1.90      -0.94      2.25      0.53      107      999  1.00  0.40 
   59       2.00      -0.92      2.37      0.52      106     1006  1.00  0.40 
   60       2.02      -0.90      2.36      0.52       94      993  1.00  0.40 
   61       2.10      -0.88      2.31      0.52      100     1011  1.00  0.40 
   62       2.26      -0.81      2.36      0.51       91     1006  1.00  0.40 
   63       2.39      -0.80      2.37      0.50      101     1011  1.00  0.40 
   64       2.53      -0.81      2.26      0.51      104     1014  1.00  0.40 
   65       2.61      -0.78      2.12      0.51       93      981  1.00  0.40 
   66       2.67      -0.76      2.01      0.51       93      986  1.00  0.40 
   67       2.73      -0.75      1.97      0.51      103     1040  1.00  0.40 
   68       2.72      -0.72      2.01      0.52       90     1001  1.00  0.40 
   69       2.75      -0.67      2.03      0.51      110      963  1.00  0.40 
   70       2.87      -0.62      2.08      0.51      101     1007  1.00  0.40 
   71       2.76      -0.58      1.99      0.51       97     1008  1.00  0.40 
   72       2.91      -0.54      2.01      0.50       81     1022  1.00  0.40 
   73       2.89      -0.52      2.07      0.51       96     1016  1.00  0.40 
   74       2.98      -0.45      2.16      0.49       99      998  1.00  0.40 
   75       2.97      -0.40      2.19      0.49      100     1024  1.00  0.40 
   76       3.01      -0.35      2.24      0.49       98     1010  1.00  0.40 
   77       3.04      -0.28      2.25      0.51      104      948  1.00  0.40 
   78       3.04      -0.23      2.27      0.53       99     1014  1.00  0.40 
   79       3.03      -0.17      2.35      0.55       91     1030  1.00  0.40 
   80       3.10      -0.05      2.37      0.54      109     1012  1.00  0.40 
   81       3.04       0.00      2.22      0.58      111     1038  1.00  0.40 
   82       3.17       0.07      2.35      0.62       97     1033  1.00  0.40 
   83       3.27       0.14      2.42      0.66      104     1036  1.00  0.40 
   84       3.26       0.22      2.35      0.71      109     1001  1.00  0.40 
   85       3.28       0.32      2.31      0.76       93      973  1.00  0.40 
   86       3.28       0.43      2.33      0.78       89      990  1.00  0.40 
   87       3.33       0.63      2.39      0.83      108     1017  1.00  0.40 
   88       3.35       0.86      2.40      0.88       91     1033  1.00  0.40 
   89       3.38       1.06      2.35      0.91       98      949  1.00  0.40 
   90       3.39       1.34      2.36      0.95      117      976  1.00  0.40 
   91       3.43       1.67      2.45      0.94       90     1016  1.00  0.40 
   92       3.47       1.94      2.46      0.94       91      999  1.00  0.40 
   93       3.54       2.22      2.60      0.88       96      994  1.00  0.40 
   94       3.59       2.42      2.69      0.83      104      998  1.00  0.40 
   95       3.73       2.62      2.93      0.77      113      993  1.00  0.40 
   96       3.92       2.78      3.22      0.68      113      992  1.00  0.40 
   97       4.07       2.88      3.43      0.63      110     1033  1.00  0.40 
   98       4.50       2.95      3.62      0.59      103     1019  1.00  0.40 
