// Initial random seed:
5190271342775

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000       10  1.00  0.40 
    2       0.00       0.00      0.01      0.00      997        8  1.00  0.40 
    3      -0.00       0.00      0.03      0.00     1049        8  1.00  0.40 
    4      -0.00       0.00      0.04      0.00      995       11  1.00  0.40 
    5      -0.01       0.00      0.05      0.00     1004       10  1.00  0.40 
    6      -0.01       0.00      0.07      0.00     1011        9  1.00  0.40 
    7      -0.00       0.00      0.09      0.00      971       11  1.00  0.40 
    8       0.00       0.00      0.11      0.00     1004       10  1.00  0.40 
    9      -0.01       0.00      0.12      0.00     1011        9  1.00  0.40 
   10       0.00       0.00      0.15      0.00     1001       11  1.00  0.40 
   11       0.01       0.00      0.18      0.00     1000        6  1.00  0.40 
   12       0.01       0.00      0.17      0.00      985        8  1.00  0.40 
   13       0.02       0.00      0.19      0.00      991       10  1.00  0.40 
   14       0.02       0.00      0.20      0.00     1010       10  1.00  0.40 
   15       0.01       0.00      0.23      0.00      956        8  1.00  0.40 
   16       0.01       0.00      0.28      0.00     1023        5  1.00  0.40 
   17       0.00       0.00      0.31      0.00     1000       10  1.00  0.40 
   18       0.01       0.00      0.33      0.00     1003        7  1.00  0.40 
   19      -0.00       0.00      0.33      0.00     1031       10  1.00  0.40 
   20      -0.00       0.00      0.34      0.00      999       11  1.00  0.40 
   21      -0.01       0.00      0.32      0.00     1041       13  1.00  0.40 
   22      -0.01       0.00      0.32      0.00     1018       13  1.00  0.40 
   23       0.01       0.00      0.36      0.00     1031       10  1.00  0.40 
   24       0.01       0.00      0.41      0.00     1045       10  1.00  0.40 
   25       0.02       0.00      0.40      0.00      996        9  1.00  0.40 
   26       0.03       0.00      0.39      0.00      985       11  1.00  0.40 
   27       0.02       0.00      0.40      0.00      968       12  1.00  0.40 
   28       0.00       0.00      0.41      0.00     1045       11  1.00  0.40 
   29       0.00       0.00      0.45      0.00     1022       10  1.00  0.40 
   30      -0.00       0.00      0.40      0.00      975       13  1.00  0.40 
   31       0.00       0.00      0.38      0.00     1012       11  1.00  0.40 
   32      -0.01       0.00      0.40      0.00      955        8  1.00  0.40 
   33       0.01       0.00      0.44      0.00      987       11  1.00  0.40 
   34       0.01       0.00      0.50      0.00      998       10  1.00  0.40 
   35      -0.01       0.00      0.56      0.00      971       11  1.00  0.40 
   36      -0.01       0.00      0.57      0.00     1025        9  1.00  0.40 
   37      -0.02       0.00      0.61      0.00      998       10  1.00  0.40 
   38      -0.00       0.00      0.63      0.00      987       15  1.00  0.40 
   39       0.02       0.00      0.64      0.00     1046        9  1.00  0.40 
   40      -0.01       0.00      0.61      0.00     1002        8  1.00  0.40 
   41      -0.01       0.00      0.64      0.00     1017       13  1.00  0.40 
   42       0.00       0.00      0.59      0.00     1001       12  1.00  0.40 
   43       0.00       0.00      0.60      0.00     1007       10  1.00  0.40 
   44       0.00       0.00      0.64      0.00     1040       10  1.00  0.40 
   45       0.00       0.00      0.66      0.00     1025       13  1.00  0.40 
   46      -0.00       0.00      0.73      0.00      952        8  1.00  0.40 
   47       0.01       0.00      0.74      0.00      945        7  1.00  0.40 
   48       0.01       0.00      0.76      0.00     1036       10  1.00  0.40 
   49      -0.00       0.00      0.78      0.00      981       11  1.00  0.40 
   50      -0.01       0.00      0.84      0.00      998       15  1.00  0.40 
   51       0.00       0.00      0.92      0.00     1002       10  1.00  0.40 
   52      -0.01       0.00      0.89      0.00     1002       11  1.00  0.40 
   53      -0.00       0.00      0.90      0.00     1007       14  1.00  0.40 
   54       0.00       0.00      0.94      0.00     1036       10  1.00  0.40 
   55       0.02       0.00      0.96      0.00     1014       11  1.00  0.40 
