// Initial random seed:
6042429335377

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10    10000  1.00  0.40 
    2       0.00      -0.00      0.00      0.00       14    10129  1.00  0.40 
    3       0.00       0.00      0.00      0.00        7    10063  1.00  0.40 
    4       0.00      -0.00      0.00      0.00       11    10018  1.00  0.40 
    5      -0.39      -0.00      0.75      0.00        2    10020  1.00  0.40 
    6      -0.78       0.00      1.00      0.00        3     9984  1.00  0.40 
    7      -0.78      -0.00      1.00      0.00        9    10246  1.00  0.40 
    8      -0.78      -0.00      1.00      0.01       11    10109  1.00  0.40 
    9      -0.78      -0.00      1.00      0.01       12    10010  1.00  0.40 
   10      -0.78      -0.00      1.00      0.01        9     9883  1.00  0.40 
   11      -0.82      -0.00      1.17      0.01       11    10079  1.00  0.40 
   12      -0.90      -0.00      1.44      0.01       12    10053  1.00  0.40 
   13      -0.95      -0.00      1.59      0.01       14    10006  1.00  0.40 
   14      -0.99      -0.00      1.67      0.01       14    10013  1.00  0.40 
   15      -1.09      -0.01      1.87      0.01       11    10056  1.00  0.40 
   16      -1.07      -0.01      1.84      0.01        5    10029  1.00  0.40 
   17      -1.14      -0.01      1.94      0.02        8     9978  1.00  0.40 
   18      -1.10      -0.01      1.89      0.02        9    10130  1.00  0.40 
   19      -1.09      -0.01      1.87      0.02       11     9941  1.00  0.40 
   20      -1.16      -0.02      1.95      0.03        9     9852  1.00  0.40 
   21      -1.20      -0.02      1.98      0.04        7     9985  1.00  0.40 
   22      -1.27      -0.03      2.00      0.04       11     9979  1.00  0.40 
   23      -1.27      -0.04      2.00      0.05       11     9835  1.00  0.40 
   24      -1.27      -0.06      2.00      0.07       13     9991  1.00  0.40 
   25      -1.27      -0.08      2.00      0.09        7    10133  1.00  0.40 
   26      -1.32      -0.10      2.27      0.11        7    10009  1.00  0.40 
   27      -1.35      -0.13      2.44      0.14       12    10019  1.00  0.40 
   28      -1.42      -0.17      2.67      0.18        7     9963  1.00  0.40 
   29      -1.44      -0.23      2.75      0.23       10    10104  1.00  0.40 
   30      -1.48      -0.29      3.01      0.29        9    10024  1.00  0.40 
   31      -1.56      -0.38      3.16      0.36        9    10044  1.00  0.40 
   32      -1.60      -0.48      3.24      0.45        7    10158  1.00  0.40 
   33      -1.68      -0.59      3.51      0.54       10     9935  1.00  0.40 
