// Initial random seed:
2955959283290

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000     1000  1.00  0.40 
    2      -0.00      -0.00      0.01      0.00    10012     1013  1.00  0.40 
    3      -0.00       0.00      0.02      0.00    10037     1011  1.00  0.40 
    4      -0.00       0.00      0.04      0.00    10068     1003  1.00  0.40 
    5      -0.00       0.00      0.05      0.00     9915     1012  1.00  0.40 
    6       0.00      -0.00      0.06      0.00     9977      965  1.00  0.40 
    7       0.00       0.00      0.08      0.00     9913     1028  1.00  0.40 
    8      -0.00       0.00      0.09      0.00    10189     1021  1.00  0.40 
    9      -0.00       0.00      0.11      0.00     9842     1022  1.00  0.40 
   10      -0.00       0.00      0.12      0.01    10131      965  1.00  0.40 
   11      -0.00       0.00      0.13      0.01    10117     1023  1.00  0.40 
   12       0.00       0.00      0.15      0.01    10024      999  1.00  0.40 
   13      -0.00       0.00      0.16      0.01    10130      987  1.00  0.40 
   14      -0.01       0.00      0.17      0.01     9973      954  1.00  0.40 
   15      -0.00       0.00      0.18      0.01     9923      973  1.00  0.40 
   16      -0.01       0.00      0.21      0.01     9922      999  1.00  0.40 
   17      -0.01       0.00      0.22      0.01    10085      975  1.00  0.40 
   18      -0.01       0.00      0.23      0.00    10053     1006  1.00  0.40 
   19      -0.01       0.00      0.25      0.01    10104      993  1.00  0.40 
   20      -0.01      -0.00      0.26      0.00    10021     1000  1.00  0.40 
   21      -0.00       0.00      0.27      0.00     9972     1014  1.00  0.40 
   22      -0.00       0.00      0.29      0.01    10003     1003  1.00  0.40 
   23      -0.00       0.00      0.30      0.01    10038      995  1.00  0.40 
   24      -0.00       0.00      0.31      0.01     9978      992  1.00  0.40 
   25      -0.00       0.00      0.33      0.01     9959     1002  1.00  0.40 
   26      -0.00       0.00      0.34      0.01    10022      996  1.00  0.40 
   27       0.00       0.00      0.35      0.01    10022     1008  1.00  0.40 
   28       0.01       0.00      0.37      0.01    10090      983  1.00  0.40 
   29       0.00       0.00      0.40      0.01    10051      957  1.00  0.40 
   30       0.01       0.00      0.43      0.01    10165     1013  1.00  0.40 
   31       0.01       0.00      0.45      0.01    10073      990  1.00  0.40 
   32       0.00       0.00      0.47      0.01     9986     1011  1.00  0.40 
   33       0.00       0.00      0.48      0.01     9970     1021  1.00  0.40 
   34      -0.00       0.00      0.50      0.01     9905     1025  1.00  0.40 
   35       0.00       0.00      0.53      0.01     9901     1001  1.00  0.40 
   36      -0.00       0.00      0.55      0.01     9919     1007  1.00  0.40 
   37       0.00       0.00      0.58      0.01    10045      971  1.00  0.40 
   38       0.00       0.00      0.59      0.01    10095      990  1.00  0.40 
   39       0.01       0.00      0.61      0.01     9904      987  1.00  0.40 
   40       0.01       0.00      0.61      0.01     9908     1017  1.00  0.40 
   41       0.02       0.00      0.64      0.01     9998     1026  1.00  0.40 
   42       0.02       0.00      0.67      0.01     9849      993  1.00  0.40 
   43       0.01       0.00      0.70      0.01    10081      985  1.00  0.40 
   44       0.01       0.00      0.74      0.01     9916     1009  1.00  0.40 
   45       0.02       0.00      0.75      0.01     9986      983  1.00  0.40 
   46       0.02       0.00      0.78      0.01     9971     1004  1.00  0.40 
   47       0.03       0.00      0.81      0.02    10008     1003  1.00  0.40 
   48       0.02       0.00      0.84      0.02     9947      994  1.00  0.40 
   49       0.04      -0.00      0.90      0.02     9950      993  1.00  0.40 
   50       0.05       0.00      0.92      0.02    10085     1013  1.00  0.40 
   51       0.06      -0.00      0.95      0.02    10081      958  1.00  0.40 
   52       0.07      -0.00      0.99      0.03     9895      965  1.00  0.40 
   53       0.06      -0.00      1.03      0.03     9957      965  1.00  0.40 
   54       0.07       0.00      1.05      0.03     9889      995  1.00  0.40 
   55       0.07       0.00      1.08      0.03    10035      993  1.00  0.40 
   56       0.08       0.00      1.10      0.03    10063     1042  1.00  0.40 
   57       0.09       0.00      1.13      0.04    10077      996  1.00  0.40 
   58       0.09       0.00      1.18      0.03     9954     1017  1.00  0.40 
   59       0.09       0.00      1.21      0.03    10015     1002  1.00  0.40 
   60       0.10       0.00      1.25      0.02    10097      991  1.00  0.40 
   61       0.11       0.00      1.30      0.02    10133     1007  1.00  0.40 
   62       0.12       0.01      1.33      0.02     9974     1014  1.00  0.40 
   63       0.13       0.00      1.36      0.01    10057      977  1.00  0.40 
   64       0.14       0.01      1.41      0.02     9987      981  1.00  0.40 
   65       0.13       0.00      1.47      0.03    10000     1023  1.00  0.40 
   66       0.13      -0.00      1.49      0.03     9953      996  1.00  0.40 
   67       0.14      -0.00      1.53      0.03     9890     1013  1.00  0.40 
   68       0.14      -0.00      1.56      0.04     9923     1019  1.00  0.40 
   69       0.15      -0.00      1.61      0.04    10015      990  1.00  0.40 
   70       0.15      -0.00      1.67      0.04    10081      995  1.00  0.40 
   71       0.14      -0.00      1.71      0.04     9986     1012  1.00  0.40 
   72       0.12      -0.00      1.76      0.04     9997      990  1.00  0.40 
   73       0.12      -0.00      1.80      0.04     9953     1003  1.00  0.40 
   74       0.14      -0.00      1.84      0.04    10036     1000  1.00  0.40 
   75       0.14      -0.00      1.87      0.03    10068     1041  1.00  0.40 
   76       0.14      -0.00      1.92      0.03    10046     1009  1.00  0.40 
   77       0.14      -0.00      1.93      0.03     9951     1002  1.00  0.40 
   78       0.14      -0.00      1.97      0.04    10056      976  1.00  0.40 
   79       0.13      -0.00      1.99      0.03     9987      991  1.00  0.40 
   80       0.11      -0.00      2.02      0.03     9879      975  1.00  0.40 
   81       0.10      -0.00      2.06      0.03     9964     1001  1.00  0.40 
   82       0.09       0.00      2.08      0.02    10029     1019  1.00  0.40 
   83       0.09       0.00      2.10      0.02     9908     1023  1.00  0.40 
   84       0.10       0.00      2.15      0.03     9975     1008  1.00  0.40 
   85       0.09       0.00      2.21      0.03    10054     1003  1.00  0.40 
   86       0.11      -0.00      2.25      0.03    10158     1015  1.00  0.40 
   87       0.09      -0.00      2.29      0.03    10055      993  1.00  0.40 
   88       0.08       0.00      2.33      0.04    10042      982  1.00  0.40 
   89       0.06      -0.00      2.37      0.03     9963     1024  1.00  0.40 
   90       0.06      -0.00      2.39      0.03     9989      991  1.00  0.40 
   91       0.04      -0.00      2.43      0.04     9966      988  1.00  0.40 
   92       0.05      -0.01      2.44      0.04     9894     1016  1.00  0.40 
   93       0.03      -0.00      2.48      0.05    10033      992  1.00  0.40 
   94       0.02       0.00      2.51      0.05     9884      993  1.00  0.40 
   95       0.04      -0.00      2.53      0.04    10045     1026  1.00  0.40 
   96       0.01      -0.00      2.55      0.04    10034      994  1.00  0.40 
   97       0.01      -0.00      2.60      0.03     9848      966  1.00  0.40 
   98       0.00      -0.01      2.62      0.03    10245     1015  1.00  0.40 
   99      -0.01      -0.01      2.65      0.03    10010      970  1.00  0.40 
  100      -0.03      -0.00      2.67      0.03    10025     1023  1.00  0.40 
  101      -0.05      -0.01      2.70      0.03     9877     1011  1.00  0.40 
  102      -0.04      -0.00      2.76      0.03     9876     1021  1.00  0.40 
  103      -0.02       0.00      2.81      0.03     9964      997  1.00  0.40 
  104      -0.04       0.00      2.84      0.03     9966     1027  1.00  0.40 
  105      -0.06       0.00      2.87      0.03    10053      991  1.00  0.40 
  106      -0.08       0.00      2.92      0.03     9956     1028  1.00  0.40 
  107      -0.10       0.01      2.94      0.04    10119     1014  1.00  0.40 
  108      -0.09       0.01      2.98      0.04    10057      993  1.00  0.40 
  109      -0.11       0.01      3.00      0.04     9998     1017  1.00  0.40 
  110      -0.13       0.01      3.02      0.05     9979     1004  1.00  0.40 
  111      -0.13       0.01      3.05      0.04    10020     1033  1.00  0.40 
  112      -0.11       0.01      3.09      0.04     9921     1006  1.00  0.40 
  113      -0.08       0.01      3.12      0.05     9984     1012  1.00  0.40 
  114      -0.07       0.01      3.14      0.04    10115      987  1.00  0.40 
  115      -0.08       0.02      3.15      0.05    10089      978  1.00  0.40 
  116      -0.10       0.02      3.15      0.05     9989     1031  1.00  0.40 
  117      -0.09       0.01      3.18      0.05    10147     1007  1.00  0.40 
  118      -0.08       0.02      3.20      0.04    10078      981  1.00  0.40 
  119      -0.09       0.03      3.20      0.05    10116      978  1.00  0.40 
  120      -0.11       0.04      3.20      0.06     9983      976  1.00  0.40 
  121      -0.09       0.04      3.20      0.06     9885     1027  1.00  0.40 
