// Initial random seed:
5182641079958

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100      100  1.00  0.40 
    2       0.00      -0.01      0.00      0.01       89      105  1.00  0.40 
    3       0.01      -0.01      0.02      0.01      106      101  1.00  0.40 
    4       0.03      -0.01      0.05      0.02       86      113  1.00  0.40 
    5       0.07      -0.02      0.12      0.02       84       99  1.00  0.40 
    6       0.11      -0.01      0.20      0.01       96      109  1.00  0.40 
    7       0.16      -0.02      0.30      0.02       90      101  1.00  0.40 
    8       0.23      -0.01      0.42      0.01       98       89  1.00  0.40 
    9       0.27      -0.02      0.51      0.02       93       89  1.00  0.40 
   10       0.31      -0.01      0.66      0.03      104      103  1.00  0.40 
   11       0.43      -0.01      0.76      0.03      100       98  1.00  0.40 
   12       0.54      -0.02      0.85      0.02      102       95  1.00  0.40 
   13       0.60      -0.01      0.89      0.01      104      100  1.00  0.40 
   14       0.71      -0.01      0.96      0.01       98      107  1.00  0.40 
   15       0.67       0.00      0.96      0.00      108       95  1.00  0.40 
   16       0.78       0.00      1.03      0.00       94      107  1.00  0.40 
   17       0.68       0.00      1.02      0.00      100       87  1.00  0.40 
   18       0.64       0.00      1.15      0.00       90       99  1.00  0.40 
   19       0.78       0.00      1.24      0.00       97       96  1.00  0.40 
   20       0.88       0.00      1.31      0.00      111      105  1.00  0.40 
   21       0.94      -0.01      1.35      0.01       99       96  1.00  0.40 
   22       0.96       0.00      1.40      0.00      109       86  1.00  0.40 
   23       1.03       0.00      1.51      0.00       99      102  1.00  0.40 
   24       1.05       0.00      1.70      0.00       89       93  1.00  0.40 
   25       1.06       0.00      1.85      0.00      102       94  1.00  0.40 
   26       1.17       0.00      1.92      0.00       93       96  1.00  0.40 
   27       1.34       0.00      1.95      0.00       94      101  1.00  0.40 
   28       1.44       0.00      1.93      0.00       99       98  1.00  0.40 
   29       1.46       0.00      2.07      0.00       96      105  1.00  0.40 
   30       1.55       0.00      2.20      0.00       92      109  1.00  0.40 
   31       1.64      -0.01      2.22      0.01       96      101  1.00  0.40 
   32       1.71       0.00      2.28      0.00      109      106  1.00  0.40 
   33       1.69       0.00      2.27      0.00       95      104  1.00  0.40 
   34       1.71       0.00      2.21      0.00       96      104  1.00  0.40 
   35       1.73       0.00      2.25      0.00       92      103  1.00  0.40 
   36       1.72       0.00      2.26      0.00      112      104  1.00  0.40 
   37       1.66       0.00      2.26      0.00       84      109  1.00  0.40 
   38       1.68       0.00      2.28      0.00       86      101  1.00  0.40 
   39       1.56       0.00      2.34      0.00      106       98  1.00  0.40 
   40       1.61       0.00      2.54      0.00       94       94  1.00  0.40 
   41       1.64       0.00      2.42      0.00      106      100  1.00  0.40 
   42       1.59       0.00      2.48      0.00       90       97  1.00  0.40 
   43       1.65       0.00      2.50      0.00      109      105  1.00  0.40 
   44       1.73       0.00      2.59      0.00      100      103  1.00  0.40 
   45       1.82       0.00      2.70      0.00      106      104  1.00  0.40 
   46       1.80       0.00      2.65      0.00       99      104  1.00  0.40 
   47       1.78       0.00      2.77      0.00      102      109  1.00  0.40 
   48       1.67       0.00      2.99      0.00       99      106  1.00  0.40 
   49       1.74       0.00      3.09      0.00      114       94  1.00  0.40 
   50       1.92       0.00      2.97      0.00      102      103  1.00  0.40 
   51       1.88       0.00      2.96      0.00      116       97  1.00  0.40 
   52       1.78       0.00      2.92      0.00      101      115  1.00  0.40 
   53       1.85       0.00      2.79      0.00      105      104  1.00  0.40 
   54       1.93       0.00      2.60      0.00       83      110  1.00  0.40 
   55       1.97       0.00      2.65      0.00       97       97  1.00  0.40 
   56       2.00       0.00      2.72      0.00      114      104  1.00  0.40 
   57       1.96       0.00      2.86      0.00       95      102  1.00  0.40 
   58       1.93       0.00      2.97      0.00      114      102  1.00  0.40 
   59       1.95       0.00      2.95      0.00       98       89  1.00  0.40 
   60       1.92       0.00      2.99      0.00       94      106  1.00  0.40 
   61       1.92       0.01      2.96      0.02       94       97  1.00  0.40 
   62       1.93       0.00      2.91      0.02      114      107  1.00  0.40 
   63       1.96       0.00      2.74      0.01       92      100  1.00  0.40 
   64       2.01       0.00      2.68      0.01      115      107  1.00  0.40 
   65       2.00       0.00      2.76      0.00      101      106  1.00  0.40 
   66       2.02       0.00      2.71      0.00      112       89  1.00  0.40 
   67       2.01       0.00      2.68      0.00       99      105  1.00  0.40 
   68       2.03       0.00      2.59      0.00      104      106  1.00  0.40 
   69       2.03       0.00      2.47      0.00      105       97  1.00  0.40 
   70       2.02       0.00      2.48      0.00      109      106  1.00  0.40 
   71       2.03       0.00      2.47      0.00       95       95  1.00  0.40 
   72       2.06       0.00      2.46      0.00       89      111  1.00  0.40 
   73       2.10       0.00      2.34      0.00      110      100  1.00  0.40 
   74       2.11       0.00      2.29      0.00       88      107  1.00  0.40 
   75       2.09       0.00      2.35      0.00      111       98  1.00  0.40 
   76       2.10       0.00      2.33      0.00      102       86  1.00  0.40 
   77       2.11       0.00      2.26      0.00       99      106  1.00  0.40 
   78       2.10       0.00      2.21      0.00      102       93  1.00  0.40 
   79       2.11       0.00      2.32      0.00       97       97  1.00  0.40 
   80       2.13       0.00      2.46      0.00       92      110  1.00  0.40 
   81       2.12       0.00      2.54      0.00      104      104  1.00  0.40 
   82       2.17       0.00      2.53      0.00       98      101  1.00  0.40 
   83       2.19       0.00      2.65      0.01       97      102  1.00  0.40 
   84       2.21       0.00      2.66      0.01      104       97  1.00  0.40 
   85       2.24       0.00      2.67      0.00       99       96  1.00  0.40 
   86       2.24       0.01      2.68      0.01       96      107  1.00  0.40 
   87       2.27       0.01      2.69      0.01      107      109  1.00  0.40 
   88       2.29       0.01      2.88      0.02      101      105  1.00  0.40 
   89       2.28       0.01      2.85      0.01      109      107  1.00  0.40 
   90       2.29       0.03      2.78      0.02      109       97  1.00  0.40 
   91       2.26       0.04      2.72      0.03       96       92  1.00  0.40 
   92       2.31       0.06      2.86      0.04       95       91  1.00  0.40 
   93       2.24       0.11      2.70      0.08       95      106  1.00  0.40 
   94       2.22       0.13      2.56      0.09       93      103  1.00  0.40 
   95       2.25       0.19      2.61      0.13      100       97  1.00  0.40 
   96       2.19       0.20      2.59      0.14       87      102  1.00  0.40 
   97       2.18       0.30      2.68      0.21      101       90  1.00  0.40 
   98       2.20       0.41      2.67      0.26      102       99  1.00  0.40 
   99       2.23       0.51      2.66      0.32       99       99  1.00  0.40 
  100       2.25       0.61      2.61      0.36       94      111  1.00  0.40 
