// Initial random seed:
5491529243409

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1 	  0.00 	  0.00	  0.00	  0.00      100      100  1.00  0.40 
    2 	 -0.00 	  0.00	  0.01	  0.00       99       88  1.00  0.40 
    3 	 -0.00 	  0.00	  0.01	  0.00       97      104  1.00  0.40 
    4 	 -0.00 	  0.00	  0.02	  0.00      106       80  1.00  0.40 
    5 	 -0.01 	  0.00	  0.03	  0.00       96       86  1.00  0.40 
    6 	 -0.02 	  0.00	  0.05	  0.00       93       98  1.00  0.40 
    7 	  0.01 	  0.00	  0.06	  0.00      101      100  1.00  0.40 
    8 	 -0.02 	  0.00	  0.04	  0.00       95       91  1.00  0.40 
    9 	 -0.01 	  0.00	  0.05	  0.00      108      100  1.00  0.40 
   10 	  0.01 	  0.00	  0.08	  0.00      101       97  1.00  0.40 
   11 	  0.07 	  0.00	  0.11	  0.00      105      104  1.00  0.40 
   12 	  0.12 	  0.00	  0.13	  0.00      102      105  1.00  0.40 
   13 	  0.31 	  0.00	  0.15	  0.00       85      105  1.00  0.40 
   14 	  0.51 	  0.00	  0.20	  0.00       95      105  1.00  0.40 
   15 	  0.88 	  0.00	  0.31	  0.00      104       92  1.00  0.40 
   16 	  1.29 	  0.00	  0.45	  0.00       96      101  1.00  0.40 
   17 	  1.77 	  0.00	  0.55	  0.00       94      108  1.00  0.40 
   18 	  2.25 	  0.00	  0.56	  0.00      114       90  1.00  0.40 
   19 	  2.52 	  0.00	  0.63	  0.00      115      112  1.00  0.40 
   20 	  2.69 	  0.00	  0.67	  0.00       85      108  1.00  0.40 
   21 	  3.11 	  0.00	  0.66	  0.00      107      100  1.00  0.40 
   22 	  3.20 	  0.00	  0.63	  0.00      103      103  1.00  0.40 
   23 	  3.36 	  0.00	  0.64	  0.00      112      104  1.00  0.40 
   24 	  3.48 	  0.00	  0.64	  0.00      104      102  1.00  0.40 
   25 	  3.27 	  0.00	  0.68	  0.00       88      103  1.00  0.40 
   26 	  3.40 	  0.00	  0.67	  0.00       98      100  1.00  0.40 
   27 	  3.43 	  0.01	  0.68	  0.01      100       90  1.00  0.40 
   28 	  3.61 	  0.01	  0.67	  0.01      117      100  1.00  0.40 
   29 	  3.78 	  0.00	  0.69	  0.00       95      103  1.00  0.40 
   30 	  3.78 	  0.00	  0.70	  0.00       91       94  1.00  0.40 
   31 	  3.82 	  0.00	  0.70	  0.00      107      103  1.00  0.40 
   32 	  3.86 	  0.00	  0.63	  0.00       86       97  1.00  0.40 
   33 	  3.92 	  0.00	  0.57	  0.00       97       98  1.00  0.40 
   34 	  3.96 	  0.00	  0.55	  0.00      106       97  1.00  0.40 
   35 	  3.96 	  0.00	  0.55	  0.00      101       90  1.00  0.40 
   36 	  3.96 	  0.00	  0.54	  0.00       97       91  1.00  0.40 
   37 	  3.95 	  0.00	  0.54	  0.00      100      104  1.00  0.40 
   38 	  3.95 	  0.00	  0.54	  0.00       98       90  1.00  0.40 
   39 	  3.96 	  0.00	  0.53	  0.00      105      112  1.00  0.40 
   40 	  3.91 	  0.00	  0.55	  0.00       91      101  1.00  0.40 
   41 	  3.93 	  0.00	  0.55	  0.00       98       98  1.00  0.40 
   42 	  3.91 	  0.00	  0.55	  0.00       99      101  1.00  0.40 
   43 	  3.87 	  0.00	  0.58	  0.00      101      104  1.00  0.40 
   44 	  3.84 	  0.00	  0.62	  0.00      102      106  1.00  0.40 
   45 	  3.83 	  0.00	  0.63	  0.00      106       87  1.00  0.40 
   46 	  3.77 	  0.00	  0.68	  0.00       96      104  1.00  0.40 
   47 	  3.86 	  0.00	  0.62	  0.00       94      101  1.00  0.40 
   48 	  3.86 	  0.00	  0.62	  0.00       99      102  1.00  0.40 
   49 	  3.80 	  0.00	  0.67	  0.00       88      103  1.00  0.40 
   50 	  3.75 	  0.00	  0.71	  0.00       94       93  1.00  0.40 
   51 	  3.79 	  0.00	  0.71	  0.00       97       96  1.00  0.40 
   52 	  3.81 	  0.00	  0.70	  0.00       88       97  1.00  0.40 
   53 	  3.83 	  0.01	  0.72	  0.01       98       98  1.00  0.40 
   54 	  3.83 	  0.02	  0.77	  0.02      107      102  1.00  0.40 
   55 	  3.87 	  0.03	  0.73	  0.03      111       92  1.00  0.40 
   56 	  3.85 	  0.03	  0.67	  0.02       96       96  1.00  0.40 
   57 	  3.88 	  0.04	  0.67	  0.03      100       90  1.00  0.40 
   58 	  3.94 	  0.04	  0.64	  0.03       98       99  1.00  0.40 
   59 	  3.91 	  0.01	  0.68	  0.01      117       97  1.00  0.40 
   60 	  3.99 	  0.00	  0.65	  0.00       98       96  1.00  0.40 
   61 	  4.03 	  0.00	  0.66	  0.00       84      105  1.00  0.40 
   62 	  4.04 	  0.00	  0.66	  0.00       99      100  1.00  0.40 
   63 	  4.06 	  0.00	  0.66	  0.00       90      113  1.00  0.40 
   64 	  4.05 	  0.00	  0.64	  0.00       93       97  1.00  0.40 
   65 	  4.09 	  0.00	  0.61	  0.00       97      108  1.00  0.40 
   66 	  4.13 	  0.00	  0.64	  0.00       97      102  1.00  0.40 
   67 	  4.10 	  0.00	  0.63	  0.00       93       98  1.00  0.40 
   68 	  4.11 	  0.00	  0.68	  0.00      102       96  1.00  0.40 
   69 	  4.11 	  0.00	  0.69	  0.00       92      106  1.00  0.40 
   70 	  4.16 	  0.00	  0.71	  0.00      110       85  1.00  0.40 
