// Initial random seed:
1616105908309

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00  101   97  1.00  0.40 
    2   0.00   0.00  0.00  0.00   88   95  1.00  0.40 
    3   0.00   0.00  0.00  0.01  100  101  1.00  0.40 
    4   0.00   0.01  0.01  0.03   88  104  1.00  0.40 
    5   0.00   0.01  0.01  0.03   96   91  1.00  0.40 
    6   0.00   0.01  0.00  0.04  104   97  1.00  0.40 
    7  -0.01   0.01  0.02  0.04   96   91  1.00  0.40 
    8  -0.02   0.01  0.04  0.03  105   95  1.00  0.40 
    9  -0.02   0.00  0.04  0.05  102  101  1.00  0.40 
   10  -0.03   0.00  0.06  0.06   98   97  1.00  0.40 
   11  -0.03  -0.01  0.06  0.05   97   97  1.00  0.40 
   12  -0.03  -0.02  0.08  0.06   99   96  1.00  0.40 
   13   0.00  -0.01  0.07  0.05   96   97  1.00  0.40 
   14  -0.01  -0.01  0.14  0.09  107  112  1.00  0.40 
   15  -0.01   0.01  0.19  0.08   76  104  1.00  0.40 
   16   0.03   0.01  0.21  0.12  109  104  1.00  0.40 
   17   0.04   0.00  0.31  0.12  100  108  1.00  0.40 
   18   0.06   0.01  0.33  0.10  109  103  1.00  0.40 
   19   0.17   0.02  0.33  0.11  105  106  1.00  0.40 
   20   0.17   0.02  0.41  0.12  106  102  1.00  0.40 
   21   0.15   0.02  0.47  0.15   83  108  1.00  0.40 
   22   0.13   0.00  0.50  0.14   98  112  1.00  0.40 
   23   0.16  -0.00  0.54  0.12   99  105  1.00  0.40 
   24   0.02   0.02  0.58  0.10   92  101  1.00  0.40 
   25   0.00   0.00  0.67  0.08  100  110  1.00  0.40 
   26   0.03   0.00  0.72  0.08  108   95  1.00  0.40 
   27   0.02   0.02  0.71  0.10   86   92  1.00  0.40 
   28  -0.03   0.02  0.74  0.10   91   92  1.00  0.40 
   29   0.14   0.01  0.77  0.09  104  106  1.00  0.40 
   30   0.22   0.02  0.81  0.11   95   97  1.00  0.40 
   31   0.23   0.01  0.87  0.11  106  114  1.00  0.40 
   32   0.23   0.01  0.92  0.09  100  101  1.00  0.40 
   33   0.24   0.02  1.00  0.11   92  107  1.00  0.40 
   34   0.25   0.03  1.06  0.13  105  102  1.00  0.40 
   35   0.34   0.04  1.10  0.16   96   99  1.00  0.40 
   36   0.40   0.06  1.17  0.20   97   98  1.00  0.40 
   37   0.54   0.05  1.24  0.19   90   97  1.00  0.40 
   38   0.57   0.06  1.25  0.23  111   93  1.00  0.40 
   39   0.59   0.08  1.32  0.23   95  101  1.00  0.40 
