gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100     1000  1.00  0.40 
    2       0.01       0.00      0.04      0.00      109     1006  1.00  0.40 
    3       0.02       0.00      0.07      0.00      105     1001  1.00  0.40 
    4       0.01      -0.00      0.22      0.00      106     1001  1.00  0.40 
    5       0.04      -0.00      0.56      0.00       97     1029  1.00  0.40 
    6       0.07       0.00      0.95      0.00      103      982  1.00  0.40 
    7      -0.12       0.00      1.30      0.00       97      991  1.00  0.40 
    8      -0.26       0.00      1.42      0.01       81      998  1.00  0.40 
    9      -0.45      -0.00      1.47      0.01      107      964  1.00  0.40 
   10      -0.66      -0.01      1.47      0.01       93      998  1.00  0.40 
   11      -0.81      -0.01      1.48      0.01       99     1002  1.00  0.40 
   12      -0.89      -0.02      1.47      0.02      104      964  1.00  0.40 
   13      -1.12      -0.04      1.48      0.02       99      996  1.00  0.40 
   14      -1.18      -0.05      1.52      0.03       87      965  1.00  0.40 
   15      -1.33      -0.08      1.43      0.03       95     1030  1.00  0.40 
   16      -1.39      -0.10      1.42      0.05       95      980  1.00  0.40 
   17      -1.41      -0.15      1.45      0.07      107     1029  1.00  0.40 
   18      -1.31      -0.19      1.75      0.09      106      966  1.00  0.40 
   19      -1.23      -0.26      1.84      0.13      103     1005  1.00  0.40 
   20      -1.26      -0.33      2.00      0.16      114     1011  1.00  0.40 
   21      -1.31      -0.41      2.09      0.20      103     1004  1.00  0.40 
   22      -1.22      -0.53      2.37      0.26      110     1010  1.00  0.40 
   23      -1.56      -0.64      2.46      0.30       84     1021  1.00  0.40 
   24      -1.27      -0.77      2.77      0.35       96     1052  1.00  0.40 
   25      -1.33      -0.94      2.79      0.42      106     1005  1.00  0.40 
   26      -1.16      -1.07      2.82      0.47      109      975  1.00  0.40 
   27      -0.96      -1.27      2.81      0.55       84      995  1.00  0.40 
   28      -0.73      -1.38      2.82      0.58       95     1037  1.00  0.40 
   29       0.05      -1.47      2.53      0.62      107     1005  1.00  0.40 
   30       0.55      -1.48      2.16      0.62      105      960  1.00  0.40 
   31       0.86      -1.49      1.85      0.63      101      984  1.00  0.40 
   32       1.01      -1.45      1.79      0.63       84      979  1.00  0.40 
   33       1.27      -1.50      1.54      0.64       97      984  1.00  0.40 
   34       1.45      -1.36      1.23      0.62      103      972  1.00  0.40 
   35       1.73      -1.28      0.87      0.63       95     1007  1.00  0.40 
   36       1.72      -1.12      0.86      0.60       99     1037  1.00  0.40 
   37       1.78      -0.93      0.86      0.62       95      971  1.00  0.40 
   38       1.87      -0.68      0.85      0.62      105     1007  1.00  0.40 
   39       1.79      -0.33      1.12      0.63       94      983  1.00  0.40 
   40       1.85      -0.04      1.12      0.63      116     1032  1.00  0.40 
   41       2.10       0.35      0.95      0.63       97     1007  1.00  0.40 
   42       2.14       0.72      1.25      0.63      113     1007  1.00  0.40 
   43       2.26       1.05      1.53      0.62       91      997  1.00  0.40 
   44       2.27       1.27      1.95      0.60      105     1020  1.00  0.40 
   45       2.17       1.61      2.23      0.57       94     1015  1.00  0.40 
   46       1.65       1.83      2.88      0.56       91      999  1.00  0.40 
   47       1.66       1.94      3.06      0.58      100     1029  1.00  0.40 
   48       1.56       2.13      3.17      0.56       97     1022  1.00  0.40 
   49       0.83       2.26      3.36      0.56      104      992  1.00  0.40 
   50       0.25       2.43      3.30      0.55      120     1007  1.00  0.40 
   51      -0.39       2.55      3.13      0.53       97     1002  1.00  0.40 
   52      -1.31       2.71      2.44      0.51       87     1017  1.00  0.40 
   53      -1.61       2.67      2.14      0.53      103      988  1.00  0.40 
   54      -1.99       2.63      1.71      0.53       89     1013  1.00  0.40 
   55      -2.44       2.66      1.04      0.54       91     1012  1.00  0.40 
   56      -2.72       2.55      0.57      0.55       92      990  1.00  0.40 
   57      -2.92       2.46      0.21      0.58       85     1013  1.00  0.40 
   58      -2.89       2.35      0.28      0.61      112      995  1.00  0.40 
   59      -2.93       2.17      0.15      0.64      106      972  1.00  0.40 
   60      -2.97       1.96      0.00      0.68      118      986  1.00  0.40 
   61      -2.97       1.67      0.02      0.74       96      998  1.00  0.40 
   62      -2.98       1.22      0.05      0.82      113      987  1.00  0.40 
   63      -2.96       0.82      0.07      0.87       83      983  1.00  0.40 
   64      -2.96       0.33      0.08      0.91      101     1019  1.00  0.40 
   65      -2.96      -0.23      0.09      0.94      110      984  1.00  0.40 
   66      -2.94      -0.71      0.18      0.93      100     1019  1.00  0.40 
   67      -2.94      -1.22      0.21      0.91       93     1009  1.00  0.40 
   68      -2.95      -1.54      0.15      0.87       98      992  1.00  0.40 
   69      -2.96      -1.86      0.08      0.81      117      996  1.00  0.40 
   70      -2.96      -2.17      0.10      0.77       98     1006  1.00  0.40 
   71      -2.96      -2.32      0.11      0.75       88     1002  1.00  0.40 
   72      -2.96      -2.55      0.13      0.71       90      999  1.00  0.40 
   73      -2.95      -2.62      0.15      0.69      103      986  1.00  0.40 
   74      -2.95      -2.58      0.18      0.69      101      993  1.00  0.40 
   75      -2.96      -2.65      0.04      0.69      103     1000  1.00  0.40 
   76      -2.94      -2.67      0.08      0.70      103      985  1.00  0.40 
   77      -2.96      -2.70      0.04      0.69      108     1031  1.00  0.40 
   78      -2.99      -2.72      0.04      0.67       98     1032  1.00  0.40 
   79      -3.03      -2.73      0.14      0.65      114     1017  1.00  0.40 
   80      -3.15      -2.73      0.28      0.67      109     1008  1.00  0.40 
   81      -3.28      -2.76      0.41      0.65       92      984  1.00  0.40 
