gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    100000     1000  1.00  0.40 
    2      -0.00       0.00      0.01      0.00    99811      991  1.00  0.40 
    3      -0.00       0.00      0.03      0.00    99683     1007  1.00  0.40 
    4      -0.00       0.00      0.04      0.00    100361      990  1.00  0.40 
    5      -0.00       0.00      0.05      0.00    99548     1009  1.00  0.40 
    6      -0.00       0.00      0.06      0.00    100142     1038  1.00  0.40 
    7      -0.00       0.00      0.07      0.00    99379     1015  1.00  0.40 
    8      -0.00       0.00      0.08      0.00    99997      974  1.00  0.40 
    9      -0.00       0.00      0.10      0.00    100458      977  1.00  0.40 
   10      -0.00      -0.00      0.11      0.00    100210      990  1.00  0.40 
   11      -0.00      -0.00      0.12      0.00    100075      996  1.00  0.40 
   12      -0.00      -0.00      0.14      0.00    99999      992  1.00  0.40 
   13       0.00       0.00      0.15      0.00    99777      921  1.00  0.40 
   14       0.00       0.00      0.16      0.00    99766      980  1.00  0.40 
   15      -0.00       0.00      0.17      0.00    100386      975  1.00  0.40 
   16      -0.00       0.00      0.19      0.00    100307     1002  1.00  0.40 
   17      -0.00      -0.00      0.20      0.00    99986      976  1.00  0.40 
   18      -0.00      -0.00      0.21      0.00    100298      960  1.00  0.40 
   19       0.00      -0.00      0.22      0.00    99878      976  1.00  0.40 
   20      -0.00      -0.00      0.23      0.00    99972      935  1.00  0.40 
   21      -0.00      -0.00      0.24      0.00    100010     1008  1.00  0.40 
   22       0.00      -0.00      0.25      0.01    100083      964  1.00  0.40 
   23       0.00      -0.01      0.26      0.01    99858     1009  1.00  0.40 
   24      -0.00      -0.00      0.27      0.01    99676      972  1.00  0.40 
   25      -0.00      -0.00      0.28      0.01    100112     1006  1.00  0.40 
   26      -0.00       0.00      0.30      0.01    99393      996  1.00  0.40 
   27      -0.00      -0.00      0.31      0.00    100247      975  1.00  0.40 
   28      -0.00      -0.00      0.33      0.01    99810      982  1.00  0.40 
   29      -0.00      -0.00      0.34      0.00    100464     1010  1.00  0.40 
   30      -0.01      -0.00      0.35      0.00    100368     1001  1.00  0.40 
   31      -0.01       0.00      0.36      0.00    99931     1007  1.00  0.40 
   32      -0.01       0.00      0.38      0.00    99784      985  1.00  0.40 
   33      -0.01       0.00      0.39      0.00    99967     1026  1.00  0.40 
   34      -0.01       0.00      0.40      0.00    100224     1024  1.00  0.40 
   35      -0.01       0.00      0.42      0.00    99798      999  1.00  0.40 
   36      -0.01       0.00      0.43      0.00    99987     1045  1.00  0.40 
