gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000     1000  1.00  0.40 
    2       0.00       0.00      0.02      0.00     9930      976  1.00  0.40 
    3       0.00       0.00      0.03      0.00     9888      995  1.00  0.40 
    4       0.00      -0.00      0.04      0.00    10012     1030  1.00  0.40 
    5       0.00      -0.00      0.06      0.00     9952     1009  1.00  0.40 
    6       0.00       0.00      0.07      0.00     9985     1029  1.00  0.40 
    7       0.00       0.00      0.08      0.00     9972      999  1.00  0.40 
    8       0.00       0.00      0.10      0.00    10037     1046  1.00  0.40 
    9       0.01      -0.00      0.12      0.00     9877     1021  1.00  0.40 
   10       0.01      -0.00      0.12      0.00     9974      998  1.00  0.40 
   11       0.00       0.00      0.13      0.00    10090     1031  1.00  0.40 
   12       0.00       0.00      0.15      0.00     9983     1003  1.00  0.40 
   13       0.00       0.00      0.16      0.01    10046      958  1.00  0.40 
   14       0.00       0.00      0.18      0.00    10064     1040  1.00  0.40 
   15       0.00       0.00      0.19      0.01    10026      970  1.00  0.40 
   16       0.00       0.01      0.21      0.01    10148      997  1.00  0.40 
   17       0.00       0.01      0.23      0.01    10096      998  1.00  0.40 
   18       0.00       0.00      0.25      0.01    10029     1044  1.00  0.40 
   19      -0.00       0.00      0.26      0.01    10025      982  1.00  0.40 
   20       0.00       0.00      0.28      0.01     9984     1034  1.00  0.40 
   21      -0.00       0.00      0.30      0.00     9946     1009  1.00  0.40 
   22      -0.00       0.00      0.33      0.01    10086      969  1.00  0.40 
   23      -0.01       0.01      0.34      0.02    10135      976  1.00  0.40 
   24      -0.01       0.01      0.35      0.02    10177      971  1.00  0.40 
   25      -0.01       0.01      0.38      0.02     9985      954  1.00  0.40 
   26      -0.01       0.00      0.39      0.01     9815      967  1.00  0.40 
   27      -0.01       0.00      0.41      0.01    10101      992  1.00  0.40 
   28      -0.02       0.00      0.41      0.00     9923     1039  1.00  0.40 
   29      -0.02       0.00      0.45      0.01    10093     1009  1.00  0.40 
   30      -0.02       0.00      0.46      0.01     9942      974  1.00  0.40 
   31      -0.02       0.00      0.48      0.00     9977      973  1.00  0.40 
   32      -0.03       0.00      0.51      0.00    10039      958  1.00  0.40 
   33      -0.02       0.00      0.54      0.01     9858      981  1.00  0.40 
   34      -0.02       0.00      0.56      0.01    10000      980  1.00  0.40 
   35      -0.02       0.00      0.57      0.01    10073     1004  1.00  0.40 
   36      -0.02       0.00      0.60      0.01     9916      961  1.00  0.40 
   37      -0.02       0.00      0.63      0.01     9880      959  1.00  0.40 
   38      -0.02       0.00      0.66      0.01     9919     1004  1.00  0.40 
   39      -0.03       0.00      0.67      0.01    10027     1015  1.00  0.40 
