gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100       10  1.00  0.40 
    2      -0.01       0.00      0.02      0.00       95       12  1.00  0.40 
    3      -0.02       0.00      0.04      0.00       97       10  1.00  0.40 
    4      -0.03       0.00      0.08      0.00       97        9  1.00  0.40 
    5      -0.03       0.00      0.08      0.00      104        8  1.00  0.40 
    6      -0.05       0.00      0.11      0.00      107       11  1.00  0.40 
    7      -0.04       0.00      0.09      0.00       91       11  1.00  0.40 
    8      -0.03       0.00      0.12      0.00       98        9  1.00  0.40 
    9      -0.03       0.00      0.06      0.00       97       10  1.00  0.40 
   10      -0.04       0.00      0.08      0.00      118        6  1.00  0.40 
   11      -0.03       0.00      0.08      0.00      102       12  1.00  0.40 
   12      -0.04       0.00      0.09      0.00      109       12  1.00  0.40 
   13      -0.07       0.00      0.16      0.00       97       11  1.00  0.40 
   14      -0.11       0.00      0.23      0.00      105        9  1.00  0.40 
   15      -0.13       0.00      0.27      0.00      112       11  1.00  0.40 
   16      -0.13       0.00      0.28      0.00      101       10  1.00  0.40 
   17      -0.17       0.00      0.34      0.00       92       11  1.00  0.40 
   18      -0.24       0.00      0.47      0.00       97        9  1.00  0.40 
   19      -0.20       0.00      0.38      0.00      103       12  1.00  0.40 
   20      -0.24       0.00      0.47      0.00       94       10  1.00  0.40 
   21      -0.29       0.00      0.54      0.00      107        9  1.00  0.40 
   22      -0.28       0.00      0.51      0.00       98        9  1.00  0.40 
   23      -0.34       0.00      0.59      0.00       95       11  1.00  0.40 
   24      -0.37       0.00      0.62      0.00       89       12  1.00  0.40 
   25      -0.33       0.00      0.59      0.00      117       10  1.00  0.40 
   26      -0.34       0.00      0.57      0.00       93       11  1.00  0.40 
   27      -0.40       0.00      0.66      0.00       98       13  1.00  0.40 
   28      -0.34       0.00      0.57      0.00      101       11  1.00  0.40 
   29      -0.30       0.00      0.50      0.00      113        9  1.00  0.40 
   30      -0.29       0.00      0.50      0.00       95        9  1.00  0.40 
   31      -0.31       0.00      0.53      0.00      105        7  1.00  0.40 
   32      -0.42       0.00      0.66      0.00      101       11  1.00  0.40 
   33      -0.37       0.00      0.59      0.00       98       13  1.00  0.40 
   34      -0.45       0.00      0.67      0.00       95        9  1.00  0.40 
   35      -0.42       0.00      0.65      0.00      108       15  1.00  0.40 
   36      -0.53       0.00      0.71      0.00      100       10  1.00  0.40 
   37      -0.59       0.00      0.76      0.00       91        9  1.00  0.40 
   38      -0.61       0.00      0.81      0.00      106       12  1.00  0.40 
   39      -0.45       0.00      0.71      0.00       97       10  1.00  0.40 
   40      -0.50       0.00      0.75      0.00       93        9  1.00  0.40 
   41      -0.51       0.00      0.70      0.00       92       12  1.00  0.40 
   42      -0.60       0.00      0.80      0.00      111        8  1.00  0.40 
   43      -0.48       0.00      0.77      0.00       86        8  1.00  0.40 
   44      -0.41       0.00      0.73      0.00      107       13  1.00  0.40 
   45      -0.41       0.00      0.72      0.00      101        7  1.00  0.40 
   46      -0.58       0.00      0.82      0.00       90       11  1.00  0.40 
   47      -0.75       0.00      1.03      0.00       93       11  1.00  0.40 
   48      -0.73       0.00      0.95      0.00       96       11  1.00  0.40 
   49      -0.80       0.00      1.02      0.00      104       11  1.00  0.40 
   50      -0.76       0.00      1.03      0.00      114        8  1.00  0.40 
   51      -1.03       0.00      1.27      0.00      100       14  1.00  0.40 
   52      -0.91       0.00      1.10      0.00      104        7  1.00  0.40 
   53      -0.80       0.00      0.97      0.00       93       11  1.00  0.40 
   54      -0.74       0.00      0.91      0.00       87        9  1.00  0.40 
   55      -0.80       0.00      1.01      0.00      112       13  1.00  0.40 
   56      -0.93       0.00      1.14      0.00      116        9  1.00  0.40 
   57      -0.96       0.00      1.13      0.00       93       10  1.00  0.40 
   58      -1.13       0.00      1.28      0.00       97        8  1.00  0.40 
   59      -1.12       0.00      1.28      0.00      102       12  1.00  0.40 
   60      -1.18       0.00      1.32      0.00      119        8  1.00  0.40 
   61      -1.23       0.00      1.36      0.00       89        9  1.00  0.40 
   62      -1.21       0.00      1.49      0.00       96        9  1.00  0.40 
   63      -1.23       0.00      1.69      0.00      104        9  1.00  0.40 
   64      -1.34       0.00      1.83      0.00      106       11  1.00  0.40 
   65      -1.24       0.00      1.69      0.00       93        8  1.00  0.40 
   66      -1.29       0.00      1.75      0.00       97       10  1.00  0.40 
   67      -1.12       0.00      1.61      0.00      100       13  1.00  0.40 
   68      -1.22       0.00      1.74      0.00      104       11  1.00  0.40 
   69      -1.40      -0.04      1.81      0.10       90       10  1.00  0.40 
   70      -1.80      -0.06      1.99      0.12      103        8  1.00  0.40 
   71      -1.79      -0.04      1.94      0.09      103       11  1.00  0.40 
   72      -1.57      -0.05      1.82      0.10      102        9  1.00  0.40 
   73      -1.81      -0.03      1.95      0.07      106       13  1.00  0.40 
   74      -2.02       0.00      2.00      0.00      106        7  1.00  0.40 
   75      -1.96       0.00      2.12      0.00      105       11  1.00  0.40 
   76      -1.92      -0.06      2.07      0.12       98        8  1.00  0.40 
   77      -2.11      -0.12      2.08      0.22       92       12  1.00  0.40 
   78      -2.15      -0.10      1.99      0.18      102       10  1.00  0.40 
   79      -2.14      -0.06      1.94      0.10      101        9  1.00  0.40 
   80      -2.07       0.00      2.01      0.00       84       12  1.00  0.40 
   81      -2.17       0.00      2.15      0.00      109       12  1.00  0.40 
