gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000      100  1.00  0.40 
    2      -0.00       0.00      0.01      0.00     1009      104  1.00  0.40 
    3      -0.01       0.00      0.03      0.00      992       99  1.00  0.40 
    4      -0.01       0.00      0.03      0.00      999      102  1.00  0.40 
    5      -0.00       0.00      0.04      0.00     1002      110  1.00  0.40 
    6      -0.01       0.00      0.05      0.00     1010      113  1.00  0.40 
    7      -0.00       0.00      0.06      0.00      980       92  1.00  0.40 
    8       0.00       0.00      0.09      0.00      960      102  1.00  0.40 
    9       0.01       0.00      0.11      0.00      998       87  1.00  0.40 
   10       0.00       0.00      0.13      0.00     1000      114  1.00  0.40 
   11      -0.01       0.00      0.14      0.00     1002      100  1.00  0.40 
   12      -0.01       0.00      0.16      0.00      983      114  1.00  0.40 
   13      -0.00       0.00      0.17      0.00     1062      100  1.00  0.40 
   14       0.01      -0.01      0.17      0.01      977       95  1.00  0.40 
   15       0.03       0.00      0.19      0.00     1008       92  1.00  0.40 
   16       0.02       0.00      0.19      0.00      976      103  1.00  0.40 
   17       0.02       0.00      0.20      0.00      932       90  1.00  0.40 
   18      -0.00       0.00      0.23      0.00     1001       96  1.00  0.40 
   19       0.01       0.00      0.26      0.00     1043      112  1.00  0.40 
   20       0.00       0.00      0.28      0.00      986       99  1.00  0.40 
   21       0.00       0.00      0.31      0.00      995       89  1.00  0.40 
   22       0.01       0.00      0.33      0.00      993       98  1.00  0.40 
   23       0.01       0.00      0.34      0.00     1004       88  1.00  0.40 
   24       0.01       0.00      0.38      0.00     1035      100  1.00  0.40 
   25       0.03       0.00      0.39      0.00     1036       95  1.00  0.40 
   26       0.02       0.00      0.39      0.00      948      109  1.00  0.40 
   27       0.04       0.00      0.40      0.00      999       90  1.00  0.40 
   28       0.05      -0.02      0.42      0.01     1075       98  1.00  0.40 
   29       0.06       0.00      0.43      0.00      956       98  1.00  0.40 
   30       0.05       0.00      0.42      0.00      993      104  1.00  0.40 
   31       0.06       0.00      0.44      0.00      966       91  1.00  0.40 
   32       0.06       0.00      0.47      0.00     1039      110  1.00  0.40 
   33       0.08       0.00      0.47      0.00      986      105  1.00  0.40 
   34       0.09       0.00      0.48      0.00     1018      119  1.00  0.40 
   35       0.10       0.00      0.50      0.00      923      105  1.00  0.40 
   36       0.11       0.00      0.52      0.00     1006      105  1.00  0.40 
   37       0.12       0.00      0.55      0.00     1005       93  1.00  0.40 
   38       0.14       0.00      0.60      0.00      987      104  1.00  0.40 
   39       0.14       0.00      0.65      0.00     1020       99  1.00  0.40 
   40       0.14       0.00      0.70      0.00      971      106  1.00  0.40 
   41       0.12      -0.00      0.75      0.01      997      104  1.00  0.40 
   42       0.16      -0.00      0.82      0.01      998      101  1.00  0.40 
   43       0.16       0.00      0.82      0.00     1024      112  1.00  0.40 
   44       0.15       0.00      0.83      0.00      977      109  1.00  0.40 
   45       0.14       0.00      0.84      0.00      990       98  1.00  0.40 
   46       0.12       0.00      0.83      0.00      993      105  1.00  0.40 
   47       0.12       0.00      0.83      0.00      950       91  1.00  0.40 
   48       0.15       0.00      0.87      0.00      994      101  1.00  0.40 
   49       0.18       0.00      0.90      0.00      991       97  1.00  0.40 
   50       0.17       0.00      0.91      0.00      966       95  1.00  0.40 
   51       0.17       0.00      0.87      0.00     1011      108  1.00  0.40 
   52       0.19       0.00      0.94      0.00      979      104  1.00  0.40 
   53       0.19       0.00      1.04      0.00      935       94  1.00  0.40 
   54       0.19       0.00      1.04      0.00     1003      104  1.00  0.40 
   55       0.18      -0.00      1.07      0.01     1000       95  1.00  0.40 
