gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100    10000  1.00  0.40 
    2      -0.01       0.00      0.02      0.00       96     9984  1.00  0.40 
    3      -0.02      -0.00      0.16      0.00       62    10054  1.00  0.40 
    4      -0.04       0.00      0.84      0.00       36     9975  1.00  0.40 
    5       0.05      -0.00      1.53      0.00       41     9926  1.00  0.40 
    6       0.24      -0.00      1.51      0.00       83     9953  1.00  0.40 
    7       0.74      -0.00      1.34      0.00       97    10121  1.00  0.40 
    8       0.83      -0.00      1.31      0.01      110    10004  1.00  0.40 
    9       0.74      -0.00      1.26      0.01       90    10093  1.00  0.40 
   10       0.64      -0.00      1.23      0.01      105     9994  1.00  0.40 
   11       0.91      -0.00      1.20      0.01      101    10008  1.00  0.40 
   12       1.00       0.00      1.20      0.01      108    10025  1.00  0.40 
   13       1.33       0.00      1.08      0.02      100     9951  1.00  0.40 
   14       1.43       0.00      1.01      0.02      113    10048  1.00  0.40 
   15       1.44       0.00      1.01      0.02       99    10053  1.00  0.40 
   16       1.39       0.01      0.96      0.03       97     9946  1.00  0.40 
   17       1.43       0.02      0.92      0.03      114    10216  1.00  0.40 
   18       1.46       0.03      0.84      0.04       97    10010  1.00  0.40 
   19       1.52       0.04      0.82      0.05       90     9993  1.00  0.40 
   20       1.61       0.07      0.76      0.06       83    10047  1.00  0.40 
   21       1.65       0.10      0.69      0.08       94     9924  1.00  0.40 
   22       1.70       0.16      0.67      0.11      109     9913  1.00  0.40 
   23       1.66       0.25      0.76      0.16      114    10074  1.00  0.40 
   24       1.53       0.36      0.83      0.21      104    10010  1.00  0.40 
   25       1.40       0.50      1.02      0.28       95     9924  1.00  0.40 
   26       1.44       0.66      1.04      0.35       98     9901  1.00  0.40 
   27       1.06       0.84      1.10      0.43      111    10012  1.00  0.40 
   28       0.76       1.02      1.11      0.51       98    10013  1.00  0.40 
   29       0.32       1.19      1.15      0.58      100     9994  1.00  0.40 
   30      -0.16       1.31      1.12      0.63       96     9976  1.00  0.40 
   31      -0.97       1.37      0.92      0.66       89    10048  1.00  0.40 
   32      -1.48       1.36      0.53      0.66       92     9911  1.00  0.40 
   33      -1.71       1.33      0.35      0.65      108     9841  1.00  0.40 
   34      -1.75       1.27      0.35      0.64      109     9957  1.00  0.40 
   35      -1.94       1.19      0.20      0.63       88     9904  1.00  0.40 
   36      -1.94       1.06      0.20      0.60       98     9925  1.00  0.40 
   37      -1.98       0.91      0.12      0.58       94    10062  1.00  0.40 
   38      -1.98       0.74      0.13      0.58      107     9937  1.00  0.40 
   39      -1.97       0.52      0.13      0.59      101     9964  1.00  0.40 
   40      -2.00       0.25      0.17      0.61      101     9965  1.00  0.40 
   41      -2.03      -0.06      0.23      0.64      110     9966  1.00  0.40 
   42      -2.08      -0.40      0.26      0.66      103     9945  1.00  0.40 
   43      -2.10      -0.73      0.32      0.69      107     9951  1.00  0.40 
   44      -2.15      -1.00      0.36      0.73      109    10012  1.00  0.40 
   45      -2.30      -1.25      0.54      0.75      116     9982  1.00  0.40 
   46      -2.48      -1.45      0.67      0.78      102    10051  1.00  0.40 
   47      -2.70      -1.63      0.80      0.79       94    10018  1.00  0.40 
   48      -2.87      -1.79      0.88      0.82      117     9917  1.00  0.40 
   49      -3.13      -1.97      0.92      0.85      111    10020  1.00  0.40 
   50      -3.34      -2.17      0.93      0.88       97     9875  1.00  0.40 
   51      -3.50      -2.41      0.79      0.91      116     9972  1.00  0.40 
   52      -3.58      -2.68      0.76      0.92      109     9801  1.00  0.40 
   53      -3.66      -2.90      0.85      0.92       93    10122  1.00  0.40 
   54      -3.83      -3.07      1.08      0.92       94    10074  1.00  0.40 
   55      -4.13      -3.21      0.90      0.90       98    10124  1.00  0.40 
   56      -4.35      -3.30      0.73      0.88      107     9980  1.00  0.40 
   57      -4.39      -3.36      0.61      0.87      100    10039  1.00  0.40 
   58      -4.28      -3.40      0.60      0.87      108    10075  1.00  0.40 
   59      -4.19      -3.43      0.69      0.88      102    10020  1.00  0.40 
   60      -4.06      -3.46      0.88      0.88       99     9947  1.00  0.40 
   61      -4.16      -3.47      0.81      0.88       94    10129  1.00  0.40 
   62      -4.04      -3.49      0.95      0.88      103     9993  1.00  0.40 
   63      -4.03      -3.50      1.10      0.87      103     9980  1.00  0.40 
   64      -3.87      -3.50      1.28      0.88      110     9968  1.00  0.40 
