gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000    10000  1.00  0.40 
    2      -0.00      -0.00      0.02      0.00    10088     9979  1.00  0.40 
    3       0.00      -0.00      0.03      0.00     9765     9977  1.00  0.40 
    4       0.00       0.00      0.06      0.00    10069     9971  1.00  0.40 
    5       0.01       0.00      0.08      0.00     9982     9874  1.00  0.40 
    6       0.01       0.00      0.13      0.00    10017     9940  1.00  0.40 
    7       0.02       0.00      0.17      0.00     9970    10092  1.00  0.40 
    8       0.03      -0.00      0.24      0.00     9991     9961  1.00  0.40 
    9       0.04       0.00      0.32      0.00     9981     9978  1.00  0.40 
   10       0.05      -0.00      0.42      0.00     9882     9993  1.00  0.40 
   11       0.08       0.00      0.56      0.00     9986    10123  1.00  0.40 
   12       0.11      -0.00      0.72      0.00    10121    10096  1.00  0.40 
   13       0.17      -0.00      0.92      0.00     9890    10068  1.00  0.40 
   14       0.23      -0.00      1.12      0.00    10115    10115  1.00  0.40 
   15       0.30      -0.00      1.33      0.00    10018    10039  1.00  0.40 
   16       0.38       0.00      1.52      0.00     9961     9963  1.00  0.40 
   17       0.46      -0.00      1.69      0.00     9961    10004  1.00  0.40 
   18       0.53      -0.00      1.81      0.00     9952     9913  1.00  0.40 
   19       0.62       0.00      1.92      0.01     9802     9982  1.00  0.40 
   20       0.68       0.00      1.99      0.01    10020     9962  1.00  0.40 
   21       0.75      -0.00      2.05      0.01     9952    10042  1.00  0.40 
   22       0.79       0.00      2.09      0.01    10107    10052  1.00  0.40 
   23       0.83       0.00      2.13      0.01     9934    10029  1.00  0.40 
   24       0.89       0.00      2.15      0.01     9880     9946  1.00  0.40 
   25       0.94       0.00      2.17      0.02    10021    10033  1.00  0.40 
   26       0.97       0.01      2.18      0.02    10018     9963  1.00  0.40 
   27       1.01       0.01      2.18      0.02    10079    10026  1.00  0.40 
   28       1.08       0.01      2.20      0.03    10066     9967  1.00  0.40 
   29       1.12       0.02      2.20      0.03    10153     9974  1.00  0.40 
   30       1.15       0.03      2.20      0.04    10083    10023  1.00  0.40 
   31       1.16       0.04      2.22      0.05    10013     9973  1.00  0.40 
   32       1.19       0.05      2.23      0.05    10090    10063  1.00  0.40 
   33       1.23       0.07      2.25      0.07     9954     9971  1.00  0.40 
   34       1.25       0.09      2.26      0.08    10065     9962  1.00  0.40 
   35       1.27       0.12      2.27      0.10     9978     9884  1.00  0.40 
   36       1.29       0.15      2.27      0.12     9828    10013  1.00  0.40 
   37       1.31       0.20      2.29      0.15     9988    10051  1.00  0.40 
   38       1.32       0.27      2.30      0.19    10004     9976  1.00  0.40 
   39       1.33       0.37      2.32      0.24     9958    10088  1.00  0.40 
   40       1.30       0.48      2.34      0.29    10031    10083  1.00  0.40 
   41       1.29       0.61      2.36      0.35     9884     9977  1.00  0.40 
   42       1.24       0.74      2.38      0.42    10014    10114  1.00  0.40 
   43       1.15       0.90      2.39      0.48     9997    10045  1.00  0.40 
   44       1.02       1.05      2.41      0.55    10005    10129  1.00  0.40 
   45       0.91       1.19      2.44      0.60     9898     9983  1.00  0.40 
   46       0.77       1.34      2.46      0.65     9949    10014  1.00  0.40 
   47       0.62       1.46      2.49      0.69    10048    10051  1.00  0.40 
   48       0.45       1.58      2.52      0.73     9938    10038  1.00  0.40 
   49       0.26       1.68      2.54      0.76    10178     9979  1.00  0.40 
   50       0.09       1.77      2.56      0.80     9851     9997  1.00  0.40 
   51      -0.09       1.85      2.59      0.83     9962    10039  1.00  0.40 
   52      -0.28       1.92      2.63      0.85     9948    10005  1.00  0.40 
   53      -0.48       1.97      2.65      0.88    10038    10145  1.00  0.40 
   54      -0.67       1.99      2.67      0.89    10028    10114  1.00  0.40 
   55      -0.87       2.02      2.70      0.90    10036    10026  1.00  0.40 
   56      -1.02       2.03      2.70      0.91     9968     9967  1.00  0.40 
   57      -1.20       2.03      2.73      0.93    10012     9979  1.00  0.40 
   58      -1.34       1.99      2.75      0.93     9976    10023  1.00  0.40 
   59      -1.47       1.95      2.76      0.94     9919     9917  1.00  0.40 
   60      -1.55       1.86      2.75      0.94     9996    10130  1.00  0.40 
   61      -1.67       1.77      2.77      0.96     9916    10067  1.00  0.40 
   62      -1.77       1.63      2.78      0.96     9887     9969  1.00  0.40 
   63      -1.80       1.43      2.80      0.97     9753     9952  1.00  0.40 
   64      -1.84       1.20      2.81      0.98    10100     9915  1.00  0.40 
   65      -1.89       0.94      2.83      0.99     9994    10029  1.00  0.40 
   66      -1.91       0.65      2.87      1.00    10050    10070  1.00  0.40 
   67      -1.92       0.32      2.92      1.01     9983     9924  1.00  0.40 
   68      -1.92      -0.04      2.98      1.01     9939     9954  1.00  0.40 
   69      -1.92      -0.39      3.04      1.02    10064     9959  1.00  0.40 
   70      -1.88      -0.71      3.08      1.02     9991    10021  1.00  0.40 
   71      -1.82      -0.99      3.15      1.03     9898     9997  1.00  0.40 
   72      -1.78      -1.27      3.23      1.04    10130     9972  1.00  0.40 
   73      -1.69      -1.47      3.31      1.04    10029     9938  1.00  0.40 
   74      -1.59      -1.68      3.39      1.06    10030     9910  1.00  0.40 
   75      -1.46      -1.85      3.48      1.07     9938    10065  1.00  0.40 
   76      -1.29      -2.00      3.54      1.08     9969     9963  1.00  0.40 
   77      -1.09      -2.10      3.62      1.11    10047    10131  1.00  0.40 
   78      -0.95      -2.19      3.70      1.12    10062     9932  1.00  0.40 
   79      -0.76      -2.28      3.77      1.14     9867     9961  1.00  0.40 
   80      -0.52      -2.36      3.82      1.16     9970     9957  1.00  0.40 
   81      -0.20      -2.44      3.87      1.18    10081    10040  1.00  0.40 
   82       0.03      -2.51      3.89      1.20    10024     9924  1.00  0.40 
   83       0.29      -2.57      3.91      1.21    10061    10117  1.00  0.40 
   84       0.53      -2.62      3.91      1.22     9901     9945  1.00  0.40 
   85       0.79      -2.66      3.95      1.23     9950     9826  1.00  0.40 
   86       1.00      -2.71      3.96      1.24    10070    10036  1.00  0.40 
   87       1.24      -2.73      3.95      1.24     9934     9873  1.00  0.40 
   88       1.43      -2.77      3.95      1.25    10011     9870  1.00  0.40 
   89       1.67      -2.80      3.94      1.26     9879    10115  1.00  0.40 
   90       1.86      -2.83      3.93      1.26     9977     9972  1.00  0.40 
   91       2.01      -2.85      3.93      1.27    10032    10051  1.00  0.40 
   92       2.17      -2.86      3.94      1.27     9842    10110  1.00  0.40 
   93       2.29      -2.90      3.91      1.28     9838    10015  1.00  0.40 
   94       2.40      -2.90      3.92      1.29     9917    10059  1.00  0.40 
   95       2.54      -2.90      3.89      1.28    10082     9907  1.00  0.40 
   96       2.64      -2.89      3.89      1.29     9884     9995  1.00  0.40 
   97       2.75      -2.90      3.89      1.29     9947    10047  1.00  0.40 
   98       2.86      -2.88      3.88      1.29    10018     9905  1.00  0.40 
   99       2.95      -2.87      3.88      1.30     9900    10134  1.00  0.40 
  100       3.03      -2.85      3.88      1.29     9966    10112  1.00  0.40 
  101       3.11      -2.83      3.88      1.29    10008     9909  1.00  0.40 
  102       3.17      -2.81      3.90      1.29    10007     9983  1.00  0.40 
  103       3.21      -2.79      3.89      1.30    10037     9951  1.00  0.40 
  104       3.28      -2.74      3.90      1.30    10036    10095  1.00  0.40 
  105       3.32      -2.70      3.91      1.30     9917    10039  1.00  0.40 
  106       3.35      -2.58      3.89      1.30    10018     9957  1.00  0.40 
  107       3.38      -2.49      3.92      1.31     9989     9910  1.00  0.40 
  108       3.42      -2.36      3.93      1.33     9945    10024  1.00  0.40 
  109       3.44      -2.18      3.95      1.34     9866     9969  1.00  0.40 
  110       3.45      -1.95      3.97      1.35    10025    10061  1.00  0.40 
  111       3.45      -1.72      3.97      1.36     9956    10002  1.00  0.40 
  112       3.49      -1.41      4.01      1.36     9996     9989  1.00  0.40 
  113       3.51      -1.06      4.04      1.37     9955    10059  1.00  0.40 
  114       3.54      -0.72      4.10      1.36    10054    10013  1.00  0.40 
  115       3.57      -0.35      4.12      1.35     9927     9840  1.00  0.40 
  116       3.58       0.05      4.15      1.33    10038     9957  1.00  0.40 
  117       3.60       0.44      4.21      1.30    10016    10112  1.00  0.40 
  118       3.59       0.84      4.26      1.27     9909    10041  1.00  0.40 
