gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100    100000  1.00  0.40 
    2       0.00      -0.00      0.04      0.00       90    100299  1.00  0.40 
    3       0.02       0.00      0.08      0.00       74    99930  1.00  0.40 
    4       0.08       0.00      0.33      0.00       50    99790  1.00  0.40 
    5       0.28       0.00      0.63      0.00       40    100177  1.00  0.40 
    6       0.36       0.00      0.59      0.00       76    100165  1.00  0.40 
    7       0.30       0.00      0.98      0.00       91    100217  1.00  0.40 
    8       0.08       0.00      1.50      0.00       91    100027  1.00  0.40 
    9      -0.31       0.00      1.30      0.01      102    99555  1.00  0.40 
   10      -0.49       0.00      1.13      0.01      102    100133  1.00  0.40 
   11      -0.62       0.00      0.91      0.01       97    99862  1.00  0.40 
   12      -0.68      -0.00      0.87      0.01       95    100195  1.00  0.40 
   13      -0.60      -0.00      1.13      0.01       94    100778  1.00  0.40 
   14      -0.65      -0.00      1.35      0.01       88    99933  1.00  0.40 
   15      -0.72      -0.00      1.58      0.01      111    100259  1.00  0.40 
   16      -0.96      -0.00      1.74      0.01      119    99946  1.00  0.40 
   17      -1.15      -0.00      1.77      0.01      101    99744  1.00  0.40 
   18      -1.51      -0.00      1.59      0.02      103    100224  1.00  0.40 
   19      -1.65      -0.00      1.52      0.02      102    99990  1.00  0.40 
   20      -2.02      -0.01      1.10      0.02       93    100213  1.00  0.40 
   21      -2.31      -0.01      0.57      0.02      103    100038  1.00  0.40 
   22      -2.40      -0.01      0.50      0.03      111    99819  1.00  0.40 
   23      -2.45      -0.02      0.47      0.03      110    100428  1.00  0.40 
   24      -2.55      -0.04      0.26      0.04      105    99938  1.00  0.40 
   25      -2.58      -0.06      0.13      0.06      118    100396  1.00  0.40 
   26      -2.58      -0.10      0.13      0.08      107    100046  1.00  0.40 
   27      -2.60      -0.15      0.15      0.12      118    100139  1.00  0.40 
   28      -2.63      -0.25      0.20      0.17      105    100053  1.00  0.40 
   29      -2.68      -0.38      0.27      0.25      108    100093  1.00  0.40 
   30      -2.73      -0.57      0.34      0.35      100    99738  1.00  0.40 
   31      -2.77      -0.80      0.39      0.48      101    100073  1.00  0.40 
   32      -2.89      -1.05      0.46      0.61       94    100165  1.00  0.40 
   33      -3.12      -1.31      0.67      0.75      102    100140  1.00  0.40 
   34      -3.34      -1.56      0.73      0.88      107    99991  1.00  0.40 
   35      -3.59      -1.80      0.81      0.99      100    100023  1.00  0.40 
   36      -3.77      -2.04      0.80      1.11       95    100235  1.00  0.40 
   37      -3.80      -2.31      0.80      1.25      113    100286  1.00  0.40 
   38      -3.98      -2.57      0.76      1.38       92    100190  1.00  0.40 
   39      -4.04      -2.86      0.80      1.51      104    100201  1.00  0.40 
   40      -4.19      -3.14      0.81      1.65      102    100120  1.00  0.40 
   41      -4.21      -3.43      0.85      1.78      105    99699  1.00  0.40 
   42      -4.25      -3.66      0.94      1.89      114    99686  1.00  0.40 
   43      -4.19      -3.83      1.14      1.96      101    100033  1.00  0.40 
   44      -4.12      -3.95      1.26      2.01      101    100001  1.00  0.40 
   45      -3.76      -4.03      1.26      2.04       87    100010  1.00  0.40 
   46      -3.46      -4.05      1.14      2.06      106    100039  1.00  0.40 
   47      -2.96      -4.04      0.71      2.06       99    99858  1.00  0.40 
   48      -2.69      -3.96      0.32      2.05      106    99925  1.00  0.40 
   49      -2.65      -3.84      0.24      2.03      102    99863  1.00  0.40 
