gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000     1000  1.00  0.40 
    2       0.00       0.00      0.01      0.00    10001     1013  1.00  0.40 
    3      -0.00      -0.00      0.02      0.00    10027      998  1.00  0.40 
    4       0.00      -0.00      0.03      0.00     9990      965  1.00  0.40 
    5       0.00      -0.00      0.04      0.00    10038     1019  1.00  0.40 
    6       0.00      -0.00      0.06      0.00    10055     1013  1.00  0.40 
    7       0.00      -0.00      0.08      0.00     9947     1013  1.00  0.40 
    8       0.00      -0.00      0.09      0.00     9830      978  1.00  0.40 
    9       0.01       0.00      0.12      0.00     9836      976  1.00  0.40 
   10       0.01       0.00      0.13      0.00    10080     1015  1.00  0.40 
   11       0.01      -0.00      0.15      0.00    10018      978  1.00  0.40 
   12       0.01       0.00      0.17      0.00     9953      978  1.00  0.40 
   13       0.01       0.00      0.19      0.01     9899      993  1.00  0.40 
   14       0.02       0.00      0.21      0.01    10109     1016  1.00  0.40 
   15       0.02       0.00      0.23      0.01     9950      995  1.00  0.40 
   16       0.02       0.00      0.23      0.01     9833     1038  1.00  0.40 
   17       0.02      -0.00      0.24      0.01    10051      983  1.00  0.40 
   18       0.03       0.00      0.27      0.01     9933      979  1.00  0.40 
   19       0.03       0.00      0.29      0.01     9955      999  1.00  0.40 
   20       0.03       0.00      0.30      0.01     9869     1016  1.00  0.40 
   21       0.03       0.00      0.32      0.01    10077     1011  1.00  0.40 
   22       0.03       0.00      0.35      0.01    10079      991  1.00  0.40 
   23       0.03       0.00      0.37      0.01     9986     1023  1.00  0.40 
   24       0.04       0.00      0.39      0.01     9944     1020  1.00  0.40 
   25       0.04       0.00      0.42      0.01     9980      996  1.00  0.40 
   26       0.05       0.01      0.43      0.01    10073     1013  1.00  0.40 
   27       0.05       0.01      0.45      0.01    10093     1040  1.00  0.40 
   28       0.05       0.00      0.46      0.01     9907     1004  1.00  0.40 
   29       0.05       0.00      0.48      0.01     9985     1019  1.00  0.40 
   30       0.06       0.00      0.49      0.01    10037      964  1.00  0.40 
   31       0.06       0.01      0.52      0.01     9972      990  1.00  0.40 
   32       0.06       0.01      0.54      0.01    10079      985  1.00  0.40 
   33       0.06       0.00      0.57      0.01    10101     1016  1.00  0.40 
   34       0.07       0.00      0.59      0.01    10097      979  1.00  0.40 
   35       0.08       0.00      0.62      0.01    10000      990  1.00  0.40 
   36       0.09       0.00      0.64      0.00    10027     1027  1.00  0.40 
   37       0.08       0.00      0.66      0.00    10115     1006  1.00  0.40 
   38       0.09       0.00      0.70      0.00    10062     1049  1.00  0.40 
   39       0.09       0.00      0.74      0.00     9969     1003  1.00  0.40 
   40       0.10       0.00      0.76      0.00    10002     1052  1.00  0.40 
   41       0.10       0.00      0.78      0.01    10011     1011  1.00  0.40 
   42       0.11       0.00      0.80      0.01    10180     1026  1.00  0.40 
   43       0.11       0.00      0.82      0.01     9992     1007  1.00  0.40 
   44       0.11       0.01      0.85      0.02    10134     1002  1.00  0.40 
   45       0.12       0.01      0.88      0.02    10179      994  1.00  0.40 
   46       0.12       0.01      0.91      0.02    10140      961  1.00  0.40 
   47       0.13       0.01      0.94      0.02     9998      974  1.00  0.40 
   48       0.14       0.00      0.98      0.01    10000     1014  1.00  0.40 
   49       0.15       0.00      1.03      0.01     9919     1011  1.00  0.40 
   50       0.14       0.01      1.04      0.02     9999     1007  1.00  0.40 
   51       0.14       0.01      1.07      0.02    10056     1005  1.00  0.40 
