gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100      100  1.00  0.40 
    2      -0.02       0.00      0.02      0.00      107       91  1.00  0.40 
    3      -0.06       0.00      0.05      0.00      114      111  1.00  0.40 
    4      -0.13       0.00      0.11      0.00      101       98  1.00  0.40 
    5      -0.16       0.00      0.13      0.00      111       94  1.00  0.40 
    6      -0.30       0.00      0.23      0.00      104       98  1.00  0.40 
    7      -0.45       0.00      0.33      0.00      102      110  1.00  0.40 
    8      -0.69       0.00      0.43      0.00      109      106  1.00  0.40 
    9      -0.97       0.00      0.51      0.00      107       92  1.00  0.40 
   10      -1.51       0.00      0.43      0.00       87       98  1.00  0.40 
   11      -1.80       0.00      0.30      0.00      100       96  1.00  0.40 
   12      -1.99       0.00      0.17      0.00       99       98  1.00  0.40 
   13      -2.09       0.00      0.09      0.00      103       95  1.00  0.40 
   14      -2.21       0.00      0.02      0.00       93       97  1.00  0.40 
   15      -2.21       0.00      0.02      0.00       93      102  1.00  0.40 
   16      -2.18       0.00      0.04      0.00       88       94  1.00  0.40 
   17      -2.19      -0.01      0.06      0.01      100       89  1.00  0.40 
   18      -2.20      -0.01      0.08      0.01       98      107  1.00  0.40 
   19      -2.25      -0.00      0.18      0.01       86      112  1.00  0.40 
   20      -2.28      -0.00      0.16      0.01       97      110  1.00  0.40 
   21      -2.30       0.00      0.18      0.00       95       91  1.00  0.40 
   22      -2.29       0.00      0.25      0.00       94      110  1.00  0.40 
   23      -2.30       0.00      0.28      0.00       98       89  1.00  0.40 
   24      -2.34       0.00      0.40      0.00       96       98  1.00  0.40 
   25      -2.37       0.00      0.57      0.00      104      104  1.00  0.40 
   26      -2.35       0.00      0.59      0.00      117      105  1.00  0.40 
   27      -2.34       0.00      0.53      0.00      101      108  1.00  0.40 
   28      -2.41       0.00      0.68      0.00      101       95  1.00  0.40 
   29      -2.45       0.00      0.77      0.00       99       91  1.00  0.40 
   30      -2.44       0.00      0.77      0.00       98      105  1.00  0.40 
   31      -2.39       0.00      0.67      0.01      113      101  1.00  0.40 
   32      -2.38       0.01      0.58      0.02       97      103  1.00  0.40 
   33      -2.40       0.00      0.64      0.01       99       94  1.00  0.40 
   34      -2.38       0.00      0.68      0.01       95       96  1.00  0.40 
   35      -2.44       0.01      0.62      0.02       95      104  1.00  0.40 
   36      -2.43       0.00      0.78      0.01       97      102  1.00  0.40 
   37      -2.49       0.00      0.85      0.01       98      100  1.00  0.40 
   38      -2.55       0.00      0.83      0.01       81       90  1.00  0.40 
   39      -2.56       0.00      0.81      0.01      106       99  1.00  0.40 
   40      -2.61       0.00      0.91      0.00      104      104  1.00  0.40 
   41      -2.64       0.00      1.04      0.00      102      105  1.00  0.40 
   42      -2.61       0.00      1.06      0.00      107       98  1.00  0.40 
   43      -2.59       0.00      1.10      0.00       90      106  1.00  0.40 
   44      -2.57       0.00      1.09      0.00      101      101  1.00  0.40 
   45      -2.66       0.00      1.30      0.00       98      104  1.00  0.40 
   46      -2.63       0.00      1.37      0.00       96      101  1.00  0.40 
   47      -2.69       0.00      1.30      0.00       90      114  1.00  0.40 
   48      -2.79       0.00      1.48      0.00      101      102  1.00  0.40 
   49      -2.73       0.00      1.55      0.00      108      102  1.00  0.40 
   50      -2.59       0.00      1.35      0.00       82      114  1.00  0.40 
   51      -2.63       0.00      1.60      0.00      114       91  1.00  0.40 
   52      -2.77       0.00      1.91      0.00       89      111  1.00  0.40 
