gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000      100  1.00  0.40 
    2      -0.00       0.00      0.01      0.00     9959       97  1.00  0.40 
    3      -0.00       0.00      0.02      0.00     9947       93  1.00  0.40 
    4      -0.00       0.00      0.03      0.00     9939       92  1.00  0.40 
    5       0.00       0.00      0.04      0.00     9973      110  1.00  0.40 
    6       0.00       0.00      0.06      0.00     9963      109  1.00  0.40 
    7       0.00       0.00      0.08      0.00    10036       90  1.00  0.40 
    8       0.00       0.00      0.10      0.00     9919       89  1.00  0.40 
    9       0.00       0.00      0.11      0.00     9979       99  1.00  0.40 
   10       0.00       0.00      0.12      0.00    10040       99  1.00  0.40 
   11       0.00       0.00      0.13      0.00     9819      111  1.00  0.40 
   12       0.00       0.00      0.14      0.00    10037       97  1.00  0.40 
   13       0.00       0.00      0.15      0.00     9952       98  1.00  0.40 
   14       0.01       0.00      0.17      0.00     9921      106  1.00  0.40 
   15       0.01       0.00      0.18      0.00     9949      100  1.00  0.40 
   16       0.01       0.00      0.19      0.00    10045       94  1.00  0.40 
   17       0.01       0.00      0.20      0.01     9949       90  1.00  0.40 
   18       0.02       0.00      0.21      0.02    10020      103  1.00  0.40 
   19       0.02       0.00      0.22      0.03    10045       94  1.00  0.40 
   20       0.02       0.00      0.25      0.01    10150      101  1.00  0.40 
   21       0.01       0.00      0.26      0.01    10176      101  1.00  0.40 
   22       0.01       0.00      0.27      0.01    10014       88  1.00  0.40 
   23       0.01       0.00      0.28      0.00     9993      108  1.00  0.40 
   24       0.01       0.00      0.32      0.01     9911       85  1.00  0.40 
   25       0.01       0.00      0.33      0.03    10147       97  1.00  0.40 
   26       0.01       0.00      0.33      0.02     9952       96  1.00  0.40 
   27       0.01       0.00      0.34      0.02     9951       97  1.00  0.40 
   28       0.02      -0.01      0.35      0.03    10065      100  1.00  0.40 
   29       0.02      -0.02      0.37      0.02    10151       91  1.00  0.40 
   30       0.02      -0.03      0.38      0.03     9906       93  1.00  0.40 
   31       0.03      -0.04      0.38      0.04     9949      107  1.00  0.40 
   32       0.02      -0.06      0.39      0.07     9920      102  1.00  0.40 
   33       0.02      -0.06      0.41      0.06    10029      112  1.00  0.40 
   34       0.02      -0.08      0.41      0.08     9927      103  1.00  0.40 
   35       0.02      -0.06      0.43      0.07     9948      103  1.00  0.40 
   36       0.02      -0.08      0.44      0.08     9903       95  1.00  0.40 
   37       0.02      -0.04      0.46      0.04     9990       96  1.00  0.40 
