gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10     1000  1.00  0.40 
    2       0.00      -0.00      0.00      0.00       10      994  1.00  0.40 
    3       0.00      -0.00      0.00      0.00        9     1010  1.00  0.40 
    4       0.00      -0.00      0.00      0.01        7     1013  1.00  0.40 
    5       0.00       0.00      0.00      0.01       10      989  1.00  0.40 
    6       0.05       0.00      0.18      0.01       10      998  1.00  0.40 
    7       0.20       0.00      0.49      0.01        7     1003  1.00  0.40 
    8       0.32      -0.00      0.53      0.02       12     1014  1.00  0.40 
    9       0.37      -0.00      0.40      0.02        9      992  1.00  0.40 
   10       0.37       0.00      0.40      0.02        9     1026  1.00  0.40 
   11       0.46       0.00      0.00      0.03       12      986  1.00  0.40 
   12       0.46       0.00      0.00      0.03        7     1017  1.00  0.40 
   13       0.46       0.00      0.00      0.02       10      972  1.00  0.40 
   14       0.46       0.00      0.00      0.02       13      991  1.00  0.40 
   15       0.46      -0.00      0.00      0.01       10     1020  1.00  0.40 
   16       0.46      -0.00      0.00      0.02       11      993  1.00  0.40 
   17       0.46       0.00      0.00      0.01       11     1029  1.00  0.40 
   18       0.63       0.00      0.56      0.01        6     1003  1.00  0.40 
   19       0.99       0.00      0.50      0.02        6      966  1.00  0.40 
   20       1.41       0.00      0.18      0.02       10     1005  1.00  0.40 
   21       1.51       0.00      0.00      0.02        8      996  1.00  0.40 
   22       1.51       0.01      0.00      0.02       10     1000  1.00  0.40 
   23       1.51       0.02      0.00      0.02        5     1020  1.00  0.40 
   24       1.51       0.03      0.00      0.03       10      999  1.00  0.40 
   25       1.51       0.05      0.00      0.05        9      997  1.00  0.40 
   26       1.51       0.08      0.00      0.07        8      991  1.00  0.40 
   27       1.51       0.12      0.00      0.09       16      999  1.00  0.40 
   28       1.51       0.16      0.00      0.13       12     1032  1.00  0.40 
   29       1.51       0.24      0.00      0.18       10      988  1.00  0.40 
   30       1.51       0.32      0.00      0.24        7      977  1.00  0.40 
   31       1.51       0.41      0.00      0.29       11      997  1.00  0.40 
   32       1.51       0.54      0.00      0.36        9      972  1.00  0.40 
   33       1.51       0.67      0.00      0.43        9     1016  1.00  0.40 
   34       1.51       0.78      0.00      0.49       12     1023  1.00  0.40 
   35       1.58       0.93      0.12      0.57       15     1033  1.00  0.40 
   36       1.51       1.06      0.00      0.63       10      981  1.00  0.40 
   37       1.51       1.16      0.00      0.65       12      986  1.00  0.40 
   38       1.51       1.24      0.00      0.68       13     1013  1.00  0.40 
   39       1.51       1.28      0.00      0.67       11      979  1.00  0.40 
   40       1.51       1.28      0.00      0.66        7     1016  1.00  0.40 
   41       1.56       1.32      0.22      0.67        8     1015  1.00  0.40 
   42       1.64       1.34      0.31      0.68       12      994  1.00  0.40 
   43       1.63       1.41      0.18      0.69       10      996  1.00  0.40 
   44       1.51       1.47      0.00      0.69        4      958  1.00  0.40 
   45       1.51       1.46      0.00      0.70       10      983  1.00  0.40 
   46       1.51       1.45      0.00      0.68       14     1009  1.00  0.40 
   47       1.51       1.44      0.00      0.67        9      985  1.00  0.40 
   48       1.51       1.43      0.00      0.67       11     1040  1.00  0.40 
   49       1.51       1.46      0.00      0.67       10     1008  1.00  0.40 
   50       1.51       1.46      0.00      0.66       11      960  1.00  0.40 
   51       1.51       1.48      0.00      0.67       12      988  1.00  0.40 
   52       1.79       1.52      0.22      0.68        8     1016  1.00  0.40 
   53       2.62       1.55      0.50      0.67        6     1018  1.00  0.40 
   54       3.29       1.61      0.32      0.67       10     1001  1.00  0.40 
   55       3.58       1.73      0.13      0.67       14     1039  1.00  0.40 
   56       3.55       1.86      0.15      0.67       12     1009  1.00  0.40 
   57       3.55       1.95      0.15      0.68       12      990  1.00  0.40 
   58       3.55       2.05      0.15      0.67       12      967  1.00  0.40 
   59       3.46       2.16      0.22      0.65        8     1023  1.00  0.40 
   60       3.46       2.26      0.22      0.64        8     1021  1.00  0.40 
   61       3.29       2.37      0.32      0.67       10      970  1.00  0.40 
   62       3.55       2.41      0.15      0.69       12     1024  1.00  0.40 
   63       3.74       2.44      0.00      0.69       13     1048  1.00  0.40 
   64       3.74       2.54      0.00      0.72        8      968  1.00  0.40 
   65       3.74       2.63      0.00      0.76       13      982  1.00  0.40 
   66       3.74       2.69      0.00      0.79       12     1012  1.00  0.40 
   67       3.74       2.72      0.00      0.80       12     1014  1.00  0.40 
   68       3.74       2.76      0.00      0.83        7     1014  1.00  0.40 
   69       3.74       2.79      0.00      0.89       10     1024  1.00  0.40 
   70       3.70       2.82      0.18      0.95       10     1021  1.00  0.40 
   71       3.74       2.84      0.00      1.00       12      981  1.00  0.40 
   72       3.74       2.88      0.00      1.07       11      959  1.00  0.40 
   73       3.74       2.92      0.00      1.14        9     1012  1.00  0.40 
   74       3.74       2.95      0.00      1.18       11     1043  1.00  0.40 
   75       3.74       2.99      0.00      1.24       10      994  1.00  0.40 
   76       3.74       3.01      0.00      1.27       10     1038  1.00  0.40 
   77       3.74       3.05      0.00      1.31       12     1042  1.00  0.40 
   78       3.74       3.07      0.00      1.36       11      999  1.00  0.40 
   79       3.74       3.12      0.00      1.42        8      998  1.00  0.40 
   80       3.74       3.14      0.00      1.44        8     1006  1.00  0.40 
