gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000     1000  1.00  0.40 
    2       0.00       0.00      0.02      0.00     1003     1009  1.00  0.40 
    3       0.01      -0.00      0.03      0.00      957      983  1.00  0.40 
    4       0.01       0.00      0.06      0.01      982      981  1.00  0.40 
    5       0.01      -0.00      0.10      0.00     1027      981  1.00  0.40 
    6       0.02      -0.00      0.13      0.01     1005      968  1.00  0.40 
    7       0.03      -0.00      0.15      0.01     1034     1006  1.00  0.40 
    8       0.04      -0.00      0.22      0.01     1027     1026  1.00  0.40 
    9       0.08      -0.00      0.29      0.01      968      986  1.00  0.40 
   10       0.10      -0.00      0.39      0.01     1004     1007  1.00  0.40 
   11       0.14      -0.01      0.52      0.02      989     1008  1.00  0.40 
   12       0.16      -0.01      0.66      0.01      986     1048  1.00  0.40 
   13       0.21      -0.00      0.83      0.02     1001     1021  1.00  0.40 
   14       0.23      -0.00      1.00      0.02     1028     1001  1.00  0.40 
   15       0.22       0.00      1.15      0.02      992      998  1.00  0.40 
   16       0.33       0.01      1.35      0.01      978     1038  1.00  0.40 
   17       0.37       0.00      1.48      0.01     1038     1006  1.00  0.40 
   18       0.40       0.00      1.62      0.01     1025     1015  1.00  0.40 
   19       0.46       0.00      1.74      0.01     1012     1005  1.00  0.40 
   20       0.52       0.00      1.79      0.01     1005      980  1.00  0.40 
   21       0.53       0.00      1.83      0.01     1019      991  1.00  0.40 
   22       0.65       0.00      1.83      0.01      986     1022  1.00  0.40 
   23       0.65       0.00      1.86      0.01      963      998  1.00  0.40 
   24       0.67       0.00      1.90      0.01     1030     1014  1.00  0.40 
   25       0.69       0.01      1.94      0.02      990     1008  1.00  0.40 
   26       0.73       0.01      1.93      0.02     1013     1005  1.00  0.40 
   27       0.77       0.01      1.90      0.02      997      994  1.00  0.40 
   28       0.80       0.01      1.89      0.02      999     1014  1.00  0.40 
   29       0.81       0.02      1.93      0.04      991      982  1.00  0.40 
   30       0.93       0.03      1.87      0.05      980      979  1.00  0.40 
   31       1.03       0.03      1.84      0.07     1030     1022  1.00  0.40 
   32       1.00       0.04      1.91      0.08      947      975  1.00  0.40 
   33       0.97       0.05      1.94      0.09      987      998  1.00  0.40 
   34       1.02       0.07      1.98      0.10      994      985  1.00  0.40 
   35       0.94       0.09      1.98      0.12     1011     1013  1.00  0.40 
   36       0.88       0.14      2.07      0.16     1007      973  1.00  0.40 
   37       0.87       0.19      2.14      0.19     1001     1003  1.00  0.40 
   38       0.84       0.25      2.17      0.23      978     1018  1.00  0.40 
   39       0.81       0.35      2.22      0.28     1006     1027  1.00  0.40 
   40       0.70       0.44      2.33      0.33     1008      963  1.00  0.40 
   41       0.57       0.52      2.43      0.37      999     1011  1.00  0.40 
   42       0.35       0.64      2.66      0.42     1004      981  1.00  0.40 
   43       0.26       0.75      2.70      0.45     1014     1022  1.00  0.40 
   44       0.07       0.87      2.82      0.50      998     1018  1.00  0.40 
   45      -0.11       0.99      2.88      0.53      970      998  1.00  0.40 
   46      -0.32       1.07      3.03      0.55      984     1012  1.00  0.40 
   47      -0.60       1.15      3.10      0.56      997      998  1.00  0.40 
   48      -0.65       1.22      3.15      0.58      983     1003  1.00  0.40 
   49      -0.80       1.28      3.20      0.58     1003      962  1.00  0.40 
   50      -1.06       1.34      3.26      0.59     1014     1021  1.00  0.40 
   51      -1.15       1.34      3.28      0.59      987     1028  1.00  0.40 
   52      -1.33       1.38      3.33      0.59     1040     1026  1.00  0.40 
   53      -1.58       1.45      3.27      0.60      999     1018  1.00  0.40 
   54      -1.75       1.45      3.23      0.61     1003     1016  1.00  0.40 
   55      -1.76       1.48      3.22      0.62     1013     1004  1.00  0.40 
   56      -1.86       1.43      3.27      0.62     1004     1008  1.00  0.40 
   57      -1.87       1.38      3.29      0.63     1001      980  1.00  0.40 
   58      -2.02       1.38      3.32      0.62     1040      993  1.00  0.40 
   59      -2.10       1.35      3.33      0.62     1036      959  1.00  0.40 
   60      -2.11       1.31      3.36      0.64     1008     1030  1.00  0.40 
   61      -2.27       1.24      3.34      0.63      994     1017  1.00  0.40 
   62      -2.35       1.14      3.38      0.62      986      968  1.00  0.40 
   63      -2.33       1.08      3.47      0.63      973      993  1.00  0.40 
   64      -2.34       1.07      3.50      0.63      972     1028  1.00  0.40 
   65      -2.32       0.96      3.62      0.62     1012      988  1.00  0.40 
   66      -2.35       0.87      3.60      0.61      978     1015  1.00  0.40 
   67      -2.45       0.81      3.60      0.61      963      968  1.00  0.40 
   68      -2.46       0.79      3.61      0.64     1021      964  1.00  0.40 
   69      -2.46       0.86      3.70      0.70     1013     1007  1.00  0.40 
   70      -2.48       0.76      3.68      0.71     1007     1018  1.00  0.40 
   71      -2.48       0.73      3.77      0.72     1036     1002  1.00  0.40 
   72      -2.53       0.67      3.74      0.71     1002      960  1.00  0.40 
   73      -2.55       0.59      3.73      0.70      976     1028  1.00  0.40 
   74      -2.55       0.49      3.74      0.72      967      988  1.00  0.40 
   75      -2.52       0.43      3.75      0.71      983      990  1.00  0.40 
   76      -2.57       0.37      3.82      0.74     1018     1017  1.00  0.40 
   77      -2.58       0.30      3.80      0.74      970     1003  1.00  0.40 
   78      -2.68       0.24      3.84      0.73      985      976  1.00  0.40 
   79      -2.71       0.17      3.92      0.75      955      957  1.00  0.40 
   80      -2.76       0.11      3.97      0.76      987     1002  1.00  0.40 
   81      -2.78       0.00      4.04      0.81     1026     1032  1.00  0.40 
   82      -2.76      -0.18      4.06      0.84     1048      996  1.00  0.40 
   83      -2.89      -0.31      3.99      0.87      944     1033  1.00  0.40 
   84      -2.87      -0.44      4.06      0.88     1005     1021  1.00  0.40 
   85      -2.90      -0.53      4.13      0.91      978     1054  1.00  0.40 
   86      -2.88      -0.56      4.20      0.92     1016     1035  1.00  0.40 
   87      -2.94      -0.65      4.24      0.92     1020     1004  1.00  0.40 
   88      -2.93      -0.80      4.28      0.92     1017     1001  1.00  0.40 
   89      -2.93      -0.88      4.31      0.93      990      996  1.00  0.40 
   90      -2.94      -0.96      4.31      0.92      994      989  1.00  0.40 
   91      -2.92      -1.05      4.27      0.91      998      994  1.00  0.40 
   92      -3.00      -1.13      4.25      0.92     1049     1024  1.00  0.40 
   93      -3.12      -1.22      4.25      0.89      965      994  1.00  0.40 
   94      -3.19      -1.29      4.12      0.87     1021      982  1.00  0.40 
   95      -3.14      -1.37      4.04      0.85      982     1001  1.00  0.40 
   96      -3.08      -1.47      3.97      0.83     1018     1003  1.00  0.40 
   97      -3.14      -1.54      3.98      0.82      972     1041  1.00  0.40 
   98      -3.16      -1.61      3.87      0.79      996      968  1.00  0.40 
   99      -3.11      -1.73      3.72      0.76      999     1036  1.00  0.40 
  100      -3.03      -1.80      3.64      0.74     1015      992  1.00  0.40 
  101      -2.96      -1.88      3.61      0.73      984     1008  1.00  0.40 
  102      -2.87      -1.93      3.59      0.73      960      993  1.00  0.40 
  103      -2.81      -2.01      3.57      0.74      975     1013  1.00  0.40 
  104      -2.83      -2.09      3.47      0.79     1012     1038  1.00  0.40 
  105      -2.86      -2.20      3.43      0.88      967     1004  1.00  0.40 
  106      -2.77      -2.32      3.39      0.91     1028      982  1.00  0.40 
  107      -2.74      -2.44      3.50      0.99      981      991  1.00  0.40 
  108      -2.68      -2.56      3.38      1.03     1003     1000  1.00  0.40 
  109      -2.59      -2.65      3.38      1.10      982      994  1.00  0.40 
  110      -2.33      -2.74      3.49      1.16     1015     1006  1.00  0.40 
  111      -2.13      -2.83      3.55      1.21      964      971  1.00  0.40 
  112      -1.89      -2.93      3.73      1.28      996     1032  1.00  0.40 
  113      -1.84      -3.01      3.74      1.37      989      970  1.00  0.40 
  114      -1.81      -3.12      3.89      1.46      963      996  1.00  0.40 
  115      -1.45      -3.19      4.00      1.46      982     1002  1.00  0.40 
  116      -1.21      -3.29      4.17      1.50     1042     1003  1.00  0.40 
  117      -0.80      -3.35      4.28      1.52     1006     1015  1.00  0.40 
  118      -0.53      -3.46      4.34      1.55      981     1002  1.00  0.40 
  119      -0.17      -3.50      4.31      1.62      981      942  1.00  0.40 
  120      -0.05      -3.56      4.30      1.63      989     1022  1.00  0.40 
  121       0.16      -3.63      4.32      1.63     1004      976  1.00  0.40 
  122       0.34      -3.71      4.32      1.66      985     1002  1.00  0.40 
  123       0.49      -3.81      4.36      1.70     1021      999  1.00  0.40 
  124       0.77      -3.85      4.29      1.68      986      994  1.00  0.40 
  125       0.77      -3.88      4.29      1.70      985      960  1.00  0.40 
  126       1.03      -3.93      4.30      1.70      955      998  1.00  0.40 
  127       1.42      -3.99      4.15      1.75      977     1023  1.00  0.40 
  128       1.64      -4.07      4.08      1.82     1014     1019  1.00  0.40 
  129       1.80      -4.13      4.00      1.86      988     1000  1.00  0.40 
  130       2.06      -4.19      3.91      1.89      997     1022  1.00  0.40 
  131       2.24      -4.24      3.88      1.91     1048     1019  1.00  0.40 
  132       2.27      -4.33      3.90      1.95      979      988  1.00  0.40 
  133       2.70      -4.38      3.70      2.00      961     1017  1.00  0.40 
  134       3.08      -4.43      3.53      2.04      974     1021  1.00  0.40 
  135       3.44      -4.50      3.34      2.05     1021     1067  1.00  0.40 
  136       3.77      -4.51      3.17      2.06      984      939  1.00  0.40 
  137       3.94      -4.54      3.10      2.04      975      969  1.00  0.40 
  138       4.10      -4.54      3.04      2.03      978     1000  1.00  0.40 
  139       4.36      -4.57      2.89      2.05     1021     1023  1.00  0.40 
  140       4.51      -4.57      2.79      2.05     1019     1036  1.00  0.40 
  141       4.65      -4.58      2.70      2.05      986      993  1.00  0.40 
  142       4.65      -4.59      2.78      2.07      995     1020  1.00  0.40 
  143       4.65      -4.57      2.74      2.05      990      981  1.00  0.40 
  144       4.63      -4.61      2.71      2.06     1011      972  1.00  0.40 
  145       4.57      -4.64      2.76      2.06     1031      967  1.00  0.40 
  146       4.59      -4.63      2.72      2.06      974     1026  1.00  0.40 
  147       4.66      -4.62      2.74      2.05     1001     1023  1.00  0.40 
  148       4.63      -4.60      2.79      2.04      983      999  1.00  0.40 
  149       4.61      -4.63      2.78      2.05      985      991  1.00  0.40 
  150       4.58      -4.60      2.85      2.03      996     1024  1.00  0.40 
  151       4.58      -4.61      2.81      2.06      973      978  1.00  0.40 
  152       4.57      -4.62      2.82      2.07     1003     1013  1.00  0.40 
  153       4.57      -4.64      2.82      2.04     1007      990  1.00  0.40 
  154       4.53      -4.65      2.87      2.03     1005     1011  1.00  0.40 
  155       4.60      -4.66      2.91      2.00      973     1025  1.00  0.40 
  156       4.62      -4.67      2.97      2.00      985     1037  1.00  0.40 
  157       4.68      -4.67      2.89      2.02      994     1013  1.00  0.40 
  158       4.80      -4.65      2.86      1.99      980      993  1.00  0.40 
  159       4.72      -4.63      2.94      1.98     1017      952  1.00  0.40 
  160       4.81      -4.63      2.89      1.95      997      989  1.00  0.40 
  161       4.85      -4.59      2.85      1.91      998      998  1.00  0.40 
  162       4.88      -4.58      2.86      1.86      985     1028  1.00  0.40 
  163       4.93      -4.60      2.77      1.88      961      979  1.00  0.40 
  164       4.91      -4.61      2.82      1.87     1002      993  1.00  0.40 
  165       4.89      -4.61      2.83      1.88      967     1027  1.00  0.40 
  166       4.89      -4.62      2.82      1.91     1013      967  1.00  0.40 
  167       4.84      -4.60      2.87      1.88     1044      974  1.00  0.40 
  168       4.85      -4.59      2.87      1.90      971      961  1.00  0.40 
  169       4.74      -4.57      2.95      1.88     1000     1015  1.00  0.40 
  170       4.76      -4.55      2.89      1.90     1031     1022  1.00  0.40 
  171       4.73      -4.55      2.95      1.88      994     1003  1.00  0.40 
  172       4.69      -4.54      3.05      1.88      976      999  1.00  0.40 
  173       4.67      -4.54      3.11      1.88     1022     1020  1.00  0.40 
  174       4.57      -4.55      3.16      1.88     1019     1012  1.00  0.40 
  175       4.54      -4.57      3.10      1.88     1011     1017  1.00  0.40 
  176       4.53      -4.60      3.13      1.89     1001      975  1.00  0.40 
  177       4.50      -4.58      3.16      1.88     1060      982  1.00  0.40 
  178       4.51      -4.58      3.15      1.89      986      981  1.00  0.40 
  179       4.50      -4.57      3.17      1.88     1006     1034  1.00  0.40 
  180       4.57      -4.58      3.17      1.88      984     1005  1.00  0.40 
  181       4.59      -4.56      3.23      1.88      999      980  1.00  0.40 
  182       4.63      -4.57      3.19      1.86      991     1041  1.00  0.40 
  183       4.63      -4.59      3.19      1.89      968     1013  1.00  0.40 
  184       4.71      -4.62      3.15      1.92     1004      977  1.00  0.40 
  185       4.72      -4.61      3.15      1.92      961     1006  1.00  0.40 
  186       4.71      -4.59      3.14      1.90      986      991  1.00  0.40 
  187       4.81      -4.57      3.03      1.90      988     1020  1.00  0.40 
  188       4.83      -4.59      3.02      1.88     1004      976  1.00  0.40 
  189       4.87      -4.57      3.02      1.84     1018     1015  1.00  0.40 
  190       4.86      -4.56      2.97      1.86     1006     1011  1.00  0.40 
  191       4.80      -4.54      3.03      1.86     1018      986  1.00  0.40 
  192       4.84      -4.52      3.07      1.85      997     1018  1.00  0.40 
  193       4.83      -4.52      3.10      1.85      997      985  1.00  0.40 
  194       4.89      -4.53      3.10      1.86      997     1055  1.00  0.40 
  195       4.93      -4.52      3.11      1.89      967      991  1.00  0.40 
  196       4.85      -4.53      3.16      1.89      945     1038  1.00  0.40 
  197       4.83      -4.51      3.16      1.87     1051      982  1.00  0.40 
  198       4.89      -4.50      3.13      1.87      998      987  1.00  0.40 
  199       4.90      -4.52      3.12      1.92      965     1020  1.00  0.40 
  200       4.86      -4.51      3.18      1.93     1043      963  1.00  0.40 
  201       4.82      -4.52      3.24      1.95     1030     1012  1.00  0.40 
  202       4.83      -4.54      3.24      1.94      978     1011  1.00  0.40 
  203       4.81      -4.56      3.27      1.93      987      983  1.00  0.40 
  204       4.81      -4.54      3.29      1.94     1049      991  1.00  0.40 
  205       4.77      -4.57      3.36      1.93      958     1013  1.00  0.40 
  206       4.75      -4.59      3.31      1.95      987     1023  1.00  0.40 
  207       4.81      -4.60      3.33      1.97      985      952  1.00  0.40 
  208       4.83      -4.60      3.38      1.96      971      988  1.00  0.40 
  209       4.85      -4.63      3.43      1.98     1047      965  1.00  0.40 
  210       4.77      -4.62      3.40      1.96     1022     1018  1.00  0.40 
  211       4.76      -4.61      3.42      1.95     1055      999  1.00  0.40 
  212       4.74      -4.58      3.47      1.92     1024      991  1.00  0.40 
  213       4.76      -4.61      3.45      1.97     1018      983  1.00  0.40 
  214       4.71      -4.59      3.45      1.93     1031     1023  1.00  0.40 
  215       4.69      -4.58      3.44      1.93     1010      974  1.00  0.40 
  216       4.70      -4.58      3.46      1.93     1035      938  1.00  0.40 
  217       4.67      -4.59      3.45      1.93      985      984  1.00  0.40 
  218       4.68      -4.58      3.50      1.91      972      988  1.00  0.40 
  219       4.64      -4.54      3.49      1.89     1025      985  1.00  0.40 
  220       4.64      -4.52      3.51      1.87     1020     1032  1.00  0.40 
  221       4.63      -4.50      3.49      1.89     1025      997  1.00  0.40 
  222       4.63      -4.48      3.49      1.87      978     1018  1.00  0.40 
  223       4.66      -4.50      3.51      1.88      999      979  1.00  0.40 
  224       4.67      -4.47      3.50      1.85      998     1026  1.00  0.40 
  225       4.67      -4.44      3.50      1.82     1024     1006  1.00  0.40 
  226       4.65      -4.44      3.47      1.83      972     1027  1.00  0.40 
  227       4.72      -4.46      3.41      1.85     1029     1013  1.00  0.40 
  228       4.68      -4.47      3.49      1.86     1012      997  1.00  0.40 
  229       4.67      -4.46      3.61      1.87      967      993  1.00  0.40 
  230       4.62      -4.46      3.60      1.88      961      990  1.00  0.40 
  231       4.64      -4.48      3.52      1.89      995      988  1.00  0.40 
  232       4.69      -4.49      3.49      1.89      995      975  1.00  0.40 
  233       4.71      -4.45      3.50      1.87      981      969  1.00  0.40 
  234       4.67      -4.43      3.51      1.85      962     1035  1.00  0.40 
  235       4.72      -4.42      3.46      1.85     1009     1005  1.00  0.40 
  236       4.74      -4.44      3.40      1.87      979      972  1.00  0.40 
  237       4.75      -4.44      3.40      1.86      980      976  1.00  0.40 
  238       4.70      -4.47      3.41      1.87      978     1033  1.00  0.40 
  239       4.66      -4.49      3.54      1.89      967     1030  1.00  0.40 
  240       4.68      -4.53      3.60      1.94      970     1021  1.00  0.40 
  241       4.67      -4.56      3.68      1.98     1015      997  1.00  0.40 
  242       4.68      -4.57      3.70      1.98      984     1022  1.00  0.40 
  243       4.71      -4.56      3.71      2.01     1025     1029  1.00  0.40 
  244       4.76      -4.53      3.62      1.98     1031      985  1.00  0.40 
  245       4.71      -4.55      3.63      2.00     1044     1007  1.00  0.40 
  246       4.70      -4.55      3.77      2.01     1003     1010  1.00  0.40 
  247       4.76      -4.53      3.71      2.00      992     1039  1.00  0.40 
  248       4.78      -4.55      3.66      1.99     1012     1050  1.00  0.40 
  249       4.78      -4.54      3.63      1.99      997     1016  1.00  0.40 
  250       4.71      -4.53      3.68      1.96     1002     1040  1.00  0.40 
  251       4.73      -4.50      3.69      1.94      991     1004  1.00  0.40 
  252       4.73      -4.49      3.67      1.92      997     1004  1.00  0.40 
  253       4.75      -4.48      3.64      1.93      991     1044  1.00  0.40 
  254       4.78      -4.51      3.58      1.91      917      970  1.00  0.40 
  255       4.80      -4.53      3.64      1.91     1021      936  1.00  0.40 
  256       4.79      -4.52      3.65      1.92      975     1015  1.00  0.40 
  257       4.85      -4.51      3.58      1.92      981      994  1.00  0.40 
  258       4.82      -4.53      3.67      1.98      968     1033  1.00  0.40 
  259       4.85      -4.56      3.61      2.00      987     1028  1.00  0.40 
  260       4.88      -4.58      3.62      2.01      997      982  1.00  0.40 
  261       4.90      -4.56      3.58      2.02     1006      993  1.00  0.40 
  262       4.91      -4.57      3.53      2.07     1011      985  1.00  0.40 
  263       4.92      -4.55      3.59      2.06      984     1002  1.00  0.40 
  264       4.87      -4.53      3.62      2.01     1012      967  1.00  0.40 
  265       4.84      -4.49      3.73      1.98     1019     1027  1.00  0.40 
  266       4.89      -4.48      3.73      2.00      967     1005  1.00  0.40 
  267       4.89      -4.45      3.82      1.98      992     1019  1.00  0.40 
  268       4.92      -4.43      3.77      1.99     1012     1003  1.00  0.40 
  269       4.92      -4.45      3.84      1.99      986     1008  1.00  0.40 
  270       4.94      -4.43      3.82      1.95      990      982  1.00  0.40 
  271       5.00      -4.41      3.82      1.96     1073      986  1.00  0.40 
  272       4.99      -4.40      3.84      1.95     1009     1013  1.00  0.40 
  273       4.95      -4.42      3.96      1.95     1017     1006  1.00  0.40 
  274       5.03      -4.39      3.92      1.91     1001     1009  1.00  0.40 
  275       5.00      -4.40      3.94      1.92     1009      989  1.00  0.40 
  276       4.97      -4.37      4.00      1.85     1034     1045  1.00  0.40 
  277       4.92      -4.35      3.99      1.83     1034      966  1.00  0.40 
  278       4.88      -4.32      4.07      1.84      957      991  1.00  0.40 
  279       4.96      -4.33      4.10      1.88      968      944  1.00  0.40 
  280       4.97      -4.38      4.01      1.92     1040     1004  1.00  0.40 
  281       4.96      -4.39      4.03      1.96      972      978  1.00  0.40 
  282       4.95      -4.37      4.05      1.96      994     1039  1.00  0.40 
  283       4.91      -4.37      4.04      1.96      974      999  1.00  0.40 
  284       4.95      -4.37      4.01      1.95      996     1030  1.00  0.40 
  285       4.90      -4.36      4.03      1.97      977      998  1.00  0.40 
  286       4.91      -4.33      3.94      1.95      979     1016  1.00  0.40 
  287       4.93      -4.34      3.97      1.92     1027     1022  1.00  0.40 
  288       4.91      -4.34      3.97      1.94      989     1038  1.00  0.40 
  289       4.95      -4.36      3.98      1.94     1028     1026  1.00  0.40 
  290       4.93      -4.35      3.98      1.98      968     1003  1.00  0.40 
  291       4.91      -4.36      4.00      1.99      961     1008  1.00  0.40 
  292       4.90      -4.37      4.04      1.98      994      993  1.00  0.40 
  293       4.97      -4.36      4.02      1.98     1033      989  1.00  0.40 
  294       5.03      -4.33      3.99      1.96     1028      983  1.00  0.40 
  295       4.99      -4.34      3.93      1.96      990      980  1.00  0.40 
  296       4.95      -4.34      3.94      1.97      973      999  1.00  0.40 
  297       4.91      -4.34      3.99      1.97     1017     1016  1.00  0.40 
  298       4.93      -4.28      3.97      1.94      994      979  1.00  0.40 
  299       4.95      -4.29      3.99      1.98      993     1000  1.00  0.40 
  300       5.03      -4.33      3.97      2.02      976     1016  1.00  0.40 
  301       5.01      -4.32      4.03      2.02     1008     1000  1.00  0.40 
  302       4.97      -4.34      4.04      2.00      972     1011  1.00  0.40 
  303       5.01      -4.33      4.12      2.00      992     1021  1.00  0.40 
  304       4.97      -4.37      4.09      2.03      930      963  1.00  0.40 
  305       5.02      -4.37      4.06      2.03     1005     1000  1.00  0.40 
  306       4.99      -4.35      4.08      2.01     1001     1024  1.00  0.40 
  307       4.92      -4.33      4.09      2.04     1013     1005  1.00  0.40 
  308       4.95      -4.32      4.04      2.05      989      963  1.00  0.40 
  309       4.86      -4.29      4.14      2.03      980      996  1.00  0.40 
  310       4.89      -4.30      4.15      2.01     1025      990  1.00  0.40 
  311       4.94      -4.28      4.07      1.99      996      974  1.00  0.40 
  312       4.90      -4.27      4.08      2.00     1025     1004  1.00  0.40 
  313       4.90      -4.23      4.16      1.96     1031      972  1.00  0.40 
  314       4.92      -4.24      4.19      2.00      959     1003  1.00  0.40 
  315       4.89      -4.22      4.19      1.97     1017     1048  1.00  0.40 
  316       4.82      -4.18      4.24      1.93      998     1053  1.00  0.40 
  317       4.84      -4.19      4.17      1.96      988      962  1.00  0.40 
  318       4.88      -4.21      4.22      1.98     1010     1023  1.00  0.40 
  319       4.79      -4.21      4.25      1.93      931     1036  1.00  0.40 
  320       4.80      -4.23      4.30      2.00     1011     1022  1.00  0.40 
  321       4.82      -4.24      4.28      2.05     1011     1012  1.00  0.40 
  322       4.89      -4.26      4.21      2.08      998     1024  1.00  0.40 
  323       4.92      -4.24      4.20      2.08      968     1000  1.00  0.40 
  324       4.92      -4.20      4.19      2.01     1033      999  1.00  0.40 
  325       4.97      -4.18      4.19      1.95     1011     1047  1.00  0.40 
  326       5.01      -4.20      4.18      1.90     1020     1026  1.00  0.40 
  327       4.99      -4.22      4.16      1.88     1015     1032  1.00  0.40 
  328       4.98      -4.22      4.21      1.88      976     1002  1.00  0.40 
  329       5.01      -4.20      4.21      1.89     1002      982  1.00  0.40 
  330       5.03      -4.19      4.12      1.87     1015     1028  1.00  0.40 
  331       5.08      -4.20      4.13      1.91     1007      973  1.00  0.40 
  332       5.11      -4.20      4.03      1.91     1004     1006  1.00  0.40 
  333       5.04      -4.17      4.04      1.90      993      989  1.00  0.40 
  334       4.98      -4.16      4.06      1.88      953      979  1.00  0.40 
  335       5.00      -4.16      4.01      1.93      973     1037  1.00  0.40 
  336       4.99      -4.13      3.96      1.92      967     1025  1.00  0.40 
  337       4.99      -4.12      4.00      1.91      990     1030  1.00  0.40 
  338       5.01      -4.12      4.03      1.94      983     1009  1.00  0.40 
  339       5.08      -4.11      4.02      1.93      944      976  1.00  0.40 
  340       5.12      -4.13      4.01      1.95     1016      968  1.00  0.40 
  341       5.08      -4.13      4.09      1.97      991      997  1.00  0.40 
  342       5.05      -4.11      4.14      2.00     1027     1015  1.00  0.40 
  343       5.01      -4.10      4.25      2.02      971     1019  1.00  0.40 
  344       4.97      -4.07      4.25      1.99     1026     1016  1.00  0.40 
  345       4.96      -4.08      4.28      1.96      999     1007  1.00  0.40 
  346       4.96      -4.07      4.26      1.95     1001      996  1.00  0.40 
  347       5.00      -4.06      4.34      1.93     1021     1057  1.00  0.40 
  348       4.97      -4.09      4.40      1.96      975     1012  1.00  0.40 
  349       4.96      -4.11      4.35      2.00      989     1026  1.00  0.40 
  350       4.94      -4.10      4.41      2.01      994     1019  1.00  0.40 
  351       4.86      -4.09      4.36      2.03     1020      994  1.00  0.40 
  352       4.91      -4.05      4.40      2.04      997     1005  1.00  0.40 
  353       4.89      -4.04      4.44      1.98     1008     1005  1.00  0.40 
  354       4.90      -4.03      4.38      2.01      998     1001  1.00  0.40 
  355       4.91      -4.05      4.44      2.03      983     1017  1.00  0.40 
  356       4.93      -4.03      4.56      2.01      968     1034  1.00  0.40 
  357       4.98      -4.00      4.58      2.03     1003      992  1.00  0.40 
  358       4.92      -4.01      4.54      2.08      939     1055  1.00  0.40 
  359       4.93      -4.01      4.52      2.09      995      963  1.00  0.40 
  360       4.91      -4.01      4.54      2.12     1006      989  1.00  0.40 
  361       4.95      -4.03      4.58      2.14      982      971  1.00  0.40 
  362       4.91      -4.05      4.59      2.13     1025     1014  1.00  0.40 
  363       4.91      -4.04      4.55      2.16     1003      999  1.00  0.40 
  364       4.92      -4.03      4.49      2.13      954      986  1.00  0.40 
  365       4.93      -4.02      4.46      2.13     1018     1015  1.00  0.40 
  366       5.01      -4.00      4.39      2.13      995     1009  1.00  0.40 
  367       4.96      -4.00      4.37      2.11     1000      990  1.00  0.40 
  368       5.00      -4.02      4.45      2.09     1000      953  1.00  0.40 
  369       4.99      -4.00      4.46      2.17     1015     1049  1.00  0.40 
  370       5.05      -4.00      4.47      2.18      979      987  1.00  0.40 
  371       5.07      -4.03      4.46      2.21      966     1011  1.00  0.40 
  372       5.08      -4.03      4.53      2.26      957     1012  1.00  0.40 
  373       5.06      -4.00      4.56      2.28      991      979  1.00  0.40 
  374       5.06      -4.00      4.55      2.29      981      987  1.00  0.40 
  375       5.17      -3.97      4.53      2.37     1001      960  1.00  0.40 
  376       5.20      -3.99      4.61      2.35     1011      991  1.00  0.40 
  377       5.23      -3.99      4.62      2.42      957      998  1.00  0.40 
  378       5.32      -3.95      4.59      2.37     1000     1027  1.00  0.40 
  379       5.30      -3.91      4.61      2.37      960      950  1.00  0.40 
  380       5.25      -3.87      4.63      2.38      988      986  1.00  0.40 
  381       5.22      -3.89      4.62      2.35     1033      978  1.00  0.40 
  382       5.14      -3.90      4.70      2.36     1003      961  1.00  0.40 
  383       5.15      -3.94      4.73      2.38     1002      986  1.00  0.40 
  384       5.17      -3.91      4.69      2.36     1036     1006  1.00  0.40 
  385       5.14      -3.90      4.72      2.34     1038      959  1.00  0.40 
  386       5.15      -3.88      4.70      2.37      995     1024  1.00  0.40 
  387       5.20      -3.88      4.68      2.38      993     1016  1.00  0.40 
  388       5.12      -3.85      4.72      2.41     1007      935  1.00  0.40 
