gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000      100  1.00  0.40 
    2      -0.00       0.00      0.01      0.00    10001       91  1.00  0.40 
    3      -0.00       0.00      0.03      0.00    10093      104  1.00  0.40 
    4      -0.00      -0.00      0.04      0.01     9935       99  1.00  0.40 
    5      -0.00       0.00      0.05      0.00     9907      113  1.00  0.40 
    6      -0.00       0.00      0.06      0.00    10027       91  1.00  0.40 
    7      -0.00       0.00      0.07      0.00     9916       98  1.00  0.40 
    8      -0.00       0.00      0.09      0.00    10041      104  1.00  0.40 
    9       0.00       0.00      0.10      0.00    10052       80  1.00  0.40 
   10      -0.00       0.00      0.11      0.00    10151       90  1.00  0.40 
   11      -0.00      -0.01      0.12      0.01    10168       99  1.00  0.40 
   12      -0.00      -0.01      0.13      0.02     9963      107  1.00  0.40 
   13      -0.01       0.00      0.14      0.00    10044      116  1.00  0.40 
   14      -0.01       0.00      0.14      0.00     9992      100  1.00  0.40 
   15      -0.00       0.00      0.15      0.00    10021       99  1.00  0.40 
   16      -0.01       0.00      0.15      0.00     9996      102  1.00  0.40 
   17      -0.00       0.00      0.16      0.00     9747      102  1.00  0.40 
   18      -0.01       0.00      0.17      0.00     9874       89  1.00  0.40 
   19      -0.01       0.00      0.19      0.00    10052       98  1.00  0.40 
   20      -0.01       0.00      0.19      0.00     9969       97  1.00  0.40 
   21      -0.01       0.00      0.21      0.00     9976       95  1.00  0.40 
   22      -0.01       0.00      0.22      0.00    10060      101  1.00  0.40 
   23      -0.01       0.00      0.22      0.00     9946       99  1.00  0.40 
   24      -0.01       0.00      0.23      0.00    10054      111  1.00  0.40 
   25      -0.01       0.00      0.24      0.00     9953      104  1.00  0.40 
   26      -0.01       0.00      0.26      0.00     9947       88  1.00  0.40 
   27      -0.01       0.00      0.26      0.00    10069      102  1.00  0.40 
   28      -0.01       0.00      0.28      0.00    10049       95  1.00  0.40 
   29      -0.01       0.00      0.30      0.00    10216       99  1.00  0.40 
   30      -0.01       0.00      0.32      0.00    10067      104  1.00  0.40 
   31      -0.01       0.00      0.34      0.00    10008      104  1.00  0.40 
   32      -0.02       0.00      0.34      0.00    10103       96  1.00  0.40 
   33      -0.01       0.00      0.36      0.00     9962      100  1.00  0.40 
   34      -0.01       0.00      0.38      0.00     9976       99  1.00  0.40 
   35      -0.01       0.00      0.39      0.00     9958      108  1.00  0.40 
   36      -0.01       0.00      0.40      0.00    10030       99  1.00  0.40 
   37      -0.01       0.00      0.42      0.00     9941      104  1.00  0.40 
   38      -0.02       0.00      0.43      0.00     9981       99  1.00  0.40 
   39      -0.01       0.00      0.44      0.00    10069      118  1.00  0.40 
   40      -0.01       0.00      0.45      0.00    10062       87  1.00  0.40 
   41      -0.01       0.00      0.47      0.00    10011       94  1.00  0.40 
   42      -0.02       0.00      0.48      0.00     9975      109  1.00  0.40 
   43      -0.02       0.00      0.48      0.00     9959      102  1.00  0.40 
   44      -0.03       0.00      0.49      0.00    10072      113  1.00  0.40 
   45      -0.03       0.00      0.51      0.00    10059      102  1.00  0.40 
   46      -0.03       0.00      0.52      0.00     9925      106  1.00  0.40 
   47      -0.03       0.00      0.54      0.00    10041       96  1.00  0.40 
