gen	pheno_px	pheno_hx	pheno_py	pheno_hy	div_px	div_hx	div_py	div_hy	eud	div_h	div_p	ind_p	ind_h	sig_K	sig_C
   23      0.01      0.00     0.01      0.00     0.10     0.00     0.18     0.00     0.01      0.00     0.28	  964	   13  1.00  0.40 
   24      0.01      0.00    -0.00      0.00     0.09     0.00     0.19     0.00     0.01      0.00     0.28	  964	    9  1.00  0.40 
   25      0.01      0.00     0.01      0.00     0.11     0.00     0.20     0.00     0.01      0.00     0.32	  991	   12  1.00  0.40 
   26      0.01      0.00    -0.00      0.00     0.13     0.00     0.19     0.00     0.01      0.00     0.32	  946	   11  1.00  0.40 
   27      0.01      0.00    -0.00      0.00     0.13     0.00     0.20     0.00     0.01      0.00     0.34	 1001	   13  1.00  0.40 
   28      0.01      0.00     0.00      0.00     0.13     0.00     0.21     0.00     0.01      0.00     0.35	 1012	    9  1.00  0.40 
   29      0.02      0.00     0.00      0.00     0.15     0.00     0.22     0.00     0.02      0.00     0.37	  971	   13  1.00  0.40 
   30      0.02      0.00     0.02      0.00     0.13     0.00     0.25     0.00     0.02      0.00     0.38	 1012	    8  1.00  0.40 
   31      0.01      0.00     0.02      0.00     0.12     0.00     0.27     0.00     0.02      0.00     0.40	  988	   10  1.00  0.40 
   32      0.01      0.00     0.03      0.00     0.13     0.00     0.30     0.00     0.03      0.00     0.43	 1004	   11  1.00  0.40 
   33      0.00      0.00     0.01      0.00     0.16     0.00     0.31     0.00     0.01      0.00     0.46	 1032	   12  1.00  0.40 
   34      0.01      0.00     0.00      0.00     0.16     0.00     0.32     0.00     0.01      0.00     0.49	  915	   10  1.00  0.40 
   35      0.01      0.00    -0.01      0.00     0.20     0.00     0.36     0.00     0.02      0.00     0.56	 1003	    9  1.00  0.40 
   36      0.01      0.00    -0.01      0.00     0.22     0.00     0.34     0.00     0.01      0.00     0.55	  978	   10  1.00  0.40 
   37      0.01      0.00    -0.01      0.00     0.23     0.00     0.38     0.00     0.02      0.00     0.61	  988	   12  1.00  0.40 
   38      0.01      0.00    -0.01      0.00     0.21     0.00     0.37     0.00     0.02      0.00     0.58	  962	   12  1.00  0.40 
   39      0.02      0.00    -0.01      0.00     0.24     0.00     0.38     0.00     0.03      0.00     0.62	 1035	   10  1.00  0.40 
   40      0.01      0.00    -0.01      0.00     0.24     0.00     0.38     0.00     0.02      0.00     0.63	  980	    8  1.00  0.40 
   41      0.04      0.00    -0.01      0.00     0.27     0.00     0.37     0.00     0.04      0.00     0.64	  999	    9  1.00  0.40 
   42      0.01      0.00    -0.02      0.00     0.25     0.00     0.40     0.00     0.02      0.00     0.65	 1022	   13  1.00  0.40 
   43      0.01      0.00    -0.01      0.00     0.21     0.00     0.40     0.00     0.02      0.00     0.60	  979	    8  1.00  0.40 
