gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100      100  1.00  0.40 
    2       0.01       0.00      0.04      0.00      107      105  1.00  0.40 
    3       0.04       0.00      0.11      0.00      105       95  1.00  0.40 
    4       0.10       0.00      0.21      0.00       92      114  1.00  0.40 
    5       0.26       0.00      0.31      0.00       82       95  1.00  0.40 
    6       0.36       0.00      0.40      0.00      106      102  1.00  0.40 
    7       0.58       0.00      0.54      0.00       97      107  1.00  0.40 
    8       0.79       0.00      0.63      0.00      106      104  1.00  0.40 
    9       1.07       0.00      0.59      0.00      102       98  1.00  0.40 
   10       1.26       0.00      0.61      0.00      108       92  1.00  0.40 
   11       1.40       0.00      0.60      0.00       95      111  1.00  0.40 
   12       1.93       0.00      0.46      0.00       88      105  1.00  0.40 
   13       1.99       0.00      0.41      0.00      109       85  1.00  0.40 
   14       2.10       0.00      0.31      0.00       89       97  1.00  0.40 
   15       2.22       0.00      0.26      0.00      100       97  1.00  0.40 
   16       2.35       0.00      0.17      0.00       93       94  1.00  0.40 
   17       2.43       0.00      0.15      0.00       93      103  1.00  0.40 
   18       2.47       0.00      0.09      0.00      105      100  1.00  0.40 
   19       2.48       0.00      0.06      0.00       96      100  1.00  0.40 
   20       2.46       0.00      0.09      0.00      108       95  1.00  0.40 
   21       2.47       0.00      0.16      0.00      100      101  1.00  0.40 
   22       2.47       0.00      0.15      0.00      103      106  1.00  0.40 
   23       2.42       0.00      0.22      0.00      100       85  1.00  0.40 
   24       2.48       0.00      0.12      0.00       96      106  1.00  0.40 
   25       2.48       0.00      0.16      0.00       86       98  1.00  0.40 
   26       2.47       0.00      0.10      0.00       93      100  1.00  0.40 
   27       2.45       0.00      0.16      0.00       93      109  1.00  0.40 
   28       2.43       0.00      0.22      0.01       98       93  1.00  0.40 
   29       2.46       0.00      0.16      0.03       95      104  1.00  0.40 
   30       2.47       0.01      0.18      0.05      102      104  1.00  0.40 
   31       2.48       0.00      0.16      0.03       94       98  1.00  0.40 
   32       2.50       0.00      0.14      0.02      110       99  1.00  0.40 
   33       2.52      -0.02      0.23      0.02      107       90  1.00  0.40 
   34       2.53      -0.02      0.39      0.02      107       99  1.00  0.40 
   35       2.54       0.00      0.44      0.01      101      101  1.00  0.40 
   36       2.55       0.00      0.42      0.00       92      105  1.00  0.40 
   37       2.56       0.00      0.44      0.00       97       97  1.00  0.40 
   38       2.59       0.01      0.45      0.01       88      102  1.00  0.40 
   39       2.64       0.01      0.51      0.02       96       92  1.00  0.40 
   40       2.58       0.03      0.42      0.05      104      104  1.00  0.40 
   41       2.55       0.03      0.39      0.06      100      103  1.00  0.40 
   42       2.53       0.04      0.42      0.08      101      112  1.00  0.40 
   43       2.55       0.03      0.40      0.09       98      100  1.00  0.40 
   44       2.58       0.03      0.54      0.08       94      108  1.00  0.40 
   45       2.61       0.06      0.56      0.09      100       84  1.00  0.40 
   46       2.66       0.07      0.51      0.09      102       88  1.00  0.40 
   47       2.65       0.09      0.40      0.11       99      108  1.00  0.40 
   48       2.70       0.10      0.46      0.13      105       96  1.00  0.40 
   49       2.71       0.12      0.38      0.13       85      102  1.00  0.40 
   50       2.72       0.17      0.35      0.17       85       97  1.00  0.40 
   51       2.70       0.20      0.33      0.21       92      101  1.00  0.40 
