gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10     1000  1.00  0.40 
    2       0.00       0.00      0.00      0.00        8      994  1.00  0.40 
    3       0.00       0.00      0.00      0.00       11      995  1.00  0.40 
    4       0.00       0.00      0.00      0.00       12     1042  1.00  0.40 
    5       0.00       0.00      0.00      0.00       10     1003  1.00  0.40 
    6       0.00      -0.00      0.00      0.00       15      981  1.00  0.40 
    7      -0.02       0.00      0.12      0.00       15     1042  1.00  0.40 
    8      -0.07       0.00      0.38      0.00        8      979  1.00  0.40 
    9      -0.16       0.00      0.48      0.01       10     1026  1.00  0.40 
   10      -0.22       0.00      0.30      0.01       11     1002  1.00  0.40 
   11      -0.27       0.00      0.00      0.00        9     1025  1.00  0.40 
   12      -0.27       0.00      0.00      0.01       11      997  1.00  0.40 
   13      -0.27       0.00      0.00      0.00       10      989  1.00  0.40 
   14      -0.27      -0.00      0.00      0.01       12     1025  1.00  0.40 
   15      -0.27       0.00      0.00      0.01       16     1010  1.00  0.40 
   16      -0.27      -0.00      0.00      0.01        6     1008  1.00  0.40 
   17      -0.27      -0.00      0.00      0.01       13     1005  1.00  0.40 
   18      -0.27      -0.00      0.00      0.01       10     1009  1.00  0.40 
   19      -0.27      -0.00      0.00      0.01       10      969  1.00  0.40 
   20      -0.19      -0.00      0.14      0.02       13     1032  1.00  0.40 
   21       0.02      -0.00      0.40      0.02       11      988  1.00  0.40 
   22       0.48      -0.00      0.72      0.02        8      985  1.00  0.40 
   23       0.92      -0.00      0.97      0.02        8      996  1.00  0.40 
   24       1.26      -0.00      0.89      0.02       12     1028  1.00  0.40 
   25       1.39      -0.00      0.49      0.03        7     1029  1.00  0.40 
   26       1.48      -0.00      0.00      0.03        9     1008  1.00  0.40 
   27       1.48      -0.00      0.00      0.03        8      999  1.00  0.40 
   28       1.48      -0.00      0.00      0.03       10      973  1.00  0.40 
