gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100     1000  1.00  0.40 
    2       0.00       0.00      0.00      0.00      110     1001  1.00  0.40 
    3       0.01       0.00      0.04      0.00       88      970  1.00  0.40 
    4       0.02       0.00      0.14      0.00       98      995  1.00  0.40 
    5       0.09       0.00      0.42      0.00       84     1008  1.00  0.40 
    6       0.26       0.00      0.73      0.00       86      967  1.00  0.40 
    7       0.52       0.00      1.04      0.00      103     1016  1.00  0.40 
    8       0.79       0.00      1.17      0.01       98     1005  1.00  0.40 
    9       1.02       0.00      1.11      0.01       95      967  1.00  0.40 
   10       1.15       0.01      1.06      0.01       84      996  1.00  0.40 
   11       1.24       0.01      1.15      0.01      108     1037  1.00  0.40 
   12       1.35       0.02      1.17      0.02      100     1004  1.00  0.40 
   13       1.53       0.03      0.93      0.03       96      999  1.00  0.40 
   14       1.59       0.05      0.68      0.04       95     1005  1.00  0.40 
   15       1.59       0.08      0.69      0.06      103      986  1.00  0.40 
   16       1.66       0.11      0.51      0.08      112      988  1.00  0.40 
   17       1.66       0.16      0.65      0.10      103      967  1.00  0.40 
   18       1.71       0.24      0.67      0.14      113      964  1.00  0.40 
   19       1.76       0.36      0.86      0.20       90     1016  1.00  0.40 
   20       1.80       0.50      1.00      0.26       92      990  1.00  0.40 
   21       1.84       0.69      1.22      0.33       93     1030  1.00  0.40 
   22       1.85       0.93      1.33      0.41      109     1046  1.00  0.40 
   23       1.85       1.10      1.35      0.47      100     1026  1.00  0.40 
   24       1.86       1.23      1.39      0.50      103     1013  1.00  0.40 
   25       1.99       1.38      1.72      0.52       95      936  1.00  0.40 
   26       2.00       1.62      1.83      0.56       94      971  1.00  0.40 
   27       2.01       1.74      1.85      0.58      102     1022  1.00  0.40 
   28       2.07       1.79      1.93      0.60      107      962  1.00  0.40 
   29       2.12       1.90      2.03      0.60       95     1041  1.00  0.40 
   30       2.29       1.95      2.32      0.61       97     1018  1.00  0.40 
   31       2.48       1.96      2.49      0.62      104     1010  1.00  0.40 
   32       2.78       2.04      2.76      0.63      100      997  1.00  0.40 
   33       2.91       2.13      2.89      0.64      102     1050  1.00  0.40 
   34       3.12       2.25      3.00      0.63       83      965  1.00  0.40 
   35       3.12       2.38      2.98      0.63       98      988  1.00  0.40 
   36       3.33       2.53      3.18      0.64      110      979  1.00  0.40 
