gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    100000       10  1.00  0.40 
    2      -0.00      -0.12      0.01      0.12    100062        8  1.00  0.40 
    3      -0.00      -0.14      0.02      0.13    99729        7  1.00  0.40 
    4      -0.00      -0.19      0.04      0.18    99935       10  1.00  0.40 
    5       0.00      -0.19      0.05      0.18    100288       10  1.00  0.40 
    6       0.00      -0.16      0.06      0.15    99920        6  1.00  0.40 
    7       0.00      -0.09      0.08      0.09    100325       11  1.00  0.40 
    8       0.00      -0.22      0.09      0.20    99688       13  1.00  0.40 
    9       0.00      -0.10      0.10      0.10    99661       10  1.00  0.40 
   10       0.00      -0.11      0.11      0.10    100010        9  1.00  0.40 
   11      -0.00      -0.10      0.12      0.10    99756       10  1.00  0.40 
   12      -0.00      -0.09      0.13      0.09    100272       11  1.00  0.40 
   13      -0.00      -0.18      0.14      0.17    100159       11  1.00  0.40 
   14      -0.00      -0.41      0.15      0.34    100062        7  1.00  0.40 
   15      -0.00      -0.60      0.17      0.43    100128        8  1.00  0.40 
   16      -0.01      -0.48      0.18      0.38    100411        8  1.00  0.40 
   17      -0.01      -0.53      0.19      0.40    99926       11  1.00  0.40 
   18      -0.00      -0.54      0.20      0.40    99902        9  1.00  0.40 
   19      -0.01      -0.48      0.21      0.38    99852        8  1.00  0.40 
   20      -0.01      -0.64      0.22      0.44    99970        9  1.00  0.40 
   21      -0.00      -0.54      0.23      0.40    99672        9  1.00  0.40 
   22      -0.00      -0.59      0.24      0.43    100176       13  1.00  0.40 
   23      -0.01      -0.48      0.26      0.38    100262       10  1.00  0.40 
   24      -0.01      -0.41      0.26      0.34    100100       14  1.00  0.40 
   25      -0.00      -0.29      0.28      0.26    100013       10  1.00  0.40 
   26      -0.01      -0.21      0.29      0.20    99537        9  1.00  0.40 
   27      -0.01      -0.18      0.30      0.17    99648       11  1.00  0.40 
   28      -0.01       0.00      0.32      0.00    100039       10  1.00  0.40 
   29      -0.00       0.00      0.33      0.00    100393        7  1.00  0.40 
   30      -0.00       0.00      0.34      0.00    100283        9  1.00  0.40 
   31      -0.01       0.00      0.35      0.00    99958       10  1.00  0.40 
   32      -0.01       0.00      0.36      0.00    99793       11  1.00  0.40 
   33      -0.01       0.00      0.37      0.00    100168        7  1.00  0.40 
   34      -0.01       0.00      0.38      0.00    99688       11  1.00  0.40 
   35      -0.00       0.00      0.39      0.00    100045       10  1.00  0.40 
   36      -0.00       0.00      0.40      0.00    100231       16  1.00  0.40 
   37      -0.00       0.00      0.41      0.00    99544        6  1.00  0.40 
   38      -0.00       0.00      0.42      0.00    99765       10  1.00  0.40 
   39      -0.00       0.00      0.44      0.00    99907       10  1.00  0.40 
   40      -0.01       0.00      0.45      0.00    99869       12  1.00  0.40 
   41      -0.00       0.00      0.47      0.00    100231        8  1.00  0.40 
   42      -0.00       0.00      0.48      0.00    99758       12  1.00  0.40 
   43      -0.00       0.00      0.49      0.00    99995       11  1.00  0.40 
   44      -0.00       0.00      0.50      0.00    99995       11  1.00  0.40 
   45      -0.00       0.00      0.51      0.00    100056       12  1.00  0.40 
   46      -0.00       0.00      0.52      0.00    99962        9  1.00  0.40 
   47      -0.00       0.00      0.53      0.00    100115       10  1.00  0.40 
   48      -0.00       0.00      0.54      0.00    100210       10  1.00  0.40 
   49      -0.00       0.00      0.55      0.00    99788       11  1.00  0.40 
   50       0.00       0.00      0.56      0.00    99778       11  1.00  0.40 
