gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000      100  1.00  0.40 
    2      -0.00       0.01      0.01      0.01     9878       94  1.00  0.40 
    3      -0.00       0.01      0.02      0.01     9901       96  1.00  0.40 
    4      -0.00       0.01      0.04      0.01    10050      104  1.00  0.40 
    5      -0.00       0.01      0.05      0.01    10108       83  1.00  0.40 
    6      -0.00       0.01      0.06      0.01    10058      104  1.00  0.40 
    7      -0.00       0.02      0.06      0.02     9928       98  1.00  0.40 
    8      -0.00       0.03      0.07      0.02     9941       88  1.00  0.40 
    9      -0.01       0.03      0.08      0.03     9974      100  1.00  0.40 
   10      -0.01       0.03      0.10      0.03    10020      107  1.00  0.40 
   11      -0.01       0.02      0.11      0.02    10016       94  1.00  0.40 
   12      -0.01       0.01      0.12      0.01    10069       96  1.00  0.40 
   13      -0.01       0.00      0.14      0.00     9886       97  1.00  0.40 
   14      -0.01       0.00      0.14      0.00     9978      100  1.00  0.40 
   15      -0.01       0.00      0.15      0.00     9975       88  1.00  0.40 
   16      -0.01       0.01      0.17      0.01     9950      118  1.00  0.40 
   17      -0.01       0.01      0.18      0.01    10014      100  1.00  0.40 
   18      -0.01       0.03      0.20      0.02    10023       92  1.00  0.40 
   19      -0.01       0.02      0.21      0.02    10021      111  1.00  0.40 
   20      -0.01       0.05      0.21      0.04     9866       77  1.00  0.40 
   21      -0.01       0.05      0.22      0.04    10015       98  1.00  0.40 
   22      -0.01       0.05      0.23      0.04     9954       97  1.00  0.40 
   23      -0.01       0.04      0.25      0.03     9929      110  1.00  0.40 
   24      -0.01       0.04      0.25      0.04     9994       89  1.00  0.40 
   25      -0.01       0.04      0.27      0.04     9982      102  1.00  0.40 
   26      -0.00       0.03      0.28      0.02    10015       93  1.00  0.40 
   27      -0.01       0.01      0.29      0.01     9846      114  1.00  0.40 
   28      -0.01       0.00      0.30      0.00     9909       89  1.00  0.40 
   29      -0.01       0.00      0.31      0.00     9992       92  1.00  0.40 
   30      -0.01       0.00      0.32      0.00     9967       96  1.00  0.40 
   31      -0.01       0.00      0.33      0.00     9938       92  1.00  0.40 
