gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000    100000  1.00  0.40 
    2       0.00      -0.00      0.03      0.00      913    99640  1.00  0.40 
    3       0.02      -0.00      0.12      0.00      798    100288  1.00  0.40 
    4       0.10       0.00      0.56      0.00      501    99816  1.00  0.40 
    5       0.38       0.00      1.67      0.00      397    100098  1.00  0.40 
    6       0.74       0.00      1.90      0.00      645    100264  1.00  0.40 
    7       1.26       0.00      1.81      0.00      997    100160  1.00  0.40 
    8       1.63       0.00      1.73      0.01     1036    99732  1.00  0.40 
    9       1.88       0.00      1.64      0.01     1029    99921  1.00  0.40 
   10       2.14       0.00      1.53      0.01      981    100099  1.00  0.40 
   11       2.29       0.00      1.45      0.01      966    100184  1.00  0.40 
   12       2.36       0.00      1.41      0.01     1009    100223  1.00  0.40 
   13       2.46       0.01      1.36      0.02      996    99919  1.00  0.40 
   14       2.55       0.01      1.34      0.02     1026    99882  1.00  0.40 
   15       2.58       0.02      1.34      0.02     1004    100014  1.00  0.40 
   16       2.63       0.03      1.28      0.03     1022    100257  1.00  0.40 
   17       2.73       0.04      1.18      0.04      949    100369  1.00  0.40 
   18       2.71       0.06      1.20      0.05      990    100053  1.00  0.40 
   19       2.73       0.10      1.15      0.07      992    100423  1.00  0.40 
   20       2.73       0.15      1.14      0.09     1014    99628  1.00  0.40 
   21       2.74       0.24      1.10      0.13      983    100355  1.00  0.40 
   22       2.74       0.36      1.04      0.19     1017    100094  1.00  0.40 
   23       2.73       0.55      1.07      0.27     1010    100156  1.00  0.40 
   24       2.73       0.78      1.07      0.37      986    100188  1.00  0.40 
   25       2.64       1.07      1.20      0.49     1019    99919  1.00  0.40 
   26       2.54       1.36      1.35      0.61      947    100222  1.00  0.40 
   27       2.34       1.63      1.58      0.72      995    99659  1.00  0.40 
   28       1.92       1.86      1.90      0.81     1003    100373  1.00  0.40 
   29       1.45       2.05      2.26      0.88     1029    100151  1.00  0.40 
   30       0.79       2.19      2.56      0.94      990    100014  1.00  0.40 
   31       0.09       2.32      2.91      0.98     1005    99644  1.00  0.40 
   32      -0.84       2.42      3.01      1.02     1034    100040  1.00  0.40 
   33      -1.49       2.51      2.91      1.06      980    100127  1.00  0.40 
   34      -1.99       2.57      2.86      1.08     1037    99997  1.00  0.40 
   35      -2.27       2.61      2.73      1.10     1006    99834  1.00  0.40 
   36      -2.47       2.63      2.67      1.11      940    100094  1.00  0.40 
   37      -2.58       2.65      2.64      1.12     1005    100095  1.00  0.40 
   38      -2.76       2.66      2.57      1.12      997    100076  1.00  0.40 
   39      -2.80       2.67      2.58      1.13     1023    99784  1.00  0.40 
   40      -2.94       2.66      2.51      1.13      950    100004  1.00  0.40 
   41      -2.97       2.64      2.47      1.12     1022    100134  1.00  0.40 
   42      -3.01       2.61      2.42      1.12      976    99717  1.00  0.40 
   43      -3.00       2.58      2.43      1.12      997    100064  1.00  0.40 
   44      -3.01       2.54      2.47      1.11      982    100091  1.00  0.40 
   45      -3.03       2.50      2.50      1.11     1015    99727  1.00  0.40 
   46      -3.02       2.42      2.56      1.11      943    100423  1.00  0.40 
   47      -3.02       2.32      2.57      1.11      977    100009  1.00  0.40 
   48      -3.03       2.19      2.58      1.10      997    99895  1.00  0.40 
   49      -3.01       2.00      2.66      1.10      947    100415  1.00  0.40 
   50      -3.00       1.75      2.70      1.10      962    99805  1.00  0.40 
   51      -3.04       1.42      2.69      1.10     1025    99925  1.00  0.40 
   52      -3.05       1.02      2.67      1.10     1015    100386  1.00  0.40 
   53      -3.04       0.53      2.73      1.09     1011    100209  1.00  0.40 
   54      -3.06       0.00      2.76      1.08      995    100345  1.00  0.40 
   55      -3.14      -0.54      2.75      1.06      982    99802  1.00  0.40 
