gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000    10000  1.00  0.40 
    2      -0.00      -0.00      0.02      0.00     9993    10058  1.00  0.40 
    3      -0.00       0.00      0.03      0.00    10020     9930  1.00  0.40 
    4       0.00      -0.00      0.06      0.00    10030    10047  1.00  0.40 
    5      -0.00       0.00      0.08      0.00     9975    10083  1.00  0.40 
    6       0.00       0.00      0.12      0.00     9972     9848  1.00  0.40 
    7       0.01       0.00      0.17      0.00    10095     9950  1.00  0.40 
    8       0.01       0.00      0.23      0.00    10031    10005  1.00  0.40 
    9       0.02       0.00      0.31      0.00     9979     9920  1.00  0.40 
   10       0.03       0.00      0.42      0.00    10012    10084  1.00  0.40 
   11       0.05       0.00      0.57      0.00    10029    10086  1.00  0.40 
   12       0.07      -0.00      0.75      0.01    10043    10020  1.00  0.40 
   13       0.11      -0.00      0.93      0.01    10026     9953  1.00  0.40 
   14       0.14      -0.00      1.15      0.01    10055    10125  1.00  0.40 
   15       0.17       0.00      1.35      0.01     9935     9954  1.00  0.40 
   16       0.22       0.00      1.56      0.01     9943    10038  1.00  0.40 
   17       0.26      -0.00      1.74      0.01     9910    10037  1.00  0.40 
   18       0.29       0.00      1.89      0.01    10036     9826  1.00  0.40 
   19       0.31       0.00      1.99      0.01     9926     9941  1.00  0.40 
   20       0.34       0.00      2.06      0.01     9891     9963  1.00  0.40 
   21       0.36       0.00      2.12      0.01     9939    10067  1.00  0.40 
   22       0.37       0.00      2.16      0.01     9923     9928  1.00  0.40 
   23       0.43       0.00      2.19      0.02     9939     9906  1.00  0.40 
   24       0.44       0.01      2.22      0.02     9974    10035  1.00  0.40 
   25       0.44       0.01      2.24      0.02    10068    10165  1.00  0.40 
   26       0.44       0.01      2.26      0.02    10020     9917  1.00  0.40 
   27       0.49       0.01      2.28      0.03    10041    10031  1.00  0.40 
   28       0.46       0.02      2.29      0.03     9861    10008  1.00  0.40 
   29       0.44       0.02      2.30      0.04     9981    10086  1.00  0.40 
   30       0.43       0.02      2.30      0.05     9963     9923  1.00  0.40 
   31       0.46       0.03      2.31      0.06     9924     9865  1.00  0.40 
   32       0.43       0.04      2.34      0.07     9923    10042  1.00  0.40 
   33       0.41       0.06      2.36      0.08    10002     9891  1.00  0.40 
   34       0.41       0.07      2.36      0.10     9982     9997  1.00  0.40 
   35       0.42       0.09      2.37      0.12    10047     9936  1.00  0.40 
   36       0.40       0.12      2.38      0.13     9969    10136  1.00  0.40 
   37       0.39       0.15      2.39      0.16     9957     9967  1.00  0.40 
   38       0.37       0.19      2.40      0.19    10033     9945  1.00  0.40 
   39       0.31       0.23      2.42      0.23    10014    10035  1.00  0.40 
   40       0.29       0.29      2.45      0.26     9824     9979  1.00  0.40 
   41       0.29       0.36      2.46      0.31     9937    10070  1.00  0.40 
   42       0.25       0.45      2.47      0.36    10098     9897  1.00  0.40 
   43       0.20       0.56      2.50      0.42     9919     9981  1.00  0.40 
   44       0.15       0.67      2.51      0.48     9986    10014  1.00  0.40 
   45       0.08       0.76      2.52      0.53     9982    10037  1.00  0.40 
   46      -0.01       0.85      2.53      0.57     9978     9964  1.00  0.40 
   47      -0.16       0.91      2.54      0.61     9965     9936  1.00  0.40 
   48      -0.33       0.97      2.55      0.65     9939    10035  1.00  0.40 
   49      -0.47       1.01      2.55      0.68    10087     9967  1.00  0.40 
