gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000    10000  1.00  0.40 
    2       0.02       0.00      0.03      0.00     1004     9942  1.00  0.40 
    3       0.05      -0.00      0.10      0.00      975    10020  1.00  0.40 
    4       0.16       0.00      0.29      0.00      924    10029  1.00  0.40 
    5       0.47       0.00      0.75      0.00      894    10061  1.00  0.40 
    6       1.09       0.00      1.49      0.00      936    10037  1.00  0.40 
    7       1.59       0.00      1.82      0.00      997    10041  1.00  0.40 
    8       1.85       0.00      1.85      0.01     1024    10064  1.00  0.40 
    9       1.97       0.00      1.85      0.01     1045    10032  1.00  0.40 
   10       2.05       0.01      1.81      0.01      995     9925  1.00  0.40 
   11       2.17       0.01      1.79      0.01      969    10051  1.00  0.40 
   12       2.20       0.01      1.77      0.01      974     9985  1.00  0.40 
   13       2.29       0.02      1.72      0.02     1017    10021  1.00  0.40 
   14       2.35       0.03      1.70      0.03      998     9950  1.00  0.40 
   15       2.39       0.05      1.68      0.04      970     9926  1.00  0.40 
   16       2.42       0.07      1.69      0.05      992    10029  1.00  0.40 
   17       2.43       0.12      1.66      0.08      999     9970  1.00  0.40 
   18       2.48       0.19      1.62      0.11     1029    10048  1.00  0.40 
   19       2.49       0.28      1.63      0.16     1031     9929  1.00  0.40 
   20       2.47       0.41      1.62      0.22     1038     9996  1.00  0.40 
   21       2.45       0.57      1.57      0.30     1026     9897  1.00  0.40 
   22       2.45       0.79      1.57      0.40      998    10017  1.00  0.40 
   23       2.50       1.03      1.52      0.51     1045     9942  1.00  0.40 
   24       2.41       1.27      1.54      0.61      982     9985  1.00  0.40 
   25       2.32       1.51      1.59      0.70      963    10127  1.00  0.40 
   26       2.12       1.74      1.66      0.78     1018    10084  1.00  0.40 
   27       1.78       1.91      1.71      0.84      973     9990  1.00  0.40 
   28       1.20       2.06      1.81      0.89     1009     9959  1.00  0.40 
   29       0.58       2.18      1.86      0.94      997     9933  1.00  0.40 
   30      -0.09       2.27      1.85      0.97      991    10002  1.00  0.40 
   31      -0.73       2.34      1.80      1.00      979    10070  1.00  0.40 
   32      -1.27       2.38      1.66      1.01      993     9875  1.00  0.40 
   33      -1.56       2.40      1.59      1.02     1033     9930  1.00  0.40 
   34      -1.87       2.42      1.41      1.03      941     9975  1.00  0.40 
   35      -2.07       2.40      1.30      1.02      995    10193  1.00  0.40 
   36      -2.14       2.40      1.28      1.02     1006     9986  1.00  0.40 
   37      -2.23       2.38      1.23      1.01      967     9977  1.00  0.40 
   38      -2.26       2.37      1.24      1.01      961    10103  1.00  0.40 
   39      -2.34       2.36      1.22      1.01     1020    10122  1.00  0.40 
   40      -2.33       2.34      1.23      1.01      983     9903  1.00  0.40 
   41      -2.35       2.30      1.22      1.00     1009     9981  1.00  0.40 
   42      -2.36       2.25      1.22      0.99      995     9935  1.00  0.40 
