gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    100000       10  1.00  0.40 
    2       0.00       0.00      0.01      0.00    100296        9  1.00  0.40 
    3       0.00       0.00      0.03      0.00    99996       12  1.00  0.40 
    4      -0.00       0.00      0.04      0.00    99890       10  1.00  0.40 
    5      -0.00       0.00      0.05      0.00    99960       10  1.00  0.40 
    6      -0.00       0.00      0.06      0.00    99282       11  1.00  0.40 
    7      -0.00       0.00      0.07      0.00    100101        8  1.00  0.40 
    8      -0.00       0.00      0.08      0.00    99893        7  1.00  0.40 
    9      -0.00       0.00      0.09      0.00    100340        8  1.00  0.40 
   10      -0.00       0.00      0.10      0.00    100134        9  1.00  0.40 
   11      -0.00       0.00      0.12      0.00    99920       10  1.00  0.40 
   12      -0.00       0.00      0.13      0.00    100002       10  1.00  0.40 
   13      -0.00       0.00      0.14      0.00    100174        7  1.00  0.40 
   14      -0.00       0.00      0.15      0.00    99891       12  1.00  0.40 
   15      -0.00       0.00      0.16      0.00    100005        6  1.00  0.40 
   16      -0.00       0.00      0.18      0.00    100291        8  1.00  0.40 
   17       0.00       0.00      0.19      0.00    99801        8  1.00  0.40 
   18      -0.00       0.00      0.20      0.00    100179        9  1.00  0.40 
   19      -0.00       0.00      0.21      0.00    100138        8  1.00  0.40 
   20      -0.00       0.00      0.22      0.00    100237       11  1.00  0.40 
   21       0.00       0.00      0.23      0.00    100028        9  1.00  0.40 
   22      -0.00       0.00      0.25      0.00    100468        9  1.00  0.40 
   23       0.00       0.00      0.26      0.00    100626       13  1.00  0.40 
   24       0.00       0.00      0.27      0.00    99970        8  1.00  0.40 
   25       0.00       0.00      0.28      0.00    99951       10  1.00  0.40 
   26       0.00       0.00      0.30      0.00    99692        9  1.00  0.40 
   27       0.00       0.00      0.31      0.00    100030        8  1.00  0.40 
   28       0.00       0.00      0.32      0.00    99942       10  1.00  0.40 
   29       0.00       0.00      0.33      0.00    100374       12  1.00  0.40 
   30       0.00       0.00      0.35      0.00    99684       12  1.00  0.40 
   31       0.00       0.00      0.36      0.00    100210        6  1.00  0.40 
   32       0.00       0.00      0.37      0.00    99773       12  1.00  0.40 
   33       0.00       0.00      0.38      0.00    100003        9  1.00  0.40 
   34       0.00       0.00      0.39      0.00    100246       11  1.00  0.40 
   35       0.00       0.00      0.41      0.00    100397       12  1.00  0.40 
   36       0.01       0.00      0.42      0.00    100266        8  1.00  0.40 
   37       0.00       0.00      0.43      0.00    99755       10  1.00  0.40 
   38       0.00       0.00      0.45      0.00    100133       12  1.00  0.40 
   39       0.00       0.00      0.46      0.00    100047       11  1.00  0.40 
   40       0.00       0.00      0.47      0.00    99713       12  1.00  0.40 
   41       0.00       0.00      0.48      0.00    99989        6  1.00  0.40 
   42       0.00       0.00      0.49      0.00    100018        8  1.00  0.40 
   43       0.00       0.00      0.50      0.00    99862        8  1.00  0.40 
   44       0.01       0.00      0.51      0.00    99675        8  1.00  0.40 
   45       0.00       0.00      0.52      0.00    99013       11  1.00  0.40 
   46       0.01       0.00      0.53      0.00    99837        5  1.00  0.40 
   47       0.01       0.00      0.54      0.00    99777        9  1.00  0.40 
   48       0.01       0.00      0.55      0.00    99892       12  1.00  0.40 
