gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10       10  1.00  0.40 
    2       0.00       0.00      0.00      0.00       10        7  1.00  0.40 
    3       0.00       0.00      0.00      0.00       12        9  1.00  0.40 
    4       0.00       0.00      0.00      0.00        9       12  1.00  0.40 
    5       0.00       0.00      0.00      0.00        9        9  1.00  0.40 
    6       0.00       0.00      0.00      0.00       12        9  1.00  0.40 
    7       0.00       0.00      0.00      0.00       13        9  1.00  0.40 
    8       0.00       0.00      0.00      0.00        2        9  1.00  0.40 
    9       0.00       0.00      0.00      0.00        6        8  1.00  0.40 
   10       0.00       0.00      0.00      0.00       11        9  1.00  0.40 
   11       0.00       0.00      0.00      0.00       11        8  1.00  0.40 
   12       0.00       0.00      0.00      0.00       10       12  1.00  0.40 
   13       0.00       0.00      0.00      0.00        9        9  1.00  0.40 
   14       0.00       0.00      0.00      0.00        7        9  1.00  0.40 
   15       0.00       0.00      0.00      0.00       11       11  1.00  0.40 
   16       0.00       0.00      0.00      0.00        9       10  1.00  0.40 
   17       0.00       0.00      0.00      0.00        6        9  1.00  0.40 
   18       0.00       0.00      0.00      0.00       11       11  1.00  0.40 
   19       0.00       0.00      0.00      0.00        9        2  1.00  0.40 
   20       0.00       0.00      0.00      0.00        9        4  1.00  0.40 
   21      -0.18       0.00      0.22      0.00        8        8  1.00  0.40 
   22      -0.48       0.00      0.44      0.00        9        9  1.00  0.40 
   23      -0.71       0.00      0.66      0.00       11        7  1.00  0.40 
   24      -0.41       0.00      0.80      0.00       10       12  1.00  0.40 
   25      -1.23       0.00      0.24      0.00        7       12  1.00  0.40 
   26      -1.32       0.00      0.14      0.00       13        9  1.00  0.40 
   27      -1.43       0.00      0.00      0.00        8        7  1.00  0.40 
   28      -1.43       0.00      0.00      0.00        8       10  1.00  0.40 
   29      -1.43       0.00      0.00      0.00       13       12  1.00  0.40 
   30      -1.43       0.00      0.00      0.00        5       10  1.00  0.40 
   31      -1.43       0.00      0.00      0.00        9       12  1.00  0.40 
   32      -1.43       0.00      0.00      0.00        7       10  1.00  0.40 
   33      -1.43       0.00      0.00      0.00       12        8  1.00  0.40 
   34      -1.43       0.00      0.00      0.00        7        9  1.00  0.40 
   35      -1.43       0.00      0.00      0.00        7        7  1.00  0.40 
   36      -1.43       0.00      0.00      0.00       10       12  1.00  0.40 
   37      -1.43       0.00      0.00      0.00        8        9  1.00  0.40 
   38      -1.43       0.00      0.00      0.00       12       11  1.00  0.40 
   39      -1.43       0.00      0.00      0.00        8        8  1.00  0.40 
   40      -1.43       0.00      0.00      0.00       10       12  1.00  0.40 
   41      -1.43       0.00      0.00      0.00       12        8  1.00  0.40 
   42      -1.43       0.00      0.00      0.00       11        9  1.00  0.40 
   43      -1.43       0.00      0.00      0.00        8        8  1.00  0.40 
   44      -1.43       0.00      0.00      0.00       12        8  1.00  0.40 
   45      -1.43       0.00      0.00      0.00        8       12  1.00  0.40 
   46      -1.43       0.00      0.00      0.00        9       12  1.00  0.40 
   47      -1.43       0.00      0.00      0.00        8        7  1.00  0.40 
   48      -1.43       0.00      0.00      0.00       11        9  1.00  0.40 
   49      -1.43       0.00      0.00      0.00       10       14  1.00  0.40 
