gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000    100000  1.00  0.40 
    2      -0.01      -0.00      0.04      0.00      894    100174  1.00  0.40 
    3      -0.02       0.00      0.20      0.00      662    100213  1.00  0.40 
    4      -0.08      -0.00      0.97      0.00      429    100260  1.00  0.40 
    5      -0.17      -0.00      1.84      0.00      567    99992  1.00  0.40 
    6       0.00      -0.00      1.95      0.00      922    100043  1.00  0.40 
    7       0.30      -0.00      1.91      0.00     1003    99875  1.00  0.40 
    8       0.51      -0.00      1.87      0.01     1002    99981  1.00  0.40 
    9       0.72      -0.00      1.85      0.01     1024    99800  1.00  0.40 
   10       0.87       0.00      1.86      0.01      993    99907  1.00  0.40 
   11       0.97       0.00      1.88      0.01     1040    99995  1.00  0.40 
   12       1.03       0.00      1.94      0.01     1012    99620  1.00  0.40 
   13       1.09       0.00      1.93      0.01     1011    99960  1.00  0.40 
   14       1.15       0.01      1.94      0.02      992    99943  1.00  0.40 
   15       1.19       0.01      1.98      0.02      977    100078  1.00  0.40 
   16       1.25       0.01      2.06      0.02      970    100144  1.00  0.40 
   17       1.30       0.02      2.10      0.03      991    100570  1.00  0.40 
   18       1.32       0.03      2.18      0.04     1013    99840  1.00  0.40 
   19       1.36       0.04      2.26      0.04      987    99989  1.00  0.40 
   20       1.49       0.06      2.32      0.06      992    100216  1.00  0.40 
   21       1.46       0.09      2.38      0.08      980    100090  1.00  0.40 
   22       1.45       0.13      2.43      0.10     1002    100244  1.00  0.40 
   23       1.54       0.18      2.48      0.13     1043    100023  1.00  0.40 
   24       1.56       0.24      2.49      0.17     1017    99595  1.00  0.40 
   25       1.51       0.33      2.55      0.22     1042    99906  1.00  0.40 
   26       1.44       0.45      2.58      0.29     1006    100149  1.00  0.40 
   27       1.32       0.58      2.64      0.36     1013    99750  1.00  0.40 
   28       1.13       0.73      2.66      0.45     1000    99628  1.00  0.40 
   29       0.87       0.87      2.68      0.53     1013    100020  1.00  0.40 
   30       0.57       1.01      2.68      0.60      988    100376  1.00  0.40 
   31       0.09       1.14      2.57      0.68      991    99662  1.00  0.40 
   32      -0.51       1.24      2.30      0.73      997    99787  1.00  0.40 
   33      -0.88       1.31      2.11      0.77     1063    100124  1.00  0.40 
   34      -1.24       1.35      1.87      0.79     1014    100001  1.00  0.40 
   35      -1.49       1.36      1.68      0.80      980    100100  1.00  0.40 
   36      -1.73       1.36      1.46      0.80     1013    100294  1.00  0.40 
   37      -1.78       1.34      1.47      0.80     1033    100046  1.00  0.40 
   38      -1.87       1.31      1.46      0.80      997    99942  1.00  0.40 
   39      -1.99       1.27      1.40      0.79     1021    99654  1.00  0.40 
   40      -2.12       1.22      1.34      0.78      991    99628  1.00  0.40 
   41      -2.17       1.15      1.36      0.78     1020    100328  1.00  0.40 
   42      -2.19       1.07      1.39      0.77     1006    100042  1.00  0.40 
