// Initial random seed:
5036338481054

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10    10000  1.00  0.40 
    2       0.00      -0.00      0.00      0.00       12     9907  1.00  0.40 
    3       0.00      -0.00      0.00      0.00        9     9909  1.00  0.40 
    4       0.00      -0.00      0.00      0.00        8     9879  1.00  0.40 
    5       0.00       0.00      0.00      0.00        9    10065  1.00  0.40 
    6       0.00       0.00      0.00      0.00        6    10016  1.00  0.40 
    7       0.00      -0.00      0.00      0.00       10     9860  1.00  0.40 
    8       0.00      -0.00      0.00      0.00       12     9984  1.00  0.40 
    9       0.00      -0.00      0.00      0.01       12    10100  1.00  0.40 
   10       0.00       0.00      0.00      0.01       12    10014  1.00  0.40 
   11       0.00       0.00      0.00      0.01       10     9989  1.00  0.40 
   12      -0.61       0.00      0.50      0.01        2     9990  1.00  0.40 
   13      -1.22      -0.00      0.00      0.01        3    10101  1.00  0.40 
   14      -1.22      -0.00      0.00      0.01        9    10018  1.00  0.40 
   15      -1.22      -0.00      0.00      0.01       10    10068  1.00  0.40 
   16      -1.22      -0.00      0.00      0.01        5     9914  1.00  0.40 
   17      -1.22      -0.01      0.00      0.01       10    10059  1.00  0.40 
   18      -1.22      -0.01      0.00      0.02        3     9977  1.00  0.40 
   19      -1.22      -0.01      0.00      0.02        9     9978  1.00  0.40 
   20      -1.22      -0.02      0.00      0.03       11     9923  1.00  0.40 
   21      -1.22      -0.03      0.00      0.03       11     9988  1.00  0.40 
   22      -1.22      -0.03      0.00      0.04       10    10108  1.00  0.40 
   23      -1.22      -0.04      0.00      0.06        9    10053  1.00  0.40 
   24      -1.22      -0.06      0.00      0.07       14    10099  1.00  0.40 
   25      -1.22      -0.07      0.00      0.09        6     9970  1.00  0.40 
   26      -1.22      -0.09      0.00      0.11       10     9925  1.00  0.40 
   27      -1.22      -0.12      0.00      0.14       13    10052  1.00  0.40 
   28      -1.22      -0.15      0.00      0.17        5    10050  1.00  0.40 
   29      -1.22      -0.18      0.00      0.21       10     9897  1.00  0.40 
   30      -1.22      -0.22      0.00      0.25        8     9979  1.00  0.40 
   31      -1.22      -0.27      0.00      0.30       11     9929  1.00  0.40 
   32      -1.22      -0.33      0.00      0.37       13     9946  1.00  0.40 
   33      -1.22      -0.40      0.00      0.44       11    10137  1.00  0.40 
   34      -1.22      -0.48      0.00      0.51        7     9963  1.00  0.40 
   35      -1.22      -0.54      0.00      0.57       11    10014  1.00  0.40 
   36      -1.19      -0.61      0.13      0.64       14    10154  1.00  0.40 
   37      -1.18      -0.67      0.20      0.70        9    10081  1.00  0.40 
   38      -1.22      -0.72      0.00      0.75        8     9804  1.00  0.40 
   39      -1.22      -0.77      0.00      0.81       10     9970  1.00  0.40 
   40      -1.22      -0.82      0.00      0.86       11    10059  1.00  0.40 
   41      -1.22      -0.87      0.12      0.91       15    10011  1.00  0.40 
   42      -1.22      -0.90      0.00      0.94        8    10039  1.00  0.40 
   43      -1.22      -0.95      0.00      0.99        9     9990  1.00  0.40 
   44      -1.22      -0.98      0.00      1.02       11    10157  1.00  0.40 
   45      -1.22      -1.01      0.00      1.06       11    10045  1.00  0.40 
   46      -1.22      -1.03      0.00      1.08       14    10126  1.00  0.40 
   47      -1.22      -1.05      0.00      1.10       11    10008  1.00  0.40 
   48      -1.22      -1.08      0.00      1.13       11    10006  1.00  0.40 
   49      -1.07      -1.10      0.24      1.15        7    10021  1.00  0.40 
   50      -0.90      -1.11      0.42      1.16       10    10055  1.00  0.40 
   51      -0.50      -1.09      0.44      1.15        6    10028  1.00  0.40 
   52      -0.25      -1.03      0.18      1.11       10    10071  1.00  0.40 
   53      -0.14      -0.94      0.00      1.03       10    10130  1.00  0.40 
   54      -0.14      -0.85      0.00      0.95       10     9944  1.00  0.40 
   55      -0.14      -0.76      0.00      0.86       10     9864  1.00  0.40 
   56      -0.14      -0.68      0.00      0.79        9     9978  1.00  0.40 
   57      -0.14      -0.61      0.00      0.72       12    10181  1.00  0.40 
   58      -0.14      -0.55      0.00      0.66        9     9918  1.00  0.40 
   59      -0.14      -0.48      0.00      0.59        9     9992  1.00  0.40 
   60      -0.14      -0.43      0.00      0.54        7    10060  1.00  0.40 
   61      -0.14      -0.38      0.00      0.49        7     9940  1.00  0.40 
   62      -0.14      -0.35      0.00      0.45       10    10170  1.00  0.40 
   63      -0.11      -0.31      0.20      0.41        9     9964  1.00  0.40 
   64      -0.10      -0.28      0.24      0.37        7    10003  1.00  0.40 
   65      -0.06      -0.25      0.38      0.34        8    10019  1.00  0.40 
   66       0.06      -0.21      0.64      0.30       12     9979  1.00  0.40 
   67       0.30      -0.19      0.94      0.27        9    10092  1.00  0.40 
   68       0.52      -0.15      0.86      0.23       11    10010  1.00  0.40 
   69       0.69      -0.12      0.44      0.20        8    10052  1.00  0.40 
   70       0.71      -0.09      0.28      0.17       13    10043  1.00  0.40 
   71       0.72      -0.07      0.25      0.14       15     9957  1.00  0.40 
   72       0.90      -0.05      0.18      0.12       10    10074  1.00  0.40 
