// Initial random seed:
4665057797074

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    100000      100  1.00  0.40 
    2      -0.00       0.00      0.01      0.00    99903       98  1.00  0.40 
    3      -0.00       0.00      0.02      0.01    100117      103  1.00  0.40 
    4       0.00       0.00      0.04      0.01    100027       92  1.00  0.40 
    5      -0.00       0.01      0.05      0.02    99893      100  1.00  0.40 
    6       0.00       0.01      0.06      0.04    100037      103  1.00  0.40 
    7       0.00       0.02      0.07      0.06    99663       95  1.00  0.40 
    8       0.00       0.03      0.08      0.08    99545       89  1.00  0.40 
    9       0.00       0.02      0.10      0.07    99945      102  1.00  0.40 
   10       0.00       0.01      0.11      0.04    100132      105  1.00  0.40 
   11       0.00       0.01      0.12      0.03    100006      101  1.00  0.40 
   12       0.00      -0.01      0.13      0.02    99907      104  1.00  0.40 
   13       0.00       0.00      0.15      0.00    100287      102  1.00  0.40 
   14       0.00       0.00      0.16      0.00    100114      104  1.00  0.40 
   15       0.00       0.00      0.17      0.00    99982      105  1.00  0.40 
   16      -0.00       0.00      0.18      0.01    99916       97  1.00  0.40 
   17      -0.00       0.01      0.20      0.02    99406       88  1.00  0.40 
   18      -0.00       0.01      0.21      0.03    100182       94  1.00  0.40 
   19      -0.00       0.01      0.22      0.04    99850       93  1.00  0.40 
   20      -0.00       0.01      0.23      0.02    100382      101  1.00  0.40 
   21      -0.00       0.01      0.24      0.03    99773      109  1.00  0.40 
   22      -0.00       0.01      0.25      0.03    99913      102  1.00  0.40 
   23      -0.00       0.01      0.27      0.03    100083      104  1.00  0.40 
   24      -0.00       0.01      0.28      0.02    99936      100  1.00  0.40 
   25      -0.00       0.01      0.29      0.04    99863       92  1.00  0.40 
   26       0.00       0.01      0.30      0.02    100399      101  1.00  0.40 
   27      -0.00       0.01      0.31      0.02    99649       97  1.00  0.40 
   28      -0.00       0.01      0.33      0.04    100048      116  1.00  0.40 
   29      -0.00       0.01      0.34      0.03    100002      114  1.00  0.40 
   30      -0.00       0.01      0.36      0.02    99808      104  1.00  0.40 
   31      -0.00       0.01      0.37      0.02    100552       98  1.00  0.40 
   32      -0.00       0.02      0.39      0.01    99505      106  1.00  0.40 
   33      -0.00       0.00      0.40      0.00    99984      100  1.00  0.40 
   34      -0.00       0.00      0.41      0.00    100271       96  1.00  0.40 
   35      -0.00       0.00      0.42      0.00    99999       99  1.00  0.40 
   36      -0.01       0.00      0.43      0.00    99919       91  1.00  0.40 
   37      -0.00       0.00      0.44      0.00    99980      110  1.00  0.40 
   38      -0.00       0.00      0.45      0.01    99873       93  1.00  0.40 
   39      -0.01       0.01      0.47      0.03    99929      108  1.00  0.40 
   40      -0.00       0.01      0.48      0.02    100429      100  1.00  0.40 
   41      -0.00       0.01      0.49      0.03    99335       96  1.00  0.40 
   42      -0.00       0.01      0.50      0.03    100101      103  1.00  0.40 
   43      -0.00       0.01      0.51      0.02    100383      104  1.00  0.40 
   44      -0.00       0.00      0.53      0.01    99765      103  1.00  0.40 
   45       0.00       0.00      0.54      0.00    99860       93  1.00  0.40 
   46       0.00       0.00      0.55      0.00    100416      110  1.00  0.40 
   47       0.00       0.00      0.56      0.00    99720      100  1.00  0.40 
   48       0.00       0.00      0.58      0.00    100318      114  1.00  0.40 
   49       0.00       0.00      0.59      0.00    100026       93  1.00  0.40 
   50       0.00       0.00      0.60      0.00    100087      110  1.00  0.40 
   51      -0.00       0.00      0.61      0.00    99986       83  1.00  0.40 
   52      -0.00      -0.00      0.62      0.01    100093       95  1.00  0.40 
   53      -0.00      -0.00      0.64      0.02    100295       90  1.00  0.40 
   54      -0.00      -0.00      0.66      0.02    100065      101  1.00  0.40 
   55       0.00      -0.00      0.67      0.02    100334      101  1.00  0.40 
   56       0.00      -0.01      0.69      0.03    100032      114  1.00  0.40 
   57      -0.00      -0.01      0.70      0.03    100340      100  1.00  0.40 
   58      -0.00      -0.00      0.71      0.02    100120      109  1.00  0.40 
   59      -0.00      -0.01      0.72      0.03    99683      108  1.00  0.40 
   60      -0.00      -0.00      0.74      0.02    99801      106  1.00  0.40 
   61      -0.00      -0.00      0.75      0.02    100305       98  1.00  0.40 
   62      -0.00      -0.00      0.76      0.01    99830       97  1.00  0.40 
   63      -0.00      -0.00      0.77      0.01    100128       96  1.00  0.40 
   64       0.00      -0.00      0.78      0.02    100166      105  1.00  0.40 
   65      -0.00      -0.00      0.79      0.02    99959       98  1.00  0.40 
   66      -0.00      -0.00      0.80      0.01    99694      104  1.00  0.40 
   67      -0.00      -0.00      0.81      0.01    99961       97  1.00  0.40 
   68      -0.00      -0.00      0.82      0.02    99837       98  1.00  0.40 
   69      -0.00      -0.00      0.84      0.02    100211      109  1.00  0.40 
   70      -0.00      -0.01      0.86      0.03    100037      107  1.00  0.40 
   71      -0.00      -0.01      0.87      0.03    100073      110  1.00  0.40 
   72      -0.01      -0.01      0.88      0.04    99940      102  1.00  0.40 
   73      -0.00      -0.00      0.89      0.02    99855       92  1.00  0.40 
   74       0.00      -0.01      0.91      0.03    99596       87  1.00  0.40 
   75      -0.00      -0.00      0.92      0.02    100609      105  1.00  0.40 
   76      -0.00      -0.00      0.94      0.02    100131      105  1.00  0.40 
   77       0.00      -0.00      0.95      0.01    100154      100  1.00  0.40 
   78       0.00      -0.00      0.96      0.01    100122      100  1.00  0.40 
   79       0.00      -0.00      0.97      0.01    100024       93  1.00  0.40 
   80       0.00      -0.01      0.98      0.03    100681       94  1.00  0.40 
   81       0.01      -0.01      1.00      0.03    100288      100  1.00  0.40 
   82       0.00      -0.01      1.01      0.03    99776       94  1.00  0.40 
   83       0.00      -0.00      1.02      0.02    99855       99  1.00  0.40 
   84       0.00       0.00      1.03      0.00    99708      103  1.00  0.40 
   85       0.01       0.00      1.04      0.00    100215      100  1.00  0.40 
   86       0.00       0.00      1.06      0.00    100225      105  1.00  0.40 
   87       0.00       0.00      1.07      0.00    99730       99  1.00  0.40 
   88       0.01       0.00      1.09      0.00    99745       87  1.00  0.40 
   89       0.00       0.00      1.09      0.00    99638      109  1.00  0.40 
   90       0.00       0.00      1.10      0.00    100423      101  1.00  0.40 
   91       0.01       0.00      1.11      0.01    99972      113  1.00  0.40 
   92       0.01       0.00      1.13      0.00    100293      103  1.00  0.40 
   93       0.01       0.00      1.14      0.00    99922      105  1.00  0.40 
