// Initial random seed:
5010128481419

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00      100    10000  1.00  0.40 
    2       0.02       0.00      0.02      0.00       83     9975  1.00  0.40 
    3       0.14      -0.00      0.34      0.00       45     9949  1.00  0.40 
    4       0.65      -0.00      1.28      0.00       28     9971  1.00  0.40 
    5       1.02       0.00      1.33      0.00       54    10100  1.00  0.40 
    6       1.15       0.00      1.22      0.00       98    10009  1.00  0.40 
    7       1.20       0.00      1.17      0.01      103    10004  1.00  0.40 
    8       1.37       0.00      1.05      0.01      110     9964  1.00  0.40 
    9       1.39       0.00      0.95      0.01      101     9983  1.00  0.40 
   10       1.41       0.01      0.88      0.01       98     9885  1.00  0.40 
   11       1.45       0.01      0.80      0.02       95    10028  1.00  0.40 
   12       1.49       0.01      0.79      0.02       94     9888  1.00  0.40 
   13       1.64       0.02      0.55      0.03       92    10011  1.00  0.40 
   14       1.70       0.03      0.62      0.03       98    10007  1.00  0.40 
   15       1.71       0.03      0.76      0.04      107    10028  1.00  0.40 
   16       1.76       0.04      0.82      0.05      103     9987  1.00  0.40 
   17       1.87       0.06      0.94      0.07       83    10062  1.00  0.40 
   18       1.97       0.08      0.91      0.08      102    10021  1.00  0.40 
   19       2.01       0.10      0.85      0.11      107     9959  1.00  0.40 
   20       2.07       0.14      0.80      0.13       96     9936  1.00  0.40 
   21       2.23       0.17      0.85      0.17      109     9961  1.00  0.40 
   22       2.31       0.23      0.78      0.21      102    10048  1.00  0.40 
   23       2.34       0.30      0.84      0.27       95    10009  1.00  0.40 
   24       2.49       0.38      0.76      0.33      105    10036  1.00  0.40 
   25       2.64       0.48      0.73      0.40       99     9955  1.00  0.40 
   26       2.80       0.61      0.62      0.48      108     9971  1.00  0.40 
   27       2.93       0.76      0.43      0.57       96     9979  1.00  0.40 
   28       3.00       0.96      0.36      0.68      104     9892  1.00  0.40 
   29       2.98       1.19      0.39      0.78      103    10010  1.00  0.40 
   30       3.03       1.45      0.25      0.89      101    10018  1.00  0.40 
   31       3.14       1.73      0.28      0.99      102    10018  1.00  0.40 
   32       3.21       1.97      0.32      1.07      110     9952  1.00  0.40 
   33       3.26       2.19      0.45      1.14       96    10026  1.00  0.40 
   34       3.40       2.41      0.51      1.21      106     9999  1.00  0.40 
   35       3.64       2.58      0.70      1.25      107    10018  1.00  0.40 
   36       3.83       2.72      0.73      1.29       91    10113  1.00  0.40 
   37       4.08       2.89      0.76      1.31      105     9845  1.00  0.40 
   38       4.24       3.08      0.73      1.32       95    10004  1.00  0.40 
   39       4.44       3.28      0.49      1.34      100     9991  1.00  0.40 
   40       4.52       3.51      0.45      1.33       94     9972  1.00  0.40 
   41       4.59       3.73      0.52      1.30       98     9971  1.00  0.40 
   42       4.73       3.92      0.67      1.24      100    10086  1.00  0.40 
   43       4.87       4.09      0.87      1.18       98     9900  1.00  0.40 
   44       4.99       4.27      1.01      1.09      100    10014  1.00  0.40 
   45       5.14       4.41      0.88      1.00      109     9960  1.00  0.40 
   46       5.00       4.53      1.03      0.90       94     9989  1.00  0.40 
   47       5.05       4.62      0.98      0.82      113     9921  1.00  0.40 
   48       4.95       4.70      0.99      0.75       98    10083  1.00  0.40 
   49       4.74       4.78      1.16      0.67       98    10002  1.00  0.40 
   50       4.56       4.81      1.30      0.65      111     9972  1.00  0.40 
   51       4.29       4.81      1.38      0.66       99    10141  1.00  0.40 
   52       4.27       4.76      1.43      0.69      116     9947  1.00  0.40 
   53       4.37       4.71      1.56      0.75      106     9907  1.00  0.40 
   54       4.45       4.64      1.56      0.82      103     9903  1.00  0.40 
   55       4.67       4.58      1.62      0.88       99     9949  1.00  0.40 
   56       4.64       4.51      1.60      0.94       97    10052  1.00  0.40 
   57       4.74       4.44      1.61      1.00      102     9894  1.00  0.40 
   58       5.16       4.37      1.66      1.07       82    10019  1.00  0.40 
   59       5.42       4.32      1.61      1.11      114    10148  1.00  0.40 
   60       5.80       4.30      1.42      1.12       97    10039  1.00  0.40 
   61       6.01       4.30      1.21      1.12      113    10070  1.00  0.40 
   62       6.31       4.34      0.85      1.10       99     9975  1.00  0.40 
   63       6.36       4.40      0.85      1.06       88    10031  1.00  0.40 
   64       6.42       4.47      0.78      1.02      110    10050  1.00  0.40 
   65       6.43       4.56      0.80      0.97       94     9979  1.00  0.40 
   66       6.18       4.66      1.14      0.93       97    10073  1.00  0.40 
   67       6.40       4.76      0.84      0.91      114     9899  1.00  0.40 
   68       6.47       4.90      0.70      0.87       94     9974  1.00  0.40 
   69       6.47       5.06      0.77      0.85       99     9845  1.00  0.40 
   70       6.57       5.21      0.73      0.85       85    10047  1.00  0.40 
   71       6.60       5.41      0.87      0.85       90    10030  1.00  0.40 
   72       6.58       5.60      1.18      0.86      109    10080  1.00  0.40 
   73       6.39       5.77      1.64      0.88       92    10085  1.00  0.40 
   74       6.30       5.94      2.06      0.91       92     9910  1.00  0.40 
   75       5.88       6.07      2.58      0.95       98     9990  1.00  0.40 
   76       5.69       6.17      2.75      0.98      101    10094  1.00  0.40 
   77       5.30       6.27      2.96      1.02      100     9853  1.00  0.40 
   78       4.90       6.35      3.03      1.07       96     9984  1.00  0.40 
   79       4.72       6.37      2.99      1.11      106     9997  1.00  0.40 
   80       4.33       6.41      2.80      1.16       98     9990  1.00  0.40 
   81       3.85       6.40      2.55      1.19       84    10157  1.00  0.40 
   82       3.72       6.34      2.35      1.24      101     9935  1.00  0.40 
   83       3.49       6.25      2.10      1.29       97     9925  1.00  0.40 
   84       3.28       6.12      1.98      1.32      102     9931  1.00  0.40 
   85       3.16       5.94      1.85      1.36      102    10066  1.00  0.40 
   86       3.12       5.70      1.81      1.40      117     9970  1.00  0.40 
   87       3.03       5.43      1.66      1.45       97    10089  1.00  0.40 
   88       3.01       5.09      1.69      1.50      112     9997  1.00  0.40 
   89       2.74       4.73      1.38      1.53       87     9938  1.00  0.40 
   90       2.77       4.33      1.36      1.55      106    10069  1.00  0.40 
   91       2.77       4.00      1.45      1.55       96    10007  1.00  0.40 
   92       2.81       3.69      1.57      1.54      101    10010  1.00  0.40 
   93       3.11       3.41      1.85      1.54       94     9971  1.00  0.40 
   94       3.96       3.20      2.56      1.54      111     9967  1.00  0.40 
   95       4.70       3.07      2.91      1.54      111     9956  1.00  0.40 
   96       5.99       2.97      2.93      1.53      100    10121  1.00  0.40 
   97       6.78       2.90      2.49      1.52      106     9890  1.00  0.40 
   98       7.67       2.85      1.51      1.54       99    10033  1.00  0.40 
   99       8.07       2.83      0.96      1.55       90     9955  1.00  0.40 
  100       8.46       2.86      0.40      1.55       93     9917  1.00  0.40 
  101       8.58       2.89      0.17      1.55       92    10077  1.00  0.40 
  102       8.63       2.94      0.08      1.56       96    10016  1.00  0.40 
  103       8.62       2.99      0.14      1.57      109    10020  1.00  0.40 
  104       8.60       3.06      0.11      1.58      124     9826  1.00  0.40 
  105       8.57       3.15      0.20      1.60       97    10065  1.00  0.40 
  106       8.52       3.27      0.28      1.62      108     9903  1.00  0.40 
  107       8.47       3.42      0.40      1.64      104    10054  1.00  0.40 
  108       8.46       3.60      0.39      1.66      111     9957  1.00  0.40 
  109       8.43       3.84      0.45      1.70      120    10090  1.00  0.40 
  110       8.43       4.14      0.44      1.72       95    10042  1.00  0.40 
  111       8.43       4.50      0.44      1.75       98    10042  1.00  0.40 
  112       8.41       4.92      0.47      1.75       94    10007  1.00  0.40 
  113       8.42       5.39      0.45      1.77       91    10030  1.00  0.40 
  114       8.46       5.92      0.41      1.77      105    10023  1.00  0.40 
  115       8.46       6.44      0.38      1.75      117    10054  1.00  0.40 
  116       8.39       6.93      0.48      1.72       93    10000  1.00  0.40 
  117       8.38       7.34      0.50      1.69       99     9935  1.00  0.40 
  118       8.35       7.69      0.53      1.65       95     9992  1.00  0.40 
  119       8.26       7.93      0.72      1.63       91     9983  1.00  0.40 
  120       8.03       8.10      1.00      1.62       92     9956  1.00  0.40 
  121       7.61       8.17      1.07      1.62      105    10064  1.00  0.40 
  122       7.31       8.16      0.94      1.61      109    10064  1.00  0.40 
  123       7.16       8.11      0.77      1.60      111     9931  1.00  0.40 
  124       7.00       8.03      0.45      1.59       90    10051  1.00  0.40 
  125       7.03       7.91      0.45      1.57       98    10034  1.00  0.40 
  126       7.18       7.76      0.66      1.54       94    10075  1.00  0.40 
  127       7.50       7.63      1.04      1.51       95     9911  1.00  0.40 
  128       7.87       7.53      1.33      1.47       98    10011  1.00  0.40 
  129       8.49       7.44      1.55      1.44      105     9961  1.00  0.40 
