// Initial random seed:
4867363511914

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10      100  1.00  0.40 
    2       0.00       0.00      0.00      0.00       14       97  1.00  0.40 
    3       0.00       0.00      0.00      0.00       15      106  1.00  0.40 
    4       0.00       0.00      0.00      0.00       10      105  1.00  0.40 
    5       0.00       0.00      0.00      0.00        7      107  1.00  0.40 
    6       0.00       0.00      0.00      0.00       10       96  1.00  0.40 
    7       0.00       0.00      0.00      0.00       10      106  1.00  0.40 
    8       0.00       0.00      0.00      0.00       14       95  1.00  0.40 
    9       0.00       0.01      0.00      0.01        8      101  1.00  0.40 
   10       0.00       0.01      0.00      0.01       13      102  1.00  0.40 
   11       0.00       0.00      0.00      0.00       11      105  1.00  0.40 
   12       0.00       0.00      0.00      0.00        7      105  1.00  0.40 
   13       0.00       0.00      0.00      0.00        7       86  1.00  0.40 
   14       0.00       0.00      0.00      0.00       10       87  1.00  0.40 
   15      -0.12       0.00      0.20      0.00        9      104  1.00  0.40 
   16      -0.28       0.00      0.38      0.00       12       91  1.00  0.40 
   17      -0.56       0.00      0.50      0.00       10      104  1.00  0.40 
   18      -0.61       0.00      0.50      0.00       11       93  1.00  0.40 
   19      -1.11       0.00      0.00      0.00        6      103  1.00  0.40 
   20      -1.11       0.00      0.00      0.00        9      102  1.00  0.40 
   21      -1.11       0.00      0.00      0.00       10       89  1.00  0.40 
   22      -1.11       0.00      0.00      0.00       13       99  1.00  0.40 
   23      -1.11       0.00      0.00      0.01       13      112  1.00  0.40 
   24      -1.11       0.00      0.00      0.01       12       89  1.00  0.40 
   25      -1.11       0.00      0.00      0.00        9      100  1.00  0.40 
   26      -1.11       0.00      0.00      0.00       11       90  1.00  0.40 
   27      -1.11       0.00      0.00      0.00       14      101  1.00  0.40 
   28      -1.11       0.00      0.00      0.00        6       83  1.00  0.40 
   29      -1.11      -0.01      0.00      0.01       12       92  1.00  0.40 
   30      -1.11      -0.03      0.00      0.02       11       89  1.00  0.40 
   31      -1.11      -0.07      0.00      0.05       11      103  1.00  0.40 
   32      -1.11      -0.05      0.00      0.03       11       89  1.00  0.40 
   33      -1.11      -0.04      0.00      0.03       13       94  1.00  0.40 
   34      -1.11      -0.02      0.00      0.02        8      111  1.00  0.40 
   35      -1.11      -0.06      0.00      0.04        8       98  1.00  0.40 
   36      -1.11      -0.07      0.00      0.05       11       98  1.00  0.40 
   37      -1.11      -0.06      0.00      0.05       13      106  1.00  0.40 
   38      -1.11      -0.06      0.00      0.04        5       93  1.00  0.40 
   39      -1.11      -0.07      0.00      0.05       13       99  1.00  0.40 
   40      -1.11      -0.10      0.00      0.07        7      108  1.00  0.40 
   41      -1.11      -0.14      0.00      0.11        9       91  1.00  0.40 
   42      -1.11      -0.17      0.00      0.13       10       93  1.00  0.40 
   43      -1.11      -0.14      0.00      0.12       13      104  1.00  0.40 
   44      -1.11      -0.20      0.00      0.15        3       89  1.00  0.40 
   45      -1.11      -0.23      0.00      0.17        8       89  1.00  0.40 
   46      -1.11      -0.29      0.00      0.20       10       90  1.00  0.40 
   47      -1.11      -0.36      0.00      0.24       10       94  1.00  0.40 
   48      -1.11      -0.43      0.00      0.29        9      105  1.00  0.40 
   49      -1.11      -0.40      0.00      0.28        9      110  1.00  0.40 
   50      -1.11      -0.42      0.00      0.29       13      117  1.00  0.40 
   51      -1.11      -0.44      0.00      0.30        8      100  1.00  0.40 
   52      -1.11      -0.48      0.00      0.33       12       93  1.00  0.40 
   53      -1.19      -0.49      0.22      0.33        8       92  1.00  0.40 
   54      -1.27      -0.50      0.44      0.35        8       93  1.00  0.40 
   55      -1.30      -0.55      0.52      0.37       13       95  1.00  0.40 
   56      -1.39      -0.74      0.69      0.44       11       99  1.00  0.40 
   57      -1.46      -0.76      0.82      0.44        7      100  1.00  0.40 
   58      -1.52      -0.85      0.89      0.47        3       94  1.00  0.40 
   59      -1.52      -0.94      0.89      0.53        9       96  1.00  0.40 
   60      -1.73      -1.03      0.94      0.55        8       97  1.00  0.40 
   61      -1.73      -1.13      0.95      0.59       13      102  1.00  0.40 
   62      -1.73      -1.31      0.99      0.63       11       93  1.00  0.40 
   63      -1.73      -1.36      0.96      0.68       10       98  1.00  0.40 
   64      -1.71      -1.38      0.89      0.73       12      101  1.00  0.40 
   65      -1.71      -1.54      0.94      0.75        8      103  1.00  0.40 
   66      -1.71      -1.60      0.94      0.82        8      117  1.00  0.40 
   67      -1.73      -1.62      0.98      0.79        7       98  1.00  0.40 
   68      -1.74      -1.69      0.79      0.78       11      102  1.00  0.40 
   69      -1.73      -1.78      0.95      0.82       13       88  1.00  0.40 
   70      -1.71      -1.78      1.19      0.82       12      103  1.00  0.40 
   71      -1.66      -1.74      0.97      0.79        8      100  1.00  0.40 
   72      -1.69      -1.69      0.76      0.77       11      108  1.00  0.40 
   73      -1.70      -1.61      0.71      0.76       12      105  1.00  0.40 
   74      -1.66      -1.69      0.73      0.83       14       86  1.00  0.40 
   75      -1.64      -1.69      0.83      0.90       12       99  1.00  0.40 
   76      -1.44      -1.79      1.19      1.00        9       99  1.00  0.40 
   77      -1.45      -1.78      1.38      0.95       12      104  1.00  0.40 
   78      -1.44      -1.68      1.35      0.95       16       93  1.00  0.40 
   79      -1.34      -1.51      1.24      0.96       12      108  1.00  0.40 
   80      -1.40      -1.60      1.17      0.94       14       92  1.00  0.40 
   81      -1.20      -1.57      1.33      0.91        9      106  1.00  0.40 
   82      -1.18      -1.39      1.83      0.88        9       93  1.00  0.40 
   83      -0.81      -1.44      1.53      0.86        9       99  1.00  0.40 
   84      -0.72      -1.34      1.49      0.88       13      113  1.00  0.40 
   85      -0.62      -1.28      1.28      0.89       10       99  1.00  0.40 
   86      -0.55      -1.26      0.98      0.90       14       95  1.00  0.40 
   87      -0.50      -1.13      0.79      0.83        9       98  1.00  0.40 
   88      -0.69      -0.95      1.50      0.77       12       89  1.00  0.40 
   89      -1.30      -0.80      1.63      0.70        7      102  1.00  0.40 
   90      -1.28      -0.86      1.68      0.73       10       99  1.00  0.40 
   91      -1.30      -1.06      1.63      0.83        7       92  1.00  0.40 
   92      -1.41      -1.07      1.28      0.84       10       96  1.00  0.40 
   93      -1.41      -1.09      1.28      0.84       10       99  1.00  0.40 
   94      -1.35      -1.09      1.50      0.81        8       99  1.00  0.40 
   95      -1.41      -1.09      1.28      0.81       15       99  1.00  0.40 
   96      -1.55      -1.10      0.72      0.80       10       94  1.00  0.40 
   97      -1.57      -0.95      0.61      0.76       12      103  1.00  0.40 
   98      -1.68      -0.98      0.00      0.77       15       96  1.00  0.40 
   99      -1.68      -0.95      0.00      0.76       14      101  1.00  0.40 
  100      -1.68      -1.09      0.00      0.84       12       97  1.00  0.40 
  101      -1.68      -1.20      0.00      0.87       12       93  1.00  0.40 
  102      -1.68      -1.31      0.00      0.90       14      105  1.00  0.40 
  103      -1.68      -1.39      0.00      0.92        8      100  1.00  0.40 
  104      -1.68      -1.38      0.00      0.92        9       98  1.00  0.40 
  105      -1.68      -1.46      0.00      0.92       11       99  1.00  0.40 
  106      -1.68      -1.52      0.00      0.95        8      102  1.00  0.40 
  107      -1.68      -1.48      0.00      0.94       12      108  1.00  0.40 
  108      -1.68      -1.59      0.00      0.96       14      103  1.00  0.40 
  109      -1.68      -1.59      0.00      0.97       13       96  1.00  0.40 
  110      -1.68      -1.71      0.00      0.96       13      123  1.00  0.40 
  111      -1.68      -1.66      0.00      0.96       10       93  1.00  0.40 
  112      -1.68      -1.64      0.00      0.98       13       97  1.00  0.40 
  113      -1.68      -1.58      0.00      0.98       10       98  1.00  0.40 
  114      -1.68      -1.58      0.00      0.98       10      102  1.00  0.40 
  115      -1.68      -1.57      0.00      0.97        9      108  1.00  0.40 
  116      -1.68      -1.48      0.00      0.95        9       84  1.00  0.40 
  117      -1.68      -1.52      0.00      0.96       12      102  1.00  0.40 
  118      -1.55      -1.61      0.22      0.98        8      105  1.00  0.40 
  119      -1.61      -1.57      0.12      0.97       16       95  1.00  0.40 
  120      -1.45      -1.52      0.35      0.97        9      105  1.00  0.40 
  121      -1.47      -1.50      0.32      0.97       10       85  1.00  0.40 
  122      -1.42      -1.41      0.38      0.95        8      104  1.00  0.40 
