// Initial random seed:
5041998482888

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10    100000  1.00  0.40 
    2       0.00       0.00      0.00      0.00       12    100192  1.00  0.40 
    3      -1.50       0.00      0.00      0.00        1    100058  1.00  0.40 
    4      -1.50      -0.00      0.00      0.00        3    99930  1.00  0.40 
    5      -1.50      -0.00      0.00      0.00        9    99858  1.00  0.40 
    6      -1.50      -0.00      0.00      0.01       10    100019  1.00  0.40 
    7      -1.50      -0.00      0.00      0.01       10    100053  1.00  0.40 
    8      -1.50      -0.01      0.00      0.01        9    99891  1.00  0.40 
    9      -1.50      -0.01      0.00      0.01        8    99825  1.00  0.40 
   10      -1.50      -0.02      0.00      0.02        9    100272  1.00  0.40 
   11      -1.50      -0.02      0.00      0.03       10    99989  1.00  0.40 
   12      -1.50      -0.03      0.00      0.03       12    99873  1.00  0.40 
   13      -1.50      -0.05      0.00      0.05       13    100060  1.00  0.40 
   14      -1.50      -0.07      0.00      0.07       13    99832  1.00  0.40 
   15      -1.50      -0.10      0.00      0.09        9    99938  1.00  0.40 
   16      -1.50      -0.15      0.00      0.12       12    100042  1.00  0.40 
   17      -1.50      -0.20      0.00      0.17        8    100014  1.00  0.40 
   18      -1.50      -0.28      0.00      0.22       10    99873  1.00  0.40 
   19      -1.50      -0.37      0.00      0.29       11    100401  1.00  0.40 
   20      -1.50      -0.47      0.00      0.37        9    100307  1.00  0.40 
   21      -1.50      -0.58      0.00      0.46       10    100016  1.00  0.40 
   22      -1.50      -0.70      0.00      0.54        8    100014  1.00  0.40 
   23      -1.50      -0.82      0.00      0.63       10    100407  1.00  0.40 
   24      -1.50      -0.93      0.00      0.71       17    99846  1.00  0.40 
   25      -1.50      -1.02      0.00      0.79       13    100234  1.00  0.40 
   26      -1.50      -1.10      0.00      0.85       12    100099  1.00  0.40 
   27      -1.50      -1.17      0.00      0.90       11    100236  1.00  0.40 
   28      -1.50      -1.23      0.00      0.94       13    100138  1.00  0.40 
   29      -1.70      -1.28      0.24      0.99        7    99548  1.00  0.40 
   30      -2.02      -1.34      0.47      1.03        8    99680  1.00  0.40 
   31      -2.30      -1.43      0.69      1.10        9    100276  1.00  0.40 
   32      -2.30      -1.54      0.61      1.18       16    99934  1.00  0.40 
   33      -2.37      -1.65      0.64      1.26       12    99918  1.00  0.40 
   34      -2.61      -1.76      0.32      1.34        5    100016  1.00  0.40 
   35      -2.58      -1.91      0.35      1.43        9    100367  1.00  0.40 
   36      -2.57      -2.04      0.36      1.52       13    99931  1.00  0.40 
   37      -2.37      -2.15      0.47      1.60        8    100356  1.00  0.40 
   38      -2.13      -2.21      0.50      1.64       11    100065  1.00  0.40 
   39      -1.72      -2.23      0.54      1.66       14    100043  1.00  0.40 
   40      -1.52      -2.20      0.43      1.65       12    99820  1.00  0.40 
   41      -1.04      -2.16      0.59      1.63        8    100335  1.00  0.40 
   42      -0.39      -2.10      0.84      1.61        9    99953  1.00  0.40 
   43       0.46      -2.10      0.46      1.61       11    100063  1.00  0.40 
   44       1.06      -2.06      0.00      1.59        5    100102  1.00  0.40 
   45       1.06      -2.00      0.00      1.54        8    100161  1.00  0.40 
   46       1.06      -1.91      0.00      1.49        9    99904  1.00  0.40 
   47       0.96      -1.81      0.18      1.42       10    100140  1.00  0.40 
   48       1.06      -1.68      0.00      1.33       11    100045  1.00  0.40 
   49       1.06      -1.54      0.00      1.24       11    100122  1.00  0.40 
   50       1.06      -1.39      0.00      1.14        6    100126  1.00  0.40 
   51       1.05      -1.22      0.12      1.02       15    99648  1.00  0.40 
   52       1.06      -1.04      0.00      0.90       11    100205  1.00  0.40 
   53       1.06      -0.86      0.00      0.78        2    100070  1.00  0.40 
   54       1.06      -0.68      0.00      0.67        6    100277  1.00  0.40 
   55       1.06      -0.51      0.00      0.57       10    100002  1.00  0.40 
   56       1.06      -0.36      0.00      0.49       12    100088  1.00  0.40 
   57       1.06      -0.22      0.00      0.43        8    100228  1.00  0.40 
   58       1.06      -0.11      0.00      0.39       10    100258  1.00  0.40 
   59       1.06      -0.02      0.00      0.37        9    100038  1.00  0.40 
   60       1.06       0.07      0.00      0.37       13    99776  1.00  0.40 
   61       1.06       0.13      0.00      0.38       10    99776  1.00  0.40 
   62       1.06       0.20      0.00      0.40       15    99826  1.00  0.40 
   63       1.06       0.26      0.00      0.43       13    100174  1.00  0.40 
   64       1.06       0.31      0.00      0.47       15    99565  1.00  0.40 
   65       1.06       0.36      0.00      0.52       10    100285  1.00  0.40 
   66       1.06       0.41      0.00      0.57       11    100232  1.00  0.40 
   67       1.06       0.47      0.00      0.63       10    100100  1.00  0.40 
   68       1.06       0.51      0.00      0.68       14    100162  1.00  0.40 
   69       1.06       0.55      0.00      0.73       10    99994  1.00  0.40 
   70       1.06       0.59      0.00      0.79        7    100096  1.00  0.40 
   71       1.06       0.63      0.00      0.84       12    100151  1.00  0.40 
   72       1.06       0.67      0.00      0.89       11    100098  1.00  0.40 
   73       1.06       0.70      0.00      0.94        5    99992  1.00  0.40 
   74       1.06       0.73      0.00      0.99       14    99808  1.00  0.40 
   75       1.06       0.77      0.00      1.04        8    100218  1.00  0.40 
   76       1.06       0.79      0.00      1.08       12    99983  1.00  0.40 
   77       1.06       0.82      0.00      1.12       14    99994  1.00  0.40 
   78       1.06       0.84      0.00      1.15        6    100408  1.00  0.40 
   79       1.06       0.86      0.00      1.19        9    99742  1.00  0.40 
   80       1.06       0.87      0.00      1.22       10    100254  1.00  0.40 
   81       1.06       0.89      0.00      1.24        8    99697  1.00  0.40 
