// Initial random seed:
2152139022405

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000       10  1.00  0.40 
    2      -0.00       0.00      0.02      0.00    10079        7  1.00  0.40 
    3      -0.00       0.00      0.03      0.00     9973       13  1.00  0.40 
    4      -0.00       0.00      0.04      0.00     9969       12  1.00  0.40 
    5      -0.00       0.00      0.05      0.00     9960       10  1.00  0.40 
    6      -0.00       0.00      0.06      0.00     9953       10  1.00  0.40 
    7      -0.00       0.00      0.08      0.00     9974       13  1.00  0.40 
    8      -0.00       0.00      0.08      0.00     9870       11  1.00  0.40 
    9      -0.00       0.00      0.09      0.00     9942       11  1.00  0.40 
   10      -0.00       0.00      0.10      0.00    10083       11  1.00  0.40 
   11       0.00       0.00      0.11      0.00     9941        8  1.00  0.40 
   12      -0.00       0.00      0.12      0.00    10042        9  1.00  0.40 
   13      -0.00       0.00      0.13      0.00    10010       11  1.00  0.40 
   14      -0.01       0.00      0.14      0.00     9998       12  1.00  0.40 
   15      -0.01       0.00      0.15      0.00    10114       13  1.00  0.40 
   16      -0.00       0.00      0.16      0.00     9961       15  1.00  0.40 
   17      -0.01       0.00      0.17      0.00    10130       11  1.00  0.40 
   18      -0.00       0.00      0.19      0.00     9912       10  1.00  0.40 
   19      -0.00       0.00      0.21      0.00     9888       13  1.00  0.40 
   20      -0.01       0.00      0.24      0.00    10004       12  1.00  0.40 
   21      -0.00       0.00      0.26      0.00     9912       13  1.00  0.40 
   22      -0.00       0.00      0.28      0.00     9895        9  1.00  0.40 
   23      -0.00       0.00      0.29      0.00     9908       11  1.00  0.40 
   24      -0.00       0.00      0.31      0.00    10053       13  1.00  0.40 
   25       0.00       0.00      0.31      0.00    10034       13  1.00  0.40 
   26       0.01       0.00      0.32      0.00    10022       12  1.00  0.40 
   27       0.01       0.00      0.34      0.00    10013       11  1.00  0.40 
   28       0.00       0.00      0.35      0.00     9995       10  1.00  0.40 
   29       0.00       0.00      0.36      0.00    10065        8  1.00  0.40 
   30       0.01       0.00      0.37      0.00    10161        9  1.00  0.40 
   31       0.01       0.00      0.39      0.00    10052        9  1.00  0.40 
   32       0.01       0.00      0.40      0.00    10034       11  1.00  0.40 
   33       0.00       0.00      0.41      0.00    10072        8  1.00  0.40 
   34       0.00       0.00      0.42      0.00    10026       11  1.00  0.40 
   35       0.01       0.00      0.43      0.00     9959       10  1.00  0.40 
   36       0.00       0.00      0.45      0.00    10121       10  1.00  0.40 
   37      -0.00       0.00      0.45      0.00     9831        5  1.00  0.40 
   38      -0.00       0.00      0.43      0.00    10000        9  1.00  0.40 
   39      -0.00       0.00      0.43      0.00    10117       15  1.00  0.40 
   40      -0.00       0.00      0.45      0.00     9906        9  1.00  0.40 
   41      -0.01       0.00      0.46      0.00     9928        7  1.00  0.40 
   42      -0.01       0.00      0.48      0.00     9884       12  1.00  0.40 
   43      -0.01       0.00      0.50      0.00    10047        7  1.00  0.40 
   44      -0.01       0.00      0.51      0.00    10102        9  1.00  0.40 
   45      -0.01       0.00      0.52      0.00     9918        7  1.00  0.40 
   46      -0.01       0.00      0.52      0.00    10045       12  1.00  0.40 
   47      -0.01       0.00      0.52      0.00     9943        9  1.00  0.40 
   48      -0.01       0.00      0.53      0.00    10011       11  1.00  0.40 
   49      -0.01       0.02      0.55      0.08     9992       12  1.00  0.40 
   50      -0.01       0.00      0.56      0.00    10106       11  1.00  0.40 
   51      -0.01       0.00      0.58      0.00    10130       13  1.00  0.40 
   52      -0.01       0.00      0.59      0.00     9998       11  1.00  0.40 
