// Initial random seed:
5037818481671

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10    10000  1.00  0.40 
    2       0.00      -0.00      0.00      0.00       13    10028  1.00  0.40 
    3       0.00      -0.00      0.00      0.00       12    10076  1.00  0.40 
    4      -0.21      -0.00      0.44      0.00        3    10079  1.00  0.40 
    5      -0.47      -0.00      0.38      0.00        4     9969  1.00  0.40 
    6      -0.62      -0.00      0.00      0.00        9     9981  1.00  0.40 
    7      -0.62      -0.00      0.00      0.00       12     9988  1.00  0.40 
    8      -0.62      -0.00      0.00      0.01        9    10002  1.00  0.40 
    9      -0.62      -0.00      0.00      0.01       11     9919  1.00  0.40 
   10      -0.62      -0.00      0.00      0.01        6    10003  1.00  0.40 
   11      -0.62      -0.00      0.00      0.01       17     9872  1.00  0.40 
   12      -0.62      -0.00      0.00      0.01        9    10000  1.00  0.40 
   13      -0.62      -0.00      0.00      0.01       10     9933  1.00  0.40 
   14      -0.62      -0.00      0.00      0.01        8     9976  1.00  0.40 
   15      -0.62      -0.01      0.00      0.01       13    10118  1.00  0.40 
   16      -0.62      -0.01      0.00      0.01        8    10046  1.00  0.40 
   17      -0.62      -0.01      0.00      0.01       12    10058  1.00  0.40 
   18      -0.62      -0.01      0.00      0.01       11    10057  1.00  0.40 
   19      -0.62      -0.01      0.00      0.01       12    10186  1.00  0.40 
   20      -0.62      -0.01      0.00      0.02        9     9887  1.00  0.40 
   21      -0.62      -0.01      0.00      0.02        7     9967  1.00  0.40 
   22      -0.62      -0.01      0.00      0.02       11    10115  1.00  0.40 
   23      -0.62      -0.01      0.00      0.02        7    10003  1.00  0.40 
   24      -0.62      -0.01      0.00      0.02        9    10004  1.00  0.40 
   25      -0.62      -0.01      0.00      0.02       13     9967  1.00  0.40 
   26      -0.62      -0.01      0.00      0.03        5     9984  1.00  0.40 
   27      -0.62      -0.01      0.00      0.03        8     9957  1.00  0.40 
   28      -0.62      -0.02      0.00      0.03       11    10027  1.00  0.40 
   29      -0.62      -0.02      0.00      0.03        5     9882  1.00  0.40 
   30      -0.62      -0.02      0.00      0.04        8     9944  1.00  0.40 
   31      -0.62      -0.02      0.00      0.04       10     9992  1.00  0.40 
   32      -0.62      -0.02      0.00      0.05       10     9970  1.00  0.40 
   33      -0.62      -0.02      0.00      0.05        8     9996  1.00  0.40 
   34      -0.62      -0.03      0.00      0.05       11     9959  1.00  0.40 
   35      -0.63      -0.02      0.15      0.05       12     9976  1.00  0.40 
   36      -0.64      -0.03      0.32      0.05        5     9895  1.00  0.40 
   37      -0.64      -0.03      0.40      0.06       11     9948  1.00  0.40 
   38      -0.73      -0.03      0.54      0.06        9     9821  1.00  0.40 
   39      -1.16      -0.03      0.96      0.07        5     9998  1.00  0.40 
   40      -1.21      -0.03      0.89      0.07       12     9969  1.00  0.40 
   41      -1.48      -0.04      0.59      0.09        9     9925  1.00  0.40 
   42      -1.47      -0.05      0.00      0.10        7    10022  1.00  0.40 
   43      -1.47      -0.06      0.00      0.12       12     9961  1.00  0.40 
   44      -1.47      -0.08      0.00      0.15       11     9965  1.00  0.40 
   45      -1.47      -0.10      0.00      0.18        9     9943  1.00  0.40 
   46      -1.47      -0.12      0.00      0.22        4    10056  1.00  0.40 
   47      -1.47      -0.15      0.00      0.26        9    10058  1.00  0.40 
   48      -1.47      -0.19      0.00      0.32       10    10060  1.00  0.40 
   49      -1.47      -0.24      0.00      0.38        6    10167  1.00  0.40 
   50      -1.47      -0.29      0.00      0.44       11     9909  1.00  0.40 
   51      -1.47      -0.35      0.00      0.52        5     9990  1.00  0.40 
   52      -1.47      -0.41      0.00      0.60        9     9992  1.00  0.40 
   53      -1.47      -0.47      0.00      0.68        7    10055  1.00  0.40 
   54      -1.47      -0.54      0.00      0.77       13     9976  1.00  0.40 
   55      -1.47      -0.61      0.00      0.84       10    10069  1.00  0.40 
   56      -1.47      -0.69      0.00      0.93       12     9915  1.00  0.40 
   57      -1.47      -0.76      0.00      1.01        8    10102  1.00  0.40 
   58      -1.53      -0.84      0.17      1.10       11     9979  1.00  0.40 
   59      -1.63      -0.90      0.38      1.16       12    10141  1.00  0.40 
   60      -1.70      -0.97      0.47      1.23        8     9963  1.00  0.40 
   61      -1.72      -1.03      0.48      1.30       10    10032  1.00  0.40 
   62      -1.82      -1.10      0.49      1.36        9     9940  1.00  0.40 
   63      -2.17      -1.17      0.65      1.42        7    10050  1.00  0.40 
   64      -2.33      -1.25      0.64      1.49       10    10088  1.00  0.40 
   65      -2.48      -1.33      0.89      1.56        9    10071  1.00  0.40 
   66      -2.73      -1.41      0.99      1.61       11     9913  1.00  0.40 
   67      -2.93      -1.48      0.82      1.66       14     9996  1.00  0.40 
   68      -3.04      -1.56      0.64      1.70        5     9923  1.00  0.40 
   69      -3.27      -1.64      0.00      1.74        8     9915  1.00  0.40 
   70      -3.27      -1.73      0.00      1.77       10     9920  1.00  0.40 
   71      -3.27      -1.82      0.00      1.81       10    10143  1.00  0.40 
   72      -3.12      -1.91      0.17      1.83       11    10036  1.00  0.40 
   73      -3.27      -1.99      0.00      1.85       15     9980  1.00  0.40 
   74      -3.27      -2.08      0.00      1.87        9    10018  1.00  0.40 
   75      -3.27      -2.17      0.00      1.89        9     9983  1.00  0.40 
   76      -3.27      -2.27      0.00      1.91       13    10142  1.00  0.40 
   77      -3.27      -2.36      0.00      1.93        8    10051  1.00  0.40 
   78      -3.35      -2.44      0.20      1.93        9    10001  1.00  0.40 
   79      -3.34      -2.52      0.18      1.94       10    10106  1.00  0.40 
   80      -3.41      -2.59      0.32      1.94       10    10091  1.00  0.40 
   81      -3.62      -2.66      0.50      1.95        6    10026  1.00  0.40 
   82      -3.76      -2.73      0.42      1.95       10    10017  1.00  0.40 
   83      -3.85      -2.81      0.28      1.96       12     9887  1.00  0.40 
   84      -3.96      -2.89      0.00      1.96       10     9919  1.00  0.40 
   85      -3.96      -2.96      0.00      1.96        7    10048  1.00  0.40 
   86      -3.96      -3.04      0.00      1.97        9     9984  1.00  0.40 
   87      -3.96      -3.11      0.00      1.98       11    10030  1.00  0.40 
   88      -3.96      -3.17      0.00      1.99       11     9863  1.00  0.40 
   89      -3.96      -3.22      0.00      2.00       13    10050  1.00  0.40 
   90      -3.96      -3.26      0.00      2.02       12    10162  1.00  0.40 
   91      -4.06      -3.30      0.14      2.03       13    10111  1.00  0.40 
   92      -4.60      -3.33      0.60      2.04       10     9975  1.00  0.40 
   93      -5.25      -3.37      1.06      2.07       11    10037  1.00  0.40 
   94      -5.67      -3.41      1.21      2.11       15     9954  1.00  0.40 
   95      -5.68      -3.46      1.26      2.16       12    10026  1.00  0.40 
   96      -6.07      -3.49      1.23      2.19        9    10024  1.00  0.40 
   97      -6.14      -3.53      1.22      2.23        7    10008  1.00  0.40 
   98      -6.07      -3.58      1.23      2.28        9    10049  1.00  0.40 
   99      -6.34      -3.64      0.78      2.34       10     9950  1.00  0.40 
  100      -6.23      -3.70      1.06      2.39       10    10016  1.00  0.40 
  101      -6.42      -3.78      0.38      2.47       16     9868  1.00  0.40 
  102      -6.37      -3.85      0.24      2.53        7    10034  1.00  0.40 
  103      -6.35      -3.95      0.18      2.61       10    10009  1.00  0.40 
  104      -6.36      -4.08      0.22      2.70        8     9999  1.00  0.40 
  105      -6.36      -4.24      0.20      2.79        9     9965  1.00  0.40 
  106      -6.42      -4.43      0.38      2.90        8    10020  1.00  0.40 
  107      -6.45      -4.62      0.44      2.98        9    10015  1.00  0.40 
  108      -6.42      -4.84      0.38      3.04        4    10048  1.00  0.40 
  109      -6.43      -5.08      0.40      3.08       11    10085  1.00  0.40 
  110      -6.48      -5.28      0.48      3.11       10     9930  1.00  0.40 
  111      -6.47      -5.50      0.47      3.10        8    10131  1.00  0.40 
  112      -6.44      -5.69      0.43      3.08       13    10012  1.00  0.40 
  113      -6.45      -5.83      0.44      3.04        9    10097  1.00  0.40 
  114      -6.44      -5.97      0.42      2.99       10     9955  1.00  0.40 
  115      -6.57      -6.08      0.50      2.95       10     9971  1.00  0.40 
  116      -7.03      -6.17      0.69      2.90        8     9874  1.00  0.40 
  117      -7.83      -6.25      0.24      2.82        7    10033  1.00  0.40 
  118      -7.95      -6.35      0.13      2.69       14    10027  1.00  0.40 
  119      -8.08      -6.46      0.00      2.53        8    10028  1.00  0.40 
  120      -8.08      -6.57      0.00      2.35        9    10030  1.00  0.40 
  121      -8.08      -6.68      0.00      2.18       11    10005  1.00  0.40 
  122      -8.08      -6.78      0.00      2.06       10     9840  1.00  0.40 
  123      -8.08      -6.86      0.00      1.99        6     9917  1.00  0.40 
  124      -8.08      -6.93      0.00      1.92       10    10060  1.00  0.40 
  125      -8.08      -7.01      0.00      1.88        6     9931  1.00  0.40 
  126      -8.08      -7.08      0.00      1.90       12    10030  1.00  0.40 
  127      -8.08      -7.13      0.00      1.93       11     9996  1.00  0.40 
  128      -8.08      -7.19      0.00      1.99        9     9926  1.00  0.40 
  129      -8.08      -7.25      0.00      2.04        8    10016  1.00  0.40 
  130      -8.08      -7.31      0.00      2.14        7    10052  1.00  0.40 
  131      -8.08      -7.37      0.00      2.23        9     9974  1.00  0.40 
  132      -8.08      -7.42      0.00      2.33        6    10119  1.00  0.40 
  133      -8.08      -7.46      0.00      2.42        8    10102  1.00  0.40 
  134      -8.08      -7.52      0.00      2.55        7    10011  1.00  0.40 
  135      -7.88      -7.56      0.36      2.65       10    10046  1.00  0.40 
  136      -7.80      -7.61      0.49      2.76        7     9970  1.00  0.40 
  137      -7.17      -7.63      0.90      2.80        7    10133  1.00  0.40 
  138      -6.36      -7.64      0.56      2.81       11    10034  1.00  0.40 
  139      -5.86      -7.60      0.15      2.73       12    10010  1.00  0.40 
  140      -5.66      -7.54      0.00      2.61        9     9984  1.00  0.40 
  141      -5.66      -7.46      0.00      2.44        6     9927  1.00  0.40 
  142      -5.66      -7.39      0.00      2.30       13     9981  1.00  0.40 
  143      -5.66      -7.32      0.00      2.15       10     9932  1.00  0.40 
  144      -5.66      -7.24      0.00      2.04       15     9952  1.00  0.40 
  145      -5.66      -7.17      0.00      1.93        7     9867  1.00  0.40 
  146      -5.66      -7.10      0.00      1.82       11    10085  1.00  0.40 
  147      -5.66      -7.03      0.00      1.77        7     9872  1.00  0.40 
  148      -5.66      -6.96      0.00      1.77        8     9941  1.00  0.40 
  149      -5.66      -6.90      0.00      1.78       10     9985  1.00  0.40 
  150      -5.66      -6.83      0.00      1.86        9    10016  1.00  0.40 
  151      -5.66      -6.75      0.00      1.95        8    10099  1.00  0.40 
  152      -5.66      -6.67      0.00      2.06       12    10088  1.00  0.40 
  153      -5.66      -6.58      0.00      2.18        9    10047  1.00  0.40 
  154      -5.66      -6.50      0.00      2.31        8    10141  1.00  0.40 
  155      -5.66      -6.42      0.00      2.45        7     9930  1.00  0.40 
  156      -5.66      -6.33      0.00      2.58       14     9937  1.00  0.40 
  157      -5.66      -6.24      0.00      2.72       10     9976  1.00  0.40 
  158      -5.66      -6.16      0.00      2.86       11     9874  1.00  0.40 
  159      -5.66      -6.10      0.00      2.95        8    10137  1.00  0.40 
  160      -5.66      -6.05      0.00      3.07       16    10013  1.00  0.40 
  161      -5.66      -6.00      0.00      3.16       14     9961  1.00  0.40 
  162      -5.66      -5.95      0.00      3.25        9    10004  1.00  0.40 
  163      -5.66      -5.91      0.00      3.33       16    10046  1.00  0.40 
  164      -5.66      -5.88      0.00      3.39        9    10222  1.00  0.40 
  165      -5.66      -5.84      0.00      3.46        6    10061  1.00  0.40 
  166      -5.66      -5.82      0.00      3.50       11    10062  1.00  0.40 
  167      -5.66      -5.80      0.00      3.55        5     9952  1.00  0.40 
  168      -5.66      -5.77      0.00      3.59        8    10052  1.00  0.40 
  169      -5.66      -5.77      0.00      3.61       12     9939  1.00  0.40 
  170      -5.66      -5.76      0.00      3.64        7     9932  1.00  0.40 
  171      -5.66      -5.74      0.00      3.69        5    10006  1.00  0.40 
  172      -5.66      -5.72      0.00      3.73       12    10010  1.00  0.40 
  173      -5.69      -5.72      0.15      3.73       12     9942  1.00  0.40 
  174      -5.62      -5.71      0.60      3.75       10    10058  1.00  0.40 
  175      -5.50      -5.71      0.84      3.76        9     9909  1.00  0.40 
  176      -5.52      -5.70      0.80      3.80        5     9932  1.00  0.40 
  177      -5.07      -5.70      0.78      3.83        6    10051  1.00  0.40 
  178      -4.38      -5.64      0.00      3.91        8     9894  1.00  0.40 
  179      -4.38      -5.51      0.00      4.02       12     9941  1.00  0.40 
  180      -4.38      -5.37      0.00      4.13       10    10094  1.00  0.40 
  181      -4.38      -5.25      0.00      4.20        9     9914  1.00  0.40 
  182      -4.28      -5.15      0.17      4.26       11    10018  1.00  0.40 
  183      -4.12      -5.07      0.36      4.30       13     9959  1.00  0.40 
  184      -3.80      -5.00      0.50      4.32        8    10006  1.00  0.40 
  185      -3.43      -4.92      0.30      4.34       11    10158  1.00  0.40 
  186      -3.22      -4.86      0.00      4.34        9     9995  1.00  0.40 
  187      -3.22      -4.80      0.00      4.34        6    10091  1.00  0.40 
  188      -3.22      -4.74      0.00      4.33        8    10070  1.00  0.40 
  189      -3.22      -4.69      0.00      4.31       14    10050  1.00  0.40 
  190      -3.22      -4.64      0.00      4.27       17     9922  1.00  0.40 
  191      -3.22      -4.59      0.00      4.26        8     9932  1.00  0.40 
  192      -3.22      -4.54      0.00      4.22       12    10023  1.00  0.40 
  193      -3.22      -4.49      0.00      4.20        7    10014  1.00  0.40 
  194      -3.22      -4.43      0.00      4.17        9     9952  1.00  0.40 
  195      -3.16      -4.38      0.22      4.14        8     9894  1.00  0.40 
  196      -3.10      -4.32      0.40      4.13       11     9943  1.00  0.40 
  197      -3.14      -4.27      0.28      4.11        6     9957  1.00  0.40 
  198      -3.17      -4.21      0.18      4.08       10    10048  1.00  0.40 
  199      -3.17      -4.15      0.20      4.07        9    10057  1.00  0.40 
  200      -3.09      -4.09      0.41      4.07        7     9987  1.00  0.40 
  201      -3.22      -4.02      0.53      4.08       12    10026  1.00  0.40 
  202      -3.07      -3.97      0.44      4.08        9     9993  1.00  0.40 
  203      -3.03      -3.89      0.49      4.11       12    10078  1.00  0.40 
  204      -3.01      -3.82      0.50      4.14       13    10088  1.00  0.40 
  205      -2.91      -3.75      0.44      4.16       15    10063  1.00  0.40 
  206      -2.80      -3.67      0.17      4.20       11     9914  1.00  0.40 
  207      -2.64      -3.58      0.18      4.24       10    10045  1.00  0.40 
  208      -2.36      -3.50      0.44      4.27        6     9990  1.00  0.40 
  209      -2.22      -3.42      0.49      4.30        9    10050  1.00  0.40 
  210      -1.92      -3.34      0.42      4.33       10     9959  1.00  0.40 
  211      -1.74      -3.24      0.26      4.36       13     9973  1.00  0.40 
  212      -1.55      -3.14      0.00      4.39        8    10120  1.00  0.40 
  213      -1.55      -3.00      0.00      4.40       12    10114  1.00  0.40 
  214      -1.55      -2.87      0.00      4.43       13     9907  1.00  0.40 
  215      -1.55      -2.74      0.00      4.43        7    10053  1.00  0.40 
  216      -1.55      -2.61      0.00      4.43       10     9988  1.00  0.40 
  217      -1.52      -2.48      0.12      4.40       16     9977  1.00  0.40 
  218      -1.55      -2.38      0.00      4.39       10     9967  1.00  0.40 
  219      -1.55      -2.29      0.00      4.38        9     9968  1.00  0.40 
  220      -1.55      -2.22      0.00      4.39        8    10011  1.00  0.40 
  221      -1.55      -2.15      0.00      4.37       11     9978  1.00  0.40 
  222      -1.55      -2.08      0.00      4.35       16    10127  1.00  0.40 
  223      -1.55      -2.03      0.00      4.34       11    10085  1.00  0.40 
  224      -1.42      -1.99      0.32      4.32        5    10060  1.00  0.40 
