// Initial random seed:
4664127796839

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    100000       10  1.00  0.40 
    2      -0.00       0.00      0.01      0.00    99775       12  1.00  0.40 
    3      -0.00       0.00      0.02      0.00    99870        9  1.00  0.40 
    4      -0.00       0.00      0.03      0.00    100169       11  1.00  0.40 
    5       0.00       0.00      0.05      0.00    99810       10  1.00  0.40 
    6       0.00       0.00      0.06      0.00    100245        7  1.00  0.40 
    7       0.00       0.00      0.07      0.00    99396        9  1.00  0.40 
    8      -0.00       0.00      0.09      0.00    100057       11  1.00  0.40 
    9      -0.00       0.00      0.10      0.00    99787       14  1.00  0.40 
   10      -0.00       0.00      0.11      0.00    99606       10  1.00  0.40 
   11      -0.00       0.00      0.12      0.00    100107        6  1.00  0.40 
   12      -0.00       0.00      0.13      0.00    100026        8  1.00  0.40 
   13      -0.00       0.00      0.15      0.00    99910        9  1.00  0.40 
   14      -0.00       0.00      0.16      0.00    99710       10  1.00  0.40 
   15      -0.00       0.00      0.17      0.00    99535       10  1.00  0.40 
   16      -0.00       0.00      0.18      0.00    100223        7  1.00  0.40 
   17      -0.00       0.00      0.19      0.00    100089       12  1.00  0.40 
   18      -0.00       0.00      0.21      0.00    99626       17  1.00  0.40 
   19      -0.00       0.00      0.22      0.00    99761       14  1.00  0.40 
   20       0.00       0.00      0.23      0.00    99987       13  1.00  0.40 
   21       0.00       0.00      0.24      0.00    99874       12  1.00  0.40 
   22       0.00       0.00      0.26      0.00    100306       14  1.00  0.40 
   23       0.00       0.00      0.27      0.00    100045        7  1.00  0.40 
   24       0.00       0.00      0.28      0.00    99739       10  1.00  0.40 
   25       0.00       0.00      0.30      0.00    99945       14  1.00  0.40 
   26       0.00       0.00      0.31      0.00    100530       13  1.00  0.40 
   27       0.00       0.00      0.32      0.00    99683        7  1.00  0.40 
   28       0.01       0.00      0.33      0.00    99715       10  1.00  0.40 
   29       0.01       0.00      0.34      0.00    100317       12  1.00  0.40 
   30       0.01       0.00      0.36      0.00    99800       11  1.00  0.40 
   31       0.01       0.00      0.37      0.00    100267       11  1.00  0.40 
   32       0.01       0.00      0.38      0.00    99960        9  1.00  0.40 
   33       0.01       0.00      0.40      0.00    99557        7  1.00  0.40 
   34       0.01       0.00      0.41      0.00    99662        8  1.00  0.40 
   35       0.01       0.00      0.43      0.00    99894        8  1.00  0.40 
   36       0.01       0.00      0.44      0.00    100399       13  1.00  0.40 
   37       0.01       0.00      0.45      0.00    100057       10  1.00  0.40 
   38       0.01       0.00      0.46      0.00    100021        9  1.00  0.40 
   39       0.01       0.00      0.48      0.00    99889        8  1.00  0.40 
   40       0.01       0.00      0.49      0.00    99974        9  1.00  0.40 
   41       0.01       0.00      0.50      0.00    99609       12  1.00  0.40 
   42       0.01       0.00      0.51      0.00    99874       11  1.00  0.40 
   43       0.01       0.00      0.52      0.00    100135       13  1.00  0.40 
   44       0.01       0.00      0.53      0.00    99529       19  1.00  0.40 
   45       0.01       0.00      0.54      0.00    99681       11  1.00  0.40 
   46       0.01       0.00      0.55      0.00    100235        3  1.00  0.40 
   47       0.01       0.00      0.57      0.00    99967        6  1.00  0.40 
   48       0.01       0.00      0.58      0.00    99765        8  1.00  0.40 
   49       0.01       0.00      0.60      0.00    99882        8  1.00  0.40 
   50       0.01       0.00      0.61      0.00    99991        7  1.00  0.40 
   51       0.01       0.00      0.63      0.00    100328        8  1.00  0.40 
