// Initial random seed:
5007448480639

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000    100000  1.00  0.40 
    2       0.00       0.00      0.05      0.00      863    99915  1.00  0.40 
    3       0.00       0.00      0.26      0.00      574    99692  1.00  0.40 
    4       0.00       0.00      1.28      0.00      318    100152  1.00  0.40 
    5       0.04       0.00      2.00      0.00      495    99817  1.00  0.40 
    6       0.07       0.00      2.08      0.00      944    100062  1.00  0.40 
    7       0.22      -0.00      2.08      0.00     1040    100436  1.00  0.40 
    8       0.34       0.00      2.06      0.01     1041    99825  1.00  0.40 
    9       0.43       0.00      2.05      0.01      955    99975  1.00  0.40 
   10       0.49       0.00      2.10      0.01      997    99825  1.00  0.40 
   11       0.60       0.00      2.06      0.01      973    100646  1.00  0.40 
   12       0.68       0.00      2.04      0.01     1034    100036  1.00  0.40 
   13       0.73       0.00      2.04      0.01     1018    99877  1.00  0.40 
   14       0.93       0.00      2.01      0.02      974    99691  1.00  0.40 
   15       1.01       0.01      2.00      0.02      970    99725  1.00  0.40 
   16       1.10       0.01      1.99      0.03     1033    99906  1.00  0.40 
   17       1.05       0.02      1.99      0.03      993    99976  1.00  0.40 
   18       1.14       0.02      2.01      0.04      994    100222  1.00  0.40 
   19       1.24       0.03      1.99      0.05      992    100391  1.00  0.40 
   20       1.33       0.05      2.00      0.06      954    99889  1.00  0.40 
   21       1.39       0.07      2.00      0.07     1001    100093  1.00  0.40 
   22       1.42       0.11      1.93      0.09      999    100291  1.00  0.40 
   23       1.37       0.15      1.92      0.12      990    99997  1.00  0.40 
   24       1.48       0.22      1.95      0.16     1008    100130  1.00  0.40 
   25       1.58       0.30      2.02      0.20      986    100182  1.00  0.40 
   26       1.59       0.41      2.05      0.26     1030    100305  1.00  0.40 
   27       1.53       0.53      2.17      0.32     1006    99881  1.00  0.40 
   28       1.40       0.68      2.27      0.40      968    100017  1.00  0.40 
   29       1.31       0.82      2.38      0.47      997    99724  1.00  0.40 
   30       1.18       0.95      2.42      0.53      943    99974  1.00  0.40 
   31       0.94       1.08      2.41      0.60      930    100047  1.00  0.40 
   32       0.74       1.19      2.39      0.65     1013    100097  1.00  0.40 
   33       0.61       1.30      2.37      0.70      996    99842  1.00  0.40 
   34       0.42       1.39      2.33      0.76     1024    100122  1.00  0.40 
   35       0.06       1.48      2.26      0.81     1007    100004  1.00  0.40 
   36      -0.22       1.55      2.24      0.85     1005    100329  1.00  0.40 
   37      -0.38       1.61      2.28      0.89     1000    100274  1.00  0.40 
   38      -0.74       1.65      2.22      0.93      999    99839  1.00  0.40 
   39      -0.89       1.65      2.19      0.95     1019    99709  1.00  0.40 
   40      -1.04       1.63      2.18      0.98     1003    100486  1.00  0.40 
   41      -1.29       1.57      2.11      1.00     1018    99923  1.00  0.40 
   42      -1.45       1.47      2.12      1.02      979    100294  1.00  0.40 
   43      -1.57       1.33      2.06      1.03      992    99665  1.00  0.40 
   44      -1.76       1.11      2.03      1.04      986    100221  1.00  0.40 
   45      -1.92       0.84      2.04      1.05     1044    99924  1.00  0.40 
   46      -1.96       0.51      2.08      1.06      993    100083  1.00  0.40 
   47      -1.79       0.14      2.20      1.07      975    99900  1.00  0.40 
   48      -1.65      -0.24      2.33      1.09     1002    100229  1.00  0.40 
   49      -1.41      -0.60      2.51      1.10     1023    100092  1.00  0.40 
   50      -1.05      -0.90      2.66      1.12     1007    100008  1.00  0.40 
   51      -0.45      -1.19      2.76      1.15      973    99963  1.00  0.40 
   52       0.36      -1.43      2.87      1.17      993    99927  1.00  0.40 
   53       1.24      -1.60      2.85      1.19     1038    99971  1.00  0.40 
   54       2.07      -1.72      2.73      1.21      988    100033  1.00  0.40 
   55       3.09      -1.81      2.37      1.23     1014    100279  1.00  0.40 
   56       3.78      -1.85      1.97      1.25     1002    99542  1.00  0.40 
   57       4.29      -1.86      1.69      1.26     1014    99702  1.00  0.40 
   58       4.58      -1.85      1.54      1.27      994    99859  1.00  0.40 
   59       4.70      -1.81      1.52      1.28      977    99846  1.00  0.40 
