// Initial random seed:
2155089023248

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    10000       10  1.00  0.40 
    2      -0.00       0.00      0.01      0.00    10044        6  1.00  0.40 
    3       0.00       0.00      0.02      0.00    10081       11  1.00  0.40 
    4       0.00       0.00      0.04      0.00     9787        8  1.00  0.40 
    5       0.00       0.00      0.05      0.00    10097       10  1.00  0.40 
    6      -0.00       0.00      0.06      0.00     9978       11  1.00  0.40 
    7      -0.00       0.00      0.07      0.00     9911       11  1.00  0.40 
    8      -0.00       0.00      0.08      0.00    10056       11  1.00  0.40 
    9      -0.00       0.00      0.09      0.00     9924       11  1.00  0.40 
   10      -0.00       0.00      0.09      0.00    10091       12  1.00  0.40 
   11      -0.00       0.00      0.10      0.00     9982        8  1.00  0.40 
   12       0.00       0.00      0.11      0.00     9971        9  1.00  0.40 
   13       0.00       0.00      0.12      0.00    10051       11  1.00  0.40 
   14       0.00       0.00      0.13      0.00    10033       13  1.00  0.40 
   15       0.00       0.00      0.15      0.00    10068        9  1.00  0.40 
   16       0.00       0.00      0.16      0.00    10064       10  1.00  0.40 
   17       0.01       0.00      0.17      0.00    10190       11  1.00  0.40 
   18       0.01       0.00      0.19      0.00     9939        7  1.00  0.40 
   19       0.01       0.00      0.19      0.00    10054       12  1.00  0.40 
   20       0.01       0.00      0.21      0.00    10103        9  1.00  0.40 
   21       0.01       0.00      0.22      0.00     9963       11  1.00  0.40 
   22       0.01       0.00      0.22      0.00    10111       10  1.00  0.40 
   23       0.01       0.00      0.24      0.00     9976        7  1.00  0.40 
   24       0.01       0.00      0.25      0.00    10141       10  1.00  0.40 
   25       0.01       0.00      0.27      0.00     9908        8  1.00  0.40 
   26       0.01       0.00      0.28      0.00    10010        8  1.00  0.40 
   27       0.01       0.00      0.29      0.00     9895       11  1.00  0.40 
   28       0.01       0.00      0.31      0.00     9845        9  1.00  0.40 
   29       0.00       0.00      0.32      0.00    10040        9  1.00  0.40 
   30       0.00       0.00      0.34      0.00     9966        9  1.00  0.40 
   31      -0.00       0.00      0.35      0.00    10019        8  1.00  0.40 
   32      -0.01       0.00      0.35      0.00    10104       10  1.00  0.40 
   33      -0.01       0.00      0.37      0.00    10165       12  1.00  0.40 
   34      -0.00       0.00      0.39      0.00     9964       10  1.00  0.40 
   35       0.00       0.00      0.40      0.00     9998       12  1.00  0.40 
   36       0.01       0.00      0.42      0.00    10038        7  1.00  0.40 
   37       0.01       0.00      0.43      0.00    10067       10  1.00  0.40 
   38       0.01       0.00      0.42      0.00    10090        8  1.00  0.40 
   39       0.02       0.00      0.43      0.00    10066        8  1.00  0.40 
   40       0.02       0.00      0.45      0.00    10032       10  1.00  0.40 
   41       0.01       0.00      0.45      0.00    10060       12  1.00  0.40 
   42       0.00       0.00      0.46      0.00    10059       11  1.00  0.40 
   43       0.01       0.00      0.47      0.00     9993        6  1.00  0.40 
   44       0.01       0.00      0.49      0.00     9987        7  1.00  0.40 
   45       0.01       0.00      0.49      0.00    10031       10  1.00  0.40 
   46       0.01       0.00      0.50      0.00    10077        7  1.00  0.40 
