// Initial random seed:
4661887796213

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00    100000       10  1.00  0.40 
    2       0.00       0.00      0.01      0.00    99441       11  1.00  0.40 
    3      -0.00       0.00      0.02      0.00    100090       10  1.00  0.40 
    4      -0.00       0.00      0.04      0.00    100334        9  1.00  0.40 
    5       0.00       0.00      0.05      0.00    100009        9  1.00  0.40 
    6       0.00       0.00      0.06      0.00    100516       11  1.00  0.40 
    7       0.00       0.00      0.07      0.00    99703       11  1.00  0.40 
    8       0.00       0.00      0.09      0.00    99881       10  1.00  0.40 
    9       0.00       0.00      0.10      0.00    99755       12  1.00  0.40 
   10       0.00       0.00      0.11      0.00    100078       11  1.00  0.40 
   11       0.00       0.00      0.12      0.00    100076        8  1.00  0.40 
   12       0.00       0.00      0.13      0.00    99999       11  1.00  0.40 
   13       0.00       0.00      0.15      0.00    100453        5  1.00  0.40 
   14       0.00       0.00      0.16      0.00    99995       10  1.00  0.40 
   15       0.00       0.00      0.17      0.00    100252       11  1.00  0.40 
   16       0.00       0.00      0.18      0.00    100442        6  1.00  0.40 
   17      -0.00       0.00      0.19      0.00    99663       10  1.00  0.40 
   18      -0.00       0.00      0.21      0.00    99976        8  1.00  0.40 
   19      -0.00       0.00      0.22      0.00    99538        8  1.00  0.40 
   20       0.00       0.00      0.23      0.00    100353       10  1.00  0.40 
   21      -0.00       0.00      0.25      0.00    99826       11  1.00  0.40 
   22      -0.00       0.00      0.26      0.00    99964        5  1.00  0.40 
   23      -0.00       0.00      0.27      0.00    100214       10  1.00  0.40 
   24      -0.00       0.00      0.28      0.00    100537        7  1.00  0.40 
   25      -0.00       0.00      0.30      0.00    100167        8  1.00  0.40 
   26      -0.00       0.00      0.31      0.00    100384       11  1.00  0.40 
   27      -0.00       0.00      0.32      0.00    99951        8  1.00  0.40 
   28      -0.00       0.00      0.33      0.00    100140       11  1.00  0.40 
   29      -0.00       0.00      0.34      0.00    100117       11  1.00  0.40 
   30      -0.00       0.00      0.36      0.00    99798       11  1.00  0.40 
   31      -0.00       0.00      0.37      0.00    99864        7  1.00  0.40 
   32      -0.00       0.00      0.38      0.00    100473       11  1.00  0.40 
   33      -0.00       0.00      0.39      0.00    99713       11  1.00  0.40 
   34      -0.00       0.00      0.41      0.00    100327       12  1.00  0.40 
   35      -0.00       0.00      0.41      0.00    99963       10  1.00  0.40 
   36      -0.00       0.00      0.43      0.00    100066        9  1.00  0.40 
