// Initial random seed:
4868283512140

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00       10     1000  1.00  0.40 
    2       0.00       0.00      0.00      0.00       16     1002  1.00  0.40 
    3       0.00      -0.00      0.00      0.00       10      998  1.00  0.40 
    4      -0.12      -0.00      0.18      0.00       10      941  1.00  0.40 
    5      -0.38      -0.00      0.69      0.00        8     1009  1.00  0.40 
    6      -0.97       0.00      0.44      0.00        8     1002  1.00  0.40 
    7      -1.19       0.00      0.00      0.00        6     1001  1.00  0.40 
    8      -1.19       0.00      0.00      0.00       10      968  1.00  0.40 
    9      -1.19      -0.00      0.00      0.01       16      971  1.00  0.40 
   10      -1.19      -0.00      0.00      0.00       10     1002  1.00  0.40 
   11      -1.19      -0.00      0.00      0.00       15     1023  1.00  0.40 
   12      -1.19      -0.00      0.00      0.01       10     1037  1.00  0.40 
   13      -1.19       0.00      0.00      0.01        8      992  1.00  0.40 
   14      -1.19      -0.00      0.00      0.01        8     1005  1.00  0.40 
   15      -1.19      -0.00      0.00      0.01       14     1014  1.00  0.40 
   16      -1.19      -0.00      0.00      0.01        4      972  1.00  0.40 
   17      -1.19      -0.01      0.00      0.01       10      999  1.00  0.40 
   18      -1.19      -0.01      0.00      0.02        9      976  1.00  0.40 
   19      -1.19      -0.01      0.00      0.02        7      980  1.00  0.40 
   20      -1.19      -0.01      0.00      0.03       11      993  1.00  0.40 
   21      -1.19      -0.02      0.00      0.03       15     1000  1.00  0.40 
   22      -1.19      -0.02      0.00      0.04        9     1021  1.00  0.40 
   23      -1.19      -0.03      0.00      0.05       10     1014  1.00  0.40 
   24      -1.19      -0.03      0.00      0.06        8      996  1.00  0.40 
   25      -1.19      -0.04      0.00      0.07       11     1016  1.00  0.40 
   26      -1.19      -0.04      0.00      0.08       16     1058  1.00  0.40 
   27      -1.19      -0.06      0.00      0.10       14     1018  1.00  0.40 
   28      -1.19      -0.06      0.00      0.12       10      984  1.00  0.40 
   29      -1.28      -0.07      0.18      0.14       10      920  1.00  0.40 
   30      -1.35      -0.08      0.30      0.14       11     1001  1.00  0.40 
   31      -1.39      -0.09      0.36      0.16       13     1040  1.00  0.40 
   32      -1.48      -0.11      0.44      0.18        9      997  1.00  0.40 
   33      -1.54      -0.15      0.48      0.23       10     1008  1.00  0.40 
   34      -1.63      -0.16      0.50      0.26       10     1003  1.00  0.40 
   35      -1.89      -0.19      0.32      0.30       10     1021  1.00  0.40 
   36      -1.93      -0.23      0.26      0.34       13      991  1.00  0.40 
   37      -1.94      -0.29      0.43      0.40       12      987  1.00  0.40 
   38      -1.98      -0.34      0.17      0.43       11     1033  1.00  0.40 
   39      -2.00      -0.41      0.14      0.49       13      974  1.00  0.40 
   40      -1.98      -0.48      0.17      0.53       11     1039  1.00  0.40 
   41      -1.98      -0.53      0.17      0.57       11      993  1.00  0.40 
   42      -2.06      -0.65      0.00      0.64       11      959  1.00  0.40 
   43      -2.06      -0.70      0.00      0.68        5     1001  1.00  0.40 
   44      -2.06      -0.78      0.18      0.73       10     1034  1.00  0.40 
   45      -2.06      -0.88      0.20      0.78        9      987  1.00  0.40 
   46      -2.06      -0.97      0.00      0.83        7      998  1.00  0.40 
   47      -2.06      -1.09      0.00      0.91        9      962  1.00  0.40 
   48      -2.15      -1.22      0.18      0.96       10      982  1.00  0.40 
   49      -2.14      -1.34      0.15      1.02       12      979  1.00  0.40 
   50      -2.21      -1.45      0.28      1.08       12      991  1.00  0.40 
   51      -2.17      -1.52      0.22      1.11        8     1006  1.00  0.40 
   52      -2.14      -1.64      0.15      1.18       12      968  1.00  0.40 
   53      -2.24      -1.66      0.32      1.20       10     1012  1.00  0.40 
   54      -2.20      -1.76      0.26      1.26       13     1003  1.00  0.40 
   55      -2.33      -1.76      0.42      1.29       10     1018  1.00  0.40 
   56      -2.41      -1.78      0.48      1.31       10      984  1.00  0.40 
   57      -2.46      -1.82      0.50      1.34       11     1007  1.00  0.40 
   58      -2.43      -1.89      0.49      1.37       12     1008  1.00  0.40 
   59      -2.72      -1.94      0.38      1.40        8     1004  1.00  0.40 
   60      -2.70      -2.01      0.40      1.43       11      987  1.00  0.40 
   61      -2.79      -2.11      0.28      1.47       12     1004  1.00  0.40 
   62      -2.94      -2.27      0.00      1.51       11      966  1.00  0.40 
   63      -2.94      -2.38      0.00      1.56       14     1050  1.00  0.40 
   64      -2.94      -2.51      0.00      1.59       14      993  1.00  0.40 
   65      -2.94      -2.58      0.00      1.59        9     1001  1.00  0.40 
   66      -2.88      -2.58      0.12      1.60       15      988  1.00  0.40 
   67      -2.85      -2.64      0.18      1.62       10     1014  1.00  0.40 
   68      -2.81      -2.62      0.26      1.63       13     1052  1.00  0.40 
   69      -2.94      -2.64      0.00      1.65        9      996  1.00  0.40 
   70      -2.94      -2.68      0.00      1.63       13     1009  1.00  0.40 
   71      -2.94      -2.73      0.00      1.64       11      964  1.00  0.40 
   72      -2.94      -2.76      0.00      1.65       11      984  1.00  0.40 
   73      -2.94      -2.77      0.00      1.65        7      991  1.00  0.40 
   74      -2.94      -2.76      0.00      1.61        9      961  1.00  0.40 
   75      -2.94      -2.75      0.00      1.55        9     1044  1.00  0.40 
   76      -2.94      -2.73      0.00      1.53       14     1015  1.00  0.40 
   77      -2.94      -2.72      0.00      1.47        9     1001  1.00  0.40 
   78      -2.94      -2.73      0.00      1.39       11      980  1.00  0.40 
