// Initial random seed:
5038008481747

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1       0.00       0.00      0.00      0.00     1000    10000  1.00  0.40 
    2      -0.01       0.00      0.04      0.00      984     9919  1.00  0.40 
    3      -0.02      -0.00      0.13      0.00     1009     9971  1.00  0.40 
    4      -0.08       0.00      0.35      0.00      923     9968  1.00  0.40 
    5      -0.21      -0.00      0.83      0.00      912     9926  1.00  0.40 
    6      -0.39       0.00      1.50      0.00      945     9956  1.00  0.40 
    7      -0.49       0.00      1.91      0.00      979     9899  1.00  0.40 
    8      -0.61       0.00      2.01      0.00     1007    10058  1.00  0.40 
    9      -0.68      -0.00      2.02      0.00      982    10078  1.00  0.40 
   10      -0.74       0.00      2.00      0.01      977     9968  1.00  0.40 
   11      -0.88       0.00      1.98      0.01      994    10014  1.00  0.40 
   12      -1.04       0.00      1.94      0.01      982    10021  1.00  0.40 
   13      -1.19       0.00      1.93      0.01     1023    10130  1.00  0.40 
   14      -1.22       0.00      1.96      0.01      965    10004  1.00  0.40 
   15      -1.37       0.00      1.90      0.01     1011     9874  1.00  0.40 
   16      -1.55       0.00      1.87      0.02      987    10059  1.00  0.40 
   17      -1.75       0.00      1.81      0.02     1007    10001  1.00  0.40 
   18      -1.83      -0.00      1.78      0.02      979     9976  1.00  0.40 
   19      -2.02      -0.01      1.73      0.02      984    10137  1.00  0.40 
   20      -2.21      -0.01      1.70      0.03      993    10069  1.00  0.40 
   21      -2.19      -0.02      1.69      0.03     1066     9901  1.00  0.40 
   22      -2.22      -0.03      1.69      0.04      990     9998  1.00  0.40 
   23      -2.23      -0.05      1.69      0.05      999    10169  1.00  0.40 
   24      -2.31      -0.07      1.67      0.06     1028    10037  1.00  0.40 
   25      -2.37      -0.10      1.58      0.08     1016    10091  1.00  0.40 
   26      -2.39      -0.14      1.52      0.10      981    10001  1.00  0.40 
   27      -2.37      -0.20      1.50      0.13      994    10051  1.00  0.40 
   28      -2.43      -0.27      1.46      0.16     1004     9924  1.00  0.40 
   29      -2.56      -0.38      1.44      0.21     1007     9917  1.00  0.40 
   30      -2.66      -0.51      1.31      0.27     1051    10041  1.00  0.40 
   31      -2.68      -0.68      1.28      0.34     1052     9917  1.00  0.40 
   32      -2.64      -0.88      1.30      0.41     1015    10065  1.00  0.40 
   33      -2.56      -1.11      1.28      0.50      959    10117  1.00  0.40 
   34      -2.56      -1.33      1.30      0.57     1029    10082  1.00  0.40 
   35      -2.45      -1.56      1.43      0.63      980     9968  1.00  0.40 
   36      -2.22      -1.76      1.55      0.69     1010    10126  1.00  0.40 
   37      -1.99      -1.96      1.71      0.75      978    10041  1.00  0.40 
   38      -1.53      -2.15      1.90      0.80     1028     9938  1.00  0.40 
   39      -1.06      -2.32      2.02      0.84      955     9990  1.00  0.40 
   40      -0.48      -2.45      2.07      0.87      973    10063  1.00  0.40 
   41       0.03      -2.54      2.07      0.89      975    10038  1.00  0.40 
   42       0.59      -2.64      2.01      0.92     1003     9944  1.00  0.40 
   43       1.10      -2.69      1.77      0.94      984     9969  1.00  0.40 
   44       1.44      -2.72      1.64      0.95     1047    10000  1.00  0.40 
   45       1.75      -2.72      1.52      0.95     1012    10065  1.00  0.40 
   46       1.97      -2.65      1.42      0.94     1014     9882  1.00  0.40 
   47       2.09      -2.61      1.39      0.93     1016    10078  1.00  0.40 
   48       2.14      -2.57      1.37      0.93     1020     9966  1.00  0.40 
   49       2.20      -2.53      1.32      0.93      984    10086  1.00  0.40 
   50       2.21      -2.44      1.34      0.91      988     9984  1.00  0.40 
   51       2.23      -2.35      1.41      0.90      991    10093  1.00  0.40 
   52       2.27      -2.24      1.40      0.89     1024     9911  1.00  0.40 
   53       2.27      -2.09      1.41      0.88     1013     9919  1.00  0.40 
   54       2.30      -1.92      1.41      0.89      997    10029  1.00  0.40 
   55       2.38      -1.72      1.43      0.89     1001    10005  1.00  0.40 
   56       2.37      -1.48      1.42      0.89      985    10120  1.00  0.40 
   57       2.43      -1.17      1.47      0.90      997    10099  1.00  0.40 
   58       2.47      -0.79      1.46      0.90     1018     9907  1.00  0.40 
   59       2.55      -0.39      1.46      0.91      994    10034  1.00  0.40 
   60       2.63      -0.00      1.51      0.93     1000     9957  1.00  0.40 
   61       2.71       0.41      1.54      0.94      996     9895  1.00  0.40 
