// Initial random seed:
1619386242703

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000    7  1.00  0.40 
    2  -0.01   0.00  0.01  0.00  997   10  1.00  0.40 
    3  -0.01   0.00  0.01  0.00  977   12  1.00  0.40 
    4  -0.01   0.00  0.03  0.00  997    9  1.00  0.40 
    5   0.00   0.00  0.04  0.00 1002   12  1.00  0.40 
    6   0.01   0.00  0.04  0.00 1016    9  1.00  0.40 
    7   0.00   0.00  0.04  0.00  991    7  1.00  0.40 
    8   0.00   0.00  0.04  0.00 1013   10  1.00  0.40 
    9   0.01   0.00  0.05  0.00 1027    9  1.00  0.40 
   10   0.01   0.00  0.06  0.00  952    9  1.00  0.40 
   11   0.01   0.00  0.07  0.00  994   13  1.00  0.40 
   12   0.01   0.00  0.08  0.00  995    9  1.00  0.40 
   13   0.01   0.00  0.08  0.00  973    8  1.00  0.40 
   14  -0.00   0.00  0.09  0.00 1011    8  1.00  0.40 
   15   0.00   0.00  0.09  0.00 1034   13  1.00  0.40 
   16  -0.01   0.00  0.08  0.00 1057   11  1.00  0.40 
   17  -0.00   0.00  0.09  0.00  978    6  1.00  0.40 
   18  -0.00   0.00  0.09  0.00 1006   10  1.00  0.40 
   19  -0.00   0.00  0.09  0.00 1010   10  1.00  0.40 
   20   0.02   0.00  0.09  0.00 1001   11  1.00  0.40 
   21   0.02   0.00  0.10  0.00 1060   12  1.00  0.40 
   22   0.05   0.00  0.12  0.00 1029   12  1.00  0.40 
   23   0.06   0.00  0.12  0.00  948   10  1.00  0.40 
   24   0.05   0.00  0.13  0.00  954   13  1.00  0.40 
   25   0.06   0.00  0.14  0.00  970   11  1.00  0.40 
   26   0.06   0.00  0.14  0.00  972   15  1.00  0.40 
   27   0.06   0.00  0.15  0.00 1017   12  1.00  0.40 
   28   0.07   0.00  0.16  0.00 1010   13  1.00  0.40 
   29   0.07   0.00  0.17  0.00  979    8  1.00  0.40 
   30   0.09   0.00  0.20  0.00  991    8  1.00  0.40 
   31   0.08   0.00  0.19  0.00  991   10  1.00  0.40 
   32   0.07   0.00  0.18  0.00 1003   13  1.00  0.40 
   33   0.06   0.00  0.20  0.00  994   14  1.00  0.40 
   34   0.07   0.00  0.18  0.00  959    6  1.00  0.40 
   35   0.08   0.00  0.19  0.00 1009    9  1.00  0.40 
   36   0.06   0.00  0.19  0.00 1021   13  1.00  0.40 
   37   0.07   0.00  0.19  0.00  989    9  1.00  0.40 
   38   0.07   0.00  0.21  0.00  988    9  1.00  0.40 
   39   0.09   0.00  0.23  0.00  984   10  1.00  0.40 
   40   0.10   0.00  0.22  0.00 1005    6  1.00  0.40 
   41   0.12   0.00  0.22  0.00  977    9  1.00  0.40 
   42   0.12   0.00  0.23  0.00 1054   10  1.00  0.40 
   43   0.13   0.00  0.26  0.00 1009    9  1.00  0.40 
   44   0.14  -0.13  0.28  0.09  994   11  1.00  0.40 
   45   0.12  -0.13  0.28  0.09  998   11  1.00  0.40 
   46   0.10   0.00  0.27  0.00  972    7  1.00  0.40 
   47   0.12   0.00  0.26  0.00  997   12  1.00  0.40 
   48   0.07   0.00  0.26  0.00 1073    6  1.00  0.40 
   49   0.07   0.00  0.26  0.00  984   10  1.00  0.40 
   50   0.05   0.00  0.26  0.00  973   10  1.00  0.40 
   51   0.04   0.00  0.26  0.00 1014    9  1.00  0.40 
   52   0.04   0.00  0.29  0.00  965    8  1.00  0.40 
   53   0.03   0.00  0.32  0.00  977   10  1.00  0.40 
   54   0.02   0.00  0.36  0.00  983   13  1.00  0.40 
   55   0.01   0.00  0.39  0.00 1018   13  1.00  0.40 
   56   0.01   0.00  0.36  0.00 1036   12  1.00  0.40 
   57   0.01   0.00  0.36  0.00 1037    9  1.00  0.40 
   58   0.01   0.00  0.36  0.00 1038   14  1.00  0.40 
   59   0.01   0.00  0.36  0.00 1030   10  1.00  0.40 
   60   0.01   0.00  0.37  0.00  999    6  1.00  0.40 
   61  -0.00   0.00  0.38  0.00 1010   10  1.00  0.40 
   62   0.04   0.00  0.37  0.00 1019    8  1.00  0.40 
   63   0.04   0.00  0.35  0.00  981    9  1.00  0.40 
   64   0.06   0.00  0.36  0.00  983    6  1.00  0.40 
   65   0.04   0.00  0.36  0.00  965   10  1.00  0.40 
   66   0.05   0.00  0.35  0.00 1000    7  1.00  0.40 
   67   0.06   0.00  0.36  0.00 1004    9  1.00  0.40 
   68   0.05   0.00  0.35  0.00 1003   10  1.00  0.40 
   69   0.08   0.00  0.36  0.00  954   13  1.00  0.40 
   70   0.09   0.00  0.33  0.00  969   16  1.00  0.40 
   71   0.11   0.00  0.34  0.00  981    8  1.00  0.40 
   72   0.12   0.00  0.33  0.00  985    9  1.00  0.40 
   73   0.12   0.00  0.34  0.00  941    6  1.00  0.40 
   74   0.13   0.00  0.34  0.00 1006    9  1.00  0.40 
   75   0.15   0.00  0.34  0.00 1005    8  1.00  0.40 
   76   0.17   0.00  0.37  0.00 1031   11  1.00  0.40 
   77   0.18   0.00  0.37  0.00  959   14  1.00  0.40 
   78   0.14   0.00  0.35  0.00 1040    6  1.00  0.40 
