// Initial random seed:
1599033468138

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00	 1000	 1000  1.00  0.40 
    2  -0.00   0.00  0.01  0.00	 3000	 2000  1.00  0.40 
    3  -0.00   0.00  0.01  0.00	 9000	 4000  1.00  0.40 
    4   0.00   0.00  0.02  0.00	10002	 7990  1.00  0.40 
    5   0.00  -0.00  0.03  0.00	10047	10045  1.00  0.40 
    6   0.01  -0.00  0.05  0.00	10028	 9857  1.00  0.40 
    7   0.01  -0.00  0.07  0.00	 9992	 9978  1.00  0.40 
    8   0.02  -0.00  0.09  0.00	 9936	 9947  1.00  0.40 
    9   0.02  -0.00  0.12  0.00	10239	 9951  1.00  0.40 
   10   0.04  -0.00  0.16  0.00	 9856	10097  1.00  0.40 
   11   0.06  -0.00  0.22  0.00	 9931	10062  1.00  0.40 
   12   0.08  -0.00  0.29  0.00	10035	 9948  1.00  0.40 
   13   0.12  -0.00  0.38  0.00	 9915	 9900  1.00  0.40 
   14   0.14  -0.00  0.49  0.01	 9968	10144  1.00  0.40 
   15   0.18  -0.00  0.59  0.00	10058	 9931  1.00  0.40 
   16   0.21   0.00  0.71  0.01	10052	 9985  1.00  0.40 
   17   0.28   0.00  0.81  0.01	10119	 9917  1.00  0.40 
   18   0.32   0.00  0.90  0.01	10065	 9960  1.00  0.40 
   19   0.34   0.00  0.97  0.01	 9817	10076  1.00  0.40 
   20   0.38   0.00  1.02  0.01	 9996	 9922  1.00  0.40 
   21   0.39   0.00  1.06  0.01	 9929	 9972  1.00  0.40 
   22   0.43   0.00  1.10  0.02	 9951	 9874  1.00  0.40 
   23   0.44   0.00  1.12  0.02	10013	10036  1.00  0.40 
   24   0.43   0.00  1.14  0.02	10068	10127  1.00  0.40 
   25   0.45   0.00  1.15  0.02	 9899	 9972  1.00  0.40 
   26   0.49   0.00  1.16  0.02	 9944	10063  1.00  0.40 
   27   0.47   0.01  1.18  0.02	10005	 9977  1.00  0.40 
   28   0.47   0.01  1.19  0.03	 9955	 9999  1.00  0.40 
   29   0.50   0.02  1.20  0.03	10011	10021  1.00  0.40 
   30   0.51   0.02  1.21  0.04	 9848	 9826  1.00  0.40 
   31   0.52   0.03  1.22  0.05	 9969	 9966  1.00  0.40 
   32   0.57   0.04  1.22  0.06	10040	 9952  1.00  0.40 
   33   0.56   0.05  1.23  0.07	10144	10039  1.00  0.40 
   34   0.58   0.06  1.23  0.08	 9969	10033  1.00  0.40 
   35   0.55   0.08  1.24  0.09	10111	10114  1.00  0.40 
   36   0.58   0.11  1.25  0.11	10130	 9974  1.00  0.40 
   37   0.56   0.15  1.26  0.13	10053	 9942  1.00  0.40 
   38   0.56   0.19  1.27  0.15	10067	 9982  1.00  0.40 
   39   0.53   0.25  1.27  0.19	 9995	 9952  1.00  0.40 
   40   0.49   0.33  1.28  0.22	 9961	10023  1.00  0.40 
   41   0.45   0.42  1.30  0.26	10069	 9990  1.00  0.40 
   42   0.42   0.51  1.31  0.30	10190	 9917  1.00  0.40 
   43   0.34   0.64  1.32  0.34	 9917	10068  1.00  0.40 
   44   0.26   0.75  1.34  0.39	 9903	 9971  1.00  0.40 
   45   0.15   0.86  1.36  0.44	10052	 9977  1.00  0.40 
   46   0.02   0.97  1.37  0.47	 9997	10023  1.00  0.40 
   47  -0.12   1.07  1.38  0.51	10022	10068  1.00  0.40 
   48  -0.27   1.18  1.39  0.55	 9963	 9988  1.00  0.40 
   49  -0.41   1.27  1.40  0.58	 9941	10058  1.00  0.40 
   50  -0.54   1.32  1.42  0.61	10081	 9932  1.00  0.40 
   51  -0.69   1.36  1.44  0.63	 9964	10063  1.00  0.40 
   52  -0.82   1.38  1.47  0.65	 9942	 9941  1.00  0.40 
   53  -0.96   1.36  1.49  0.68	10124	10120  1.00  0.40 
   54  -1.07   1.34  1.51  0.69	10126	 9938  1.00  0.40 
   55  -1.19   1.29  1.52  0.72	10060	 9893  1.00  0.40 
   56  -1.29   1.22  1.55  0.75	 9997	 9914  1.00  0.40 
   57  -1.38   1.11  1.56  0.78	10023	10153  1.00  0.40 
   58  -1.43   0.96  1.57  0.80	 9885	 9965  1.00  0.40 
   59  -1.47   0.78  1.58  0.83	 9960	10031  1.00  0.40 
   60  -1.49   0.57  1.60  0.87	 9883	 9976  1.00  0.40 
   61  -1.49   0.32  1.63  0.90	10058	10001  1.00  0.40 
   62  -1.47   0.06  1.64  0.92	10102	 9927  1.00  0.40 
   63  -1.42  -0.21  1.66  0.95	 9972	10036  1.00  0.40 
   64  -1.37  -0.44  1.70  0.98	10037	10044  1.00  0.40 
   65  -1.30  -0.66  1.73  1.00	10106	10062  1.00  0.40 
   66  -1.17  -0.92  1.75  1.01	10053	10014  1.00  0.40 
   67  -1.07  -1.16  1.78  1.03	 9887	 9993  1.00  0.40 
   68  -0.86  -1.37  1.80  1.04	10034	 9948  1.00  0.40 
   69  -0.63  -1.57  1.83  1.05	 9847	10012  1.00  0.40 
   70  -0.42  -1.75  1.86  1.07	 9918	 9986  1.00  0.40 
   71  -0.14  -1.92  1.88  1.09	10097	 9963  1.00  0.40 
   72   0.15  -2.02  1.90  1.10	10021	10156  1.00  0.40 
   73   0.43  -2.14  1.93  1.12	10009	10056  1.00  0.40 
   74   0.69  -2.26  1.95  1.14	 9971	 9934  1.00  0.40 
   75   1.00  -2.34  1.95  1.15	 9967	 9991  1.00  0.40 
   76   1.32  -2.39  1.97  1.16	10036	10135  1.00  0.40 
   77   1.59  -2.43  1.97  1.17	 9986	10032  1.00  0.40 
   78   1.87  -2.45  1.97  1.18	10026	 9972  1.00  0.40 
   79   2.11  -2.48  1.97  1.18	 9953	10053  1.00  0.40 
   80   2.30  -2.48  1.97  1.19	 9988	 9977  1.00  0.40 
   81   2.50  -2.48  1.98  1.20	 9913	 9992  1.00  0.40 
   82   2.67  -2.47  2.00  1.21	10006	10007  1.00  0.40 
   83   2.82  -2.44  2.01  1.22	 9992	 9891  1.00  0.40 
   84   2.96  -2.42  2.02  1.22	 9935	10066  1.00  0.40 
   85   3.08  -2.38  2.03  1.23	10016	 9904  1.00  0.40 
   86   3.14  -2.35  2.05  1.24	10034	10018  1.00  0.40 
   87   3.23  -2.31  2.06  1.24	 9996	10015  1.00  0.40 
   88   3.30  -2.21  2.07  1.25	 9908	10059  1.00  0.40 
   89   3.34  -2.09  2.07  1.25	10011	10031  1.00  0.40 
   90   3.35  -1.98  2.07  1.26	10061	10010  1.00  0.40 
   91   3.44  -1.84  2.07  1.27	 9931	10013  1.00  0.40 
   92   3.48  -1.70  2.07  1.28	10016	10033  1.00  0.40 
   93   3.50  -1.53  2.09  1.28	 9869	 9984  1.00  0.40 
   94   3.55  -1.32  2.10  1.28	 9996	 9985  1.00  0.40 
   95   3.60  -1.09  2.13  1.28	 9985	10006  1.00  0.40 
   96   3.58  -0.84  2.14  1.28	10014	10017  1.00  0.40 
   97   3.58  -0.55  2.18  1.27	10032	10047  1.00  0.40 
   98   3.53  -0.23  2.21  1.26	 9920	10007  1.00  0.40 
   99   3.54   0.08  2.24  1.24	 9960	 9916  1.00  0.40 
  100   3.56   0.42  2.28  1.22	 9869	 9916  1.00  0.40 
#OUT: 100 F
Mutations:
