// Initial random seed:
1615535762951

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00   94    9  1.00  0.40 
    2  -0.00   0.00  0.01  0.00  110    8  1.00  0.40 
    3   0.00   0.00  0.00  0.00   83   12  1.00  0.40 
    4   0.00   0.00  0.00  0.00  109    6  1.00  0.40 
    5   0.00   0.00  0.02  0.00   92   10  1.00  0.40 
    6   0.01   0.00  0.05  0.00   94   10  1.00  0.40 
    7   0.01   0.00  0.06  0.00   81   15  1.00  0.40 
    8   0.00   0.00  0.06  0.00  102    9  1.00  0.40 
    9  -0.02   0.00  0.09  0.00  102   10  1.00  0.40 
   10  -0.03   0.00  0.09  0.00   95    8  1.00  0.40 
   11  -0.03   0.00  0.11  0.00   83   12  1.00  0.40 
   12  -0.02   0.00  0.08  0.00  112   13  1.00  0.40 
   13  -0.04   0.00  0.12  0.00  109    9  1.00  0.40 
   14  -0.04   0.00  0.06  0.00  104    8  1.00  0.40 
   15  -0.05   0.00  0.07  0.00  101    9  1.00  0.40 
   16  -0.05   0.00  0.08  0.00   90   13  1.00  0.40 
   17  -0.05   0.00  0.07  0.00  101   10  1.00  0.40 
   18  -0.07   0.00  0.09  0.00  100   12  1.00  0.40 
   19  -0.07   0.00  0.10  0.00  102    5  1.00  0.40 
   20  -0.05   0.00  0.10  0.00   93   10  1.00  0.40 
   21  -0.07   0.00  0.10  0.00   99    6  1.00  0.40 
   22  -0.07   0.00  0.11  0.00  103    9  1.00  0.40 
   23  -0.03   0.00  0.11  0.00  111   12  1.00  0.40 
   24  -0.04   0.00  0.12  0.00   91   13  1.00  0.40 
   25  -0.04   0.00  0.14  0.00   83   11  1.00  0.40 
   26  -0.03   0.00  0.14  0.00  111   15  1.00  0.40 
   27  -0.07   0.00  0.16  0.00   94   13  1.00  0.40 
   28  -0.01   0.00  0.17  0.00   84    7  1.00  0.40 
   29  -0.03   0.00  0.14  0.00  103    8  1.00  0.40 
   30  -0.04   0.00  0.14  0.00  103    4  1.00  0.40 
   31  -0.04   0.00  0.16  0.00  105    8  1.00  0.40 
   32  -0.01   0.00  0.17  0.00   94    9  1.00  0.40 
   33  -0.06   0.00  0.14  0.00   95    9  1.00  0.40 
   34  -0.07   0.00  0.15  0.00   93   11  1.00  0.40 
   35  -0.11   0.00  0.22  0.00   89   10  1.00  0.40 
   36  -0.07   0.00  0.25  0.00   90   11  1.00  0.40 
   37  -0.07   0.00  0.29  0.00   96   10  1.00  0.40 
   38  -0.09   0.00  0.32  0.00  102   12  1.00  0.40 
   39   0.04   0.00  0.34  0.00  119   13  1.00  0.40 
   40   0.06   0.00  0.32  0.00   98   12  1.00  0.40 
   41   0.07   0.00  0.30  0.00  101    5  1.00  0.40 
   42   0.14   0.00  0.36  0.00   96   10  1.00  0.40 
   43   0.06   0.00  0.36  0.00   92   10  1.00  0.40 
   44   0.08   0.00  0.41  0.00  115   11  1.00  0.40 
   45   0.07   0.00  0.33  0.00   94   10  1.00  0.40 
   46   0.06   0.00  0.37  0.00  106   10  1.00  0.40 
   47  -0.01   0.00  0.36  0.00  104   11  1.00  0.40 
   48   0.04   0.00  0.34  0.00   97    9  1.00  0.40 
   49   0.10   0.00  0.31  0.00  105    6  1.00  0.40 
   50   0.12   0.00  0.26  0.00  101   11  1.00  0.40 
   51   0.16   0.00  0.27  0.00   95   10  1.00  0.40 
   52   0.17   0.00  0.34  0.00  100   10  1.00  0.40 
   53   0.14   0.00  0.28  0.00   98    9  1.00  0.40 
   54   0.23   0.00  0.29  0.00  102    7  1.00  0.40 
   55   0.24   0.00  0.29  0.00   98   13  1.00  0.40 
   56   0.26   0.00  0.27  0.00   82   14  1.00  0.40 
   57   0.34   0.00  0.33  0.00   84   10  1.00  0.40 
   58   0.27   0.00  0.26  0.00   97    9  1.00  0.40 
   59   0.26   0.00  0.27  0.00   88   11  1.00  0.40 
   60   0.28   0.00  0.29  0.00   98   11  1.00  0.40 
   61   0.28   0.00  0.34  0.00  109   13  1.00  0.40 
   62   0.29   0.00  0.41  0.00   99    8  1.00  0.40 
   63   0.24   0.00  0.35  0.00   94   10  1.00  0.40 
   64   0.26   0.00  0.42  0.00   88   14  1.00  0.40 
   65   0.30   0.00  0.50  0.00  103   10  1.00  0.40 
   66   0.34   0.00  0.58  0.00  102    6  1.00  0.40 
   67   0.51   0.00  0.59  0.00   99    9  1.00  0.40 
   68   0.49   0.00  0.59  0.00  102    7  1.00  0.40 
   69   0.50   0.00  0.64  0.00  106    8  1.00  0.40 
   70   0.44   0.00  0.62  0.00  102    8  1.00  0.40 
   71   0.39   0.00  0.65  0.00  109   13  1.00  0.40 
   72   0.47   0.00  0.66  0.00   89   10  1.00  0.40 
   73   0.41   0.00  0.56  0.00   92    8  1.00  0.40 
   74   0.39   0.00  0.57  0.00  105    7  1.00  0.40 
   75   0.41   0.00  0.60  0.00   92   12  1.00  0.40 
   76   0.38   0.00  0.61  0.00  100    7  1.00  0.40 
   77   0.48   0.00  0.65  0.00   91   12  1.00  0.40 
   78   0.51   0.00  0.66  0.00  105    9  1.00  0.40 
   79   0.50   0.00  0.78  0.00   98    6  1.00  0.40 
   80   0.39   0.00  0.82  0.00  105   10  1.00  0.40 
   81   0.46   0.00  0.86  0.00  100    9  1.00  0.40 
   82   0.35   0.00  0.83  0.00   92    9  1.00  0.40 
   83   0.33   0.00  0.78  0.00  111   13  1.00  0.40 
   84   0.28   0.00  0.79  0.00  101   11  1.00  0.40 
   85   0.30   0.00  0.81  0.00  106   11  1.00  0.40 
   86   0.29   0.00  0.89  0.00  109   11  1.00  0.40 
   87  -0.03   0.00  0.87  0.00  104   11  1.00  0.40 
   88  -0.11   0.00  0.81  0.00  100   11  1.00  0.40 
   89  -0.32   0.00  0.83  0.00  103   11  1.00  0.40 
   90  -0.28   0.00  0.81  0.00   97   11  1.00  0.40 
   91  -0.18   0.00  0.83  0.00   87    9  1.00  0.40 
   92  -0.28   0.00  0.84  0.00  101   13  1.00  0.40 
   93  -0.20   0.00  0.88  0.00  108   10  1.00  0.40 
   94  -0.38   0.00  0.95  0.00  101   11  1.00  0.40 
   95  -0.47   0.00  1.04  0.00   97    6  1.00  0.40 
   96  -0.32   0.00  1.17  0.00  103   10  1.00  0.40 
   97  -0.38   0.00  1.22  0.00  115   16  1.00  0.40 
   98  -0.37   0.00  1.21  0.00  118   10  1.00  0.40 
   99  -0.19   0.00  1.11  0.00  113    6  1.00  0.40 
  100  -0.09   0.00  1.05  0.00  102   11  1.00  0.40 
  101  -0.06   0.00  0.98  0.00  101   11  1.00  0.40 
  102  -0.11   0.00  1.01  0.00   89   10  1.00  0.40 
  103  -0.16   0.00  1.00  0.00   92   10  1.00  0.40 
  104  -0.06   0.00  0.93  0.00   81   12  1.00  0.40 
  105  -0.04   0.00  0.93  0.00  108    9  1.00  0.40 
  106  -0.06   0.00  0.92  0.00   96    7  1.00  0.40 
  107   0.05   0.00  0.86  0.00  106   12  1.00  0.40 
  108  -0.05   0.00  0.89  0.00   84    9  1.00  0.40 
