initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00  130   15  1.00  0.40 
    2   0.00   0.00  0.00  0.00   99   13  1.00  0.40 
    3   0.00   0.00  0.00  0.00  100    8  1.00  0.40 
    4   0.00   0.00  0.01  0.00   91   13  1.00  0.40 
    5   0.01   0.00  0.02  0.00  102    9  1.00  0.40 
    6  -0.00   0.00  0.05  0.00  108   11  1.00  0.40 
    7   0.00   0.00  0.05  0.00  108   14  1.00  0.40 
    8   0.01   0.00  0.04  0.00  108    5  1.00  0.40 
    9   0.01   0.00  0.04  0.00  106   10  1.00  0.40 
   10   0.02   0.00  0.06  0.00   92   13  1.00  0.40 
   11   0.05   0.00  0.11  0.00   98   10  1.00  0.40 
   12   0.10   0.00  0.15  0.00  121    9  1.00  0.40 
   13   0.09   0.00  0.17  0.00   86    9  1.00  0.40 
   14   0.09   0.00  0.19  0.00  114   12  1.00  0.40 
   15   0.12   0.00  0.25  0.00   96    7  1.00  0.40 
   16   0.12   0.00  0.31  0.00  104   11  1.00  0.40 
   17   0.10   0.00  0.27  0.00  106   10  1.00  0.40 
   18   0.10   0.00  0.28  0.00   98    9  1.00  0.40 
   19   0.11   0.00  0.36  0.00  111    5  1.00  0.40 
   20   0.13   0.00  0.32  0.00  108    9  1.00  0.40 
   21   0.08   0.00  0.29  0.00  102   13  1.00  0.40 
   22   0.04   0.00  0.30  0.00  105    5  1.00  0.40 
   23   0.05   0.00  0.26  0.00  103   10  1.00  0.40 
   24   0.07   0.00  0.28  0.00  103    7  1.00  0.40 
   25   0.12   0.00  0.30  0.00  120   10  1.00  0.40 
   26   0.16   0.00  0.34  0.00  112    9  1.00  0.40 
   27   0.18   0.00  0.35  0.00  109    8  1.00  0.40 
   28   0.19   0.00  0.34  0.00   96   11  1.00  0.40 
   29   0.19   0.00  0.31  0.00  119    7  1.00  0.40 
   30   0.17   0.00  0.32  0.00  117    7  1.00  0.40 
   31   0.11   0.00  0.32  0.00   93   10  1.00  0.40 
   32   0.10   0.00  0.33  0.00  102    7  1.00  0.40 
   33   0.11   0.00  0.25  0.00  110    8  1.00  0.40 
   34   0.14   0.00  0.25  0.00  114   10  1.00  0.40 
   35   0.18   0.00  0.27  0.00  101    7  1.00  0.40 
   36   0.18   0.00  0.33  0.00   83   10  1.00  0.40 
   37   0.24   0.00  0.40  0.00  101   10  1.00  0.40 
   38   0.36   0.00  0.39  0.00   93   12  1.00  0.40 
   39   0.43   0.00  0.40  0.00   95   10  1.00  0.40 
   40   0.40   0.00  0.43  0.00  109    5  1.00  0.40 
   41   0.31   0.00  0.42  0.00  126   10  1.00  0.40 
   42   0.22   0.00  0.39  0.00  107   12  1.00  0.40 
   43   0.34   0.00  0.52  0.00   95    7  1.00  0.40 
   44   0.38   0.00  0.57  0.00  102    8  1.00  0.40 
   45   0.34   0.00  0.57  0.00   97    9  1.00  0.40 
   46   0.34   0.00  0.55  0.00  100    7  1.00  0.40 
   47   0.35   0.00  0.52  0.00   96    8  1.00  0.40 
   48   0.42   0.00  0.59  0.00   86    9  1.00  0.40 
   49   0.48   0.00  0.62  0.00   99   11  1.00  0.40 
   50   0.51   0.00  0.61  0.00  106    9  1.00  0.40 
   51   0.48   0.00  0.52  0.00  101   10  1.00  0.40 
   52   0.45   0.00  0.58  0.00  102   14  1.00  0.40 
   53   0.61   0.00  0.58  0.00  102    8  1.00  0.40 
   54   0.55   0.00  0.56  0.00  104   11  1.00  0.40 
   55   0.57   0.00  0.64  0.00   98    9  1.00  0.40 
   56   0.52   0.00  0.61  0.00   89   10  1.00  0.40 
   57   0.59   0.00  0.62  0.00   98   11  1.00  0.40 
   58   0.68   0.00  0.61  0.00  109    9  1.00  0.40 
   59   0.75   0.00  0.68  0.00  103   12  1.00  0.40 
   60   0.83   0.00  0.72  0.00   99    9  1.00  0.40 
   61   0.76   0.00  0.68  0.00   93   11  1.00  0.40 
   62   0.78   0.00  0.71  0.00   89   10  1.00  0.40 
   63   0.78   0.00  0.74  0.00  100    8  1.00  0.40 
   64   0.86   0.00  0.73  0.00   85   11  1.00  0.40 
   65   0.99   0.00  0.75  0.00   86    9  1.00  0.40 
   66   0.96   0.00  0.73  0.00   98    8  1.00  0.40 
   67   0.92   0.00  0.74  0.00   95   14  1.00  0.40 
   68   0.90   0.00  0.75  0.00  102   14  1.00  0.40 
   69   0.96   0.15  0.83  0.09  101   11  1.00  0.40 
   70   0.97   0.19  0.78  0.10  101    9  1.00  0.40 
   71   1.11   0.19  0.78  0.10  107    9  1.00  0.40 
   72   1.26   0.21  0.83  0.12   95    8  1.00  0.40 
   73   1.30   0.21  0.79  0.12   89    8  1.00  0.40 
   74   1.38   0.46  0.78  0.24  109   11  1.00  0.40 
   75   1.53   0.28  0.75  0.15  103   12  1.00  0.40 
   76   1.62   0.49  0.72  0.24   94    7  1.00  0.40 
   77   1.63   0.68  0.77  0.32  105   10  1.00  0.40 
   78   1.68   0.62  0.71  0.30  115   11  1.00  0.40 
   79   1.67   0.85  0.74  0.38  101    8  1.00  0.40 
   80   1.62   1.28  0.72  0.47  106    8  1.00  0.40 
   81   1.63   1.24  0.69  0.46  101   11  1.00  0.40 
   82   1.66   1.31  0.64  0.47  101   13  1.00  0.40 
   83   1.65   1.06  0.63  0.43   99   16  1.00  0.40 
   84   1.64   0.57  0.60  0.28  106    9  1.00  0.40 
   85   1.66   1.22  0.65  0.46  101    7  1.00  0.40 
   86   1.64   1.08  0.66  0.43  107   11  1.00  0.40 
   87   1.64   1.19  0.69  0.45  104   10  1.00  0.40 
   88   1.54   1.42  0.72  0.49  106   12  1.00  0.40 
   89   1.53   1.49  0.72  0.49  101    8  1.00  0.40 
   90   1.50   1.84  0.72  0.58   95   12  1.00  0.40 
   91   1.53   1.89  0.71  0.49   90    9  1.00  0.40 
   92   1.53   2.17  0.74  0.46  108   11  1.00  0.40 
   93   1.49   2.08  0.74  0.48   88    9  1.00  0.40 
   94   1.47   2.49  0.65  0.39  105   13  1.00  0.40 
   95   1.55   2.46  0.64  0.40  109    9  1.00  0.40 
   96   1.42   2.32  0.60  0.43   88   11  1.00  0.40 
   97   1.42   2.27  0.63  0.44   82   15  1.00  0.40 
   98   1.39   2.84  0.64  0.28  105    6  1.00  0.40 
   99   1.47   2.84  0.61  0.28   85    9  1.00  0.40 
  100   1.43   2.77  0.61  0.30   99    8  1.00  0.40 
  101   1.44   3.07  0.58  0.18  107   10  1.00  0.40 
  102   1.47   2.90  0.58  0.25  111   10  1.00  0.40 
  103   1.57   2.62  0.54  0.36  102   13  1.00  0.40 
  104   1.58   2.50  0.54  0.39  106   15  1.00  0.40 
  105   1.66   2.48  0.53  0.40  100   11  1.00  0.40 
  106   1.68   2.46  0.53  0.40  107    9  1.00  0.40 
  107   1.75   2.56  0.52  0.38  123   10  1.00  0.40 
  108   1.77   2.73  0.52  0.32   99   10  1.00  0.40 
  109   1.70   2.88  0.54  0.26  107   13  1.00  0.40 
  110   1.74   2.46  0.55  0.40  112    9  1.00  0.40 
  111   1.65   2.32  0.54  0.43   88   11  1.00  0.40 
  112   1.72   2.10  0.57  0.47   87   13  1.00  0.40 
  113   1.80   2.08  0.58  0.48  103    9  1.00  0.40 
  114   1.78   2.08  0.59  0.48   92    9  1.00  0.40 
  115   1.74   1.70  0.62  0.50  124   11  1.00  0.40 
  116   1.71   0.85  0.65  0.38  102    4  1.00  0.40 
  117   1.64   0.97  0.65  0.41  104    7  1.00  0.40 
  118   1.48   1.14  0.70  0.44   87   12  1.00  0.40 
  119   1.45   0.93  0.77  0.40   91   11  1.00  0.40 
  120   1.51   0.43  0.75  0.22  103    8  1.00  0.40 
  121   1.47   0.31  0.75  0.17  110   11  1.00  0.40 
  122   1.56   0.19  0.70  0.10  106    9  1.00  0.40 
  123   1.57   0.00  0.71  0.00  108   13  1.00  0.40 
  124   1.64   0.00  0.67  0.00  113   12  1.00  0.40 
  125   1.63   0.00  0.67  0.00   95   12  1.00  0.40 
  126   1.63   0.00  0.69  0.00  104    8  1.00  0.40 
  127   1.75   0.00  0.61  0.00   94    6  1.00  0.40 
  128   1.68   0.00  0.66  0.00  113   10  1.00  0.40 
  129   1.75   0.00  0.67  0.00  110    7  1.00  0.40 
  130   1.83   0.00  0.66  0.00   99   11  1.00  0.40 
  131   1.84   0.00  0.68  0.00  100   14  1.00  0.40 
  132   1.90   0.00  0.70  0.00   78    9  1.00  0.40 
  133   1.96   0.00  0.71  0.00  103   10  1.00  0.40 
  134   2.01   0.00  0.73  0.00   93    7  1.00  0.40 
  135   1.97   0.00  0.67  0.00  103    8  1.00  0.40 
#WARNING (Genome_Class::ExecuteMethod_removeMutations): removeMutations() should probably not be called from an late() event in a nonWF model; the removed mutation(s) will still influence fitness values until partway through the next generation.
  136   1.99   0.00  0.70  0.00  121    7  1.00  0.40 
  137  -0.03   0.00  0.19  0.00   94   13  1.00  0.40 
  138   0.02   0.00  0.21  0.00   97   13  1.00  0.40 
  139   0.08   0.00  0.23  0.00   89   12  1.00  0.40 
  140   0.09   0.12  0.22  0.07  112   13  1.00  0.40 
  141   0.11   0.00  0.23  0.00   98    9  1.00  0.40 
  142   0.12   0.00  0.25  0.00   95    8  1.00  0.40 
  143   0.12   0.00  0.24  0.00  106   11  1.00  0.40 
  144   0.12   0.00  0.30  0.00  103   10  1.00  0.40 
  145   0.11   0.00  0.32  0.00   86   11  1.00  0.40 
  146   0.13   0.00  0.33  0.00   99   13  1.00  0.40 
